"","Name","pos","Team","Gm","season","Age","Salary","AAV","HIT","HIT-","A1","A2","SH","MS","BK","AB","GV","TK","PN","PN-","PenD60","TOI","TOIoff","TOI%"
"delzomi9020122013","Michael.Del.Zotto","D","NYR",46,20122013,22,"2.200","2.550",3,2,3,5,12,9,13,2,6,1,0,1,0.48,126.04,117.12,51.84
"demerja8820122013","Jason.Demers","D","S.J",21,20122013,24,"1.400","1.250",0,1,0,0,3,1,5,0,0,0,1,0,-1.88,31.99,93.14,25.57
"deshada8620122013","David.Desharnais","C","MTL",48,20122013,26,"0.950","0.850",4,6,2,3,8,4,1,1,4,2,4,2,-0.9,133.57,186.07,41.79
"desjaan8620122013","Andrew.Desjardins","C","S.J",40,20122013,26,"0.640","0.640",0,0,0,0,0,0,0,0,0,0,1,1,0,1.15,229,0.5
"desprsi9120122013","Simon.Despres","D","PIT",32,20122013,21,"0.810","0.840",0,0,1,0,3,2,1,1,1,0,1,0,-2.59,23.18,153.53,13.12
"diazxra8620122013","Raphael.Diaz","D","MTL",23,20122013,26,"1.200","1.225",3,1,4,4,16,6,10,2,2,3,1,0,-0.81,74.5,98.57,43.05
"dillobr9020122013","Brenden.Dillon","D","DAL",46,20122013,21,"0.690","0.743",0,0,0,0,1,1,4,0,0,0,1,1,0,19.24,258.7,6.92
"doanxsh7620122013","Shane.Doan","RL","PHX",47,20122013,35,"5.858","5.252",15,7,1,2,21,9,8,0,9,3,4,0,-1.86,129.18,141.13,47.79
"dorsede8620122013","Derek.Dorsett","LR","CBJ",24,20122013,25,"1.500","1.633",0,1,0,0,4,0,0,0,0,0,0,0,0,8.3,142.38,5.51
"doughdr8920122013","Drew.Doughty","D","L.A",48,20122013,22,"6.500","7.000",4,2,5,2,25,10,24,0,3,1,0,0,0,140.77,103.42,57.65
"dowelja8520122013","Jake.Dowell","CL","MIN",2,20122013,27,"0.700","0.700",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,5.89,0
"downist8720122013","Steve.Downie","RL","COL",2,20122013,25,"2.550","2.650",0,0,0,0,0,0,0,0,0,0,0,0,0,2.68,7.21,27.13
"drazeni8720122013","Nick.Drazenovic","C","CBJ",8,20122013,25,"0.600","0.600",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,52.93,0
"drewida8420122013","Davis.Drewiske","D","L.A/MTL",29,20122013,27,"0.650","0.617",0,0,0,0,2,0,2,0,0,0,0,0,0,7.74,165.8,4.46
"dubinbr8620122013","Brandon.Dubinsky","CL","CBJ",29,20122013,26,"3.750","4.200",3,1,4,2,8,2,2,0,0,0,2,0,-1.78,67.28,86.53,43.74
"duchema9120122013","Matt.Duchene","C","COL",46,20122013,21,"3.250","3.500",0,6,4,3,15,14,8,1,5,1,1,0,-0.48,124.94,94.47,56.94
"dumonga9020122013","Gabriel.Dumont","CR","MTL",10,20122013,21,"0.580","0.572",0,0,0,0,0,0,0,0,0,0,0,0,0,1.87,61.04,2.97
"dupuipa7920122013","Pascal.Dupuis","LR","PIT",47,20122013,33,"1.500","1.500",1,1,0,0,7,4,5,0,2,0,2,0,-3.11,38.53,225.39,14.6
"dvorara7720122013","Radek.Dvorak","R","ANA",9,20122013,35,"0.675","0.675",0,0,0,0,1,0,0,0,0,0,0,0,0,1.21,36.83,3.18
"dwyerpa8320122013","Patrick.Dwyer","RL","CAR",46,20122013,29,"0.650","0.625",1,2,0,0,0,0,0,0,0,0,0,0,0,13.84,243.26,5.38
"dziurda8920122013","David.Dziurzynski","L","OTT",12,20122013,22,"0.650","0.600",0,1,0,0,0,1,0,0,0,0,0,0,0,2.89,44.15,6.15
"eagerbe8420122013","Ben.Eager","L","EDM",13,20122013,28,"1.100","1.100",0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,79.3,1.24
"eakinco9120122013","Cody.Eakin","C","DAL",46,20122013,21,"0.550","0.572",4,4,0,0,4,4,2,0,4,2,2,0,-2.16,55.47,222.47,19.96
"eatonma7720122013","Mark.Eaton","D","PIT",22,20122013,35,"0.725","0.725",0,0,0,0,1,0,0,1,0,0,0,0,0,5.53,105.62,4.98
"eavespa8420122013","Patrick.Eaves","RL","DET",34,20122013,28,"1.200","1.200",0,0,1,0,0,0,0,0,0,0,0,0,0,7.44,203.25,3.53
"ebbetan8320122013","Andrew.Ebbett","C","VAN",26,20122013,29,"0.600","0.600",0,1,0,0,1,0,0,0,0,0,0,0,0,8.53,145.7,5.53
"eberljo9020122013","Jordan.Eberle","R","EDM",46,20122013,22,"0.787","0.846",0,7,4,2,21,8,5,0,6,1,1,1,0,150.81,109.84,57.86
"edleral8620122013","Alexander.Edler","D","VAN",43,20122013,26,"3.250","3.250",3,3,2,3,33,12,33,1,4,1,3,1,-0.76,157.71,99.67,61.27
"ehrhoch8220122013","Christian.Ehrhoff","D","BUF",46,20122013,30,"8.000","4.000",2,1,6,2,26,16,18,3,3,2,2,0,-0.75,160.14,96.84,62.32
"ekholma9020122013","Mattias.Ekholm","D","NSH",1,20122013,22,"0.900","0.900",0,1,0,0,0,0,0,0,0,0,0,0,0,0.89,2.76,24.43
"ekmanol9120122013","Oliver.Ekman-Larsson","D","PHX",47,20122013,21,"0.900","0.900",5,2,4,2,25,16,23,2,2,0,2,3,0.35,169.34,100.97,62.65
"eliaspa7620122013","Patrik.Elias","CL","N.J",48,20122013,36,"5.000","6.000",2,3,5,4,20,11,14,1,7,1,3,0,-1.07,167.64,109.1,60.58
"ellerke8820122013","Keaton.Ellerby","D","FLA/L.A",44,20122013,23,"0.700","0.700",0,0,0,0,0,0,1,0,0,0,0,0,0,3.39,219.53,1.52
"ellerla8920122013","Lars.Eller","CL","MTL",46,20122013,23,"1.150","1.325",0,3,2,2,5,4,3,0,1,2,0,0,0,34.54,268.83,11.39
"elliost9120122013","Stefan.Elliott","D","COL",18,20122013,21,"0.840","0.843",0,1,1,0,5,3,5,0,0,0,0,0,0,26.5,51.08,34.16
"ellisma8120122013","Matt.Ellis","C","BUF",6,20122013,31,"0.525","0.525",0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,29.63,0.39
"ellisry9120122013","Ryan.Ellis","D","NSH",32,20122013,21,"0.810","0.840",0,7,0,0,8,1,8,3,1,1,0,0,0,61.77,100.81,37.99
"emelial8620122013","Alexei.Emelin","D","MTL",38,20122013,26,"2.000","2.000",1,0,0,0,0,0,0,0,0,0,0,0,0,3.88,236.08,1.61
"emingst8320122013","Steve.Eminger","D","NYR",35,20122013,28,"0.750","0.750",0,0,0,0,0,0,0,1,0,0,0,0,0,4.89,170.68,2.79
"emmerco8820122013","Cory.Emmerton","CL","DET",48,20122013,24,"0.525","0.533",0,0,0,1,0,0,0,0,0,0,0,0,0,1.29,293.38,0.44
"engelde8220122013","Deryk.Engelland","DR","PIT",42,20122013,30,"0.525","0.567",0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,234.97,0.08
"ennisty8920122013","Tyler.Ennis","C","BUF",46,20122013,22,"2.562","2.812",3,13,5,7,16,4,7,0,8,0,1,0,-0.39,153.38,101.84,60.1
"enstrto8420122013","Tobias.Enstrom","D","WPG",22,20122013,27,"4.500","3.750",0,2,2,4,6,5,7,2,2,1,1,0,-0.78,77.3,37.08,67.58
"eratxma8120122013","Martin.Erat","RL","NSH/WSH",45,20122013,31,"5.500","4.500",2,2,5,1,14,3,7,0,4,0,3,0,-1.71,105.37,118.88,46.99
"ericsjo8420122013","Jonathan.Ericsson","D","DET",45,20122013,28,"3.250","3.250",0,0,0,0,0,0,1,0,0,0,0,0,0,12.95,257.85,4.78
"erikslo8520122013","Loui.Eriksson","RL","DAL",46,20122013,27,"4.600","4.250",0,8,3,5,23,11,5,0,1,1,0,0,0,151.9,126.04,54.65
"erixoti9120122013","Tim.Erixon","D","CBJ",31,20122013,21,"0.900","0.900",0,0,2,0,5,2,7,1,0,0,0,0,0,30.27,141.94,17.58
"erskijo8020122013","John.Erskine","D","WSH",30,20122013,32,"1.500","1.500",0,0,0,0,0,0,0,0,0,1,0,0,0,3.59,147.57,2.38
"etemxem9220122013","Emerson.Etem","LR","ANA",37,20122013,20,"0.900","0.870",0,0,0,0,0,1,0,0,0,0,0,0,0,4.97,165.19,2.92
"falkxju8820122013","Justin.Falk","D","MIN",35,20122013,23,"0.825","0.825",0,0,0,0,0,0,0,0,0,0,1,0,-57.6,1.04,197.3,0.53
"faulkju9220122013","Justin.Faulk","D","CAR",38,20122013,20,"0.840","0.840",0,6,0,2,26,5,12,0,3,1,1,1,0,96.18,95.86,50.08
"faynema8720122013","Mark.Fayne","D","N.J",31,20122013,25,"1.200","1.300",0,0,0,0,1,0,1,0,0,0,1,0,-14.55,4.12,177.24,2.27
"fedotru7920122013","Ruslan.Fedotenko","L","PHI",47,20122013,33,"1.750","1.750",0,0,0,0,2,0,0,1,0,0,0,0,0,5.61,264.48,2.08
"fehrxer8520122013","Eric.Fehr","C","WSH",41,20122013,27,"0.600","0.600",1,0,0,1,6,3,2,0,1,1,0,0,0,33.83,173.38,16.32
"ferenan7920122013","Andrew.Ference","D","BOS",47,20122013,33,"2.250","2.250",0,1,0,0,1,2,1,0,0,0,0,0,0,7.45,192.62,3.72
"ferribe8720122013","Benn.Ferriero","R","NYR",4,20122013,25,"0.700","0.700",0,0,0,0,0,0,0,0,0,0,0,0,0,1.83,18.7,8.93
"fiddlve8020122013","Vernon.Fiddler","C","DAL",44,20122013,32,"1.800","1.800",0,2,0,1,2,2,0,0,0,0,0,0,0,20.24,247.47,7.56
"filppva8420122013","Valtteri.Filppula","CL","DET",41,20122013,28,"3.500","3.000",2,3,0,0,5,10,3,1,4,1,0,0,0,106.5,156.58,40.48
"finlejo8720122013","Joe.Finley","D","NYI",14,20122013,25,"0.525","0.533",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,78.37,0
"fishemi8020122013","Mike.Fisher","C","NSH",37,20122013,32,"3.000","4.200",0,5,1,3,7,4,4,1,6,0,2,0,-1.25,96.04,93.81,50.59
"fistrma8620122013","Mark.Fistric","D","EDM",25,20122013,26,"1.475","1.475",0,0,0,0,0,0,0,0,0,0,0,0,0,1.57,145.93,1.07
"fleisto8420122013","Tomas.Fleischmann","LR","FLA",47,20122013,28,"4.500","4.500",0,5,8,3,25,7,9,0,4,0,1,0,-0.51,116.65,115.57,50.23
"flynnbr8820122013","Brian.Flynn","C","BUF",25,20122013,24,"0.925","0.925",1,0,0,0,3,0,0,0,0,0,0,0,0,13.8,130.93,9.53
"foligma9120122013","Marcus.Foligno","LC","BUF",46,20122013,21,"0.790","0.827",4,5,2,1,6,2,1,0,2,1,0,0,0,68.97,195.88,26.04
"foligni8720122013","Nick.Foligno","RL","CBJ",45,20122013,24,"3.400","3.383",0,7,1,1,5,5,1,0,1,1,2,0,-1.32,90.98,157.93,36.55
"forsbfi9420122013","Filip.Forsberg","LR","NSH",4,20122013,18,"0.925","0.925",0,0,0,0,1,1,0,0,0,0,0,0,0,10.08,8.18,55.23
"fosteku8120122013","Kurtis.Foster","D","PHI",23,20122013,30,"0.950","0.950",1,0,0,0,2,2,5,0,0,1,0,0,0,28.04,89.6,23.84
"fowleca9120122013","Cam.Fowler","D","ANA",36,20122013,20,"0.900","0.900",1,1,1,4,18,3,10,5,3,0,0,1,0.65,91.75,74.36,55.24
"fransco8720122013","Cody.Franson","D","TOR",44,20122013,25,"1.200","1.200",3,2,2,8,24,4,19,2,7,0,0,0,0,125.53,98.32,56.08
"franzjo7920122013","Johan.Franzen","RL","DET",41,20122013,32,"5.250","3.955",3,7,2,3,19,21,6,0,4,1,1,2,0.42,142.92,111.56,56.16
"fraseco8520122013","Colin.Fraser","C","L.A",34,20122013,27,"0.825","0.825",0,0,0,0,1,0,0,0,0,0,0,0,0,3.44,166.98,2.02
"frasema8620122013","Mark.Fraser","D","TOR",44,20122013,25,"0.600","0.600",0,0,0,0,0,1,1,0,0,0,0,0,0,1.94,220.69,0.87
"frasema9020122013","Matt.Fraser","LR","DAL",11,20122013,22,"0.585","0.560",0,2,0,0,1,0,1,0,0,1,0,0,0,8.36,58.8,12.45
"frattma8820122013","Matt.Frattin","RL","TOR",25,20122013,24,"0.900","0.925",0,0,0,0,4,2,0,0,0,0,0,0,0,14.26,119.12,10.69
"frolimi8820122013","Michael.Frolik","R","CHI",44,20122013,24,"2.100","2.333",0,0,0,0,1,1,0,0,1,0,0,0,0,11.03,234.86,4.48
"gaborma8220122013","Marian.Gaborik","LR","CBJ/NYR",47,20122013,30,"7.500","7.500",1,3,4,4,14,6,15,0,4,1,0,1,0.5,120.78,96.43,55.6
"gagnesa8920122013","Sam.Gagner","C","EDM",46,20122013,23,"3.200","3.200",1,9,6,4,24,4,7,0,5,1,1,0,-0.47,128.2,132.45,49.18
"gagnesi8020122013","Simon.Gagne","RL","L.A/PHI",38,20122013,32,"2.500","3.500",1,0,0,2,8,3,4,0,4,1,0,0,0,55.07,145.93,27.4
"gagnoaa8620122013","Aaron.Gagnon","C","WPG",10,20122013,26,"0.525","0.562",0,0,0,0,0,0,0,0,1,0,0,0,0,2.48,54.95,4.31
"galchal9420122013","Alex.Galchenyuk","LC","MTL",48,20122013,18,"0.925","0.925",0,5,1,0,10,5,2,0,2,0,1,0,-1.13,53.32,266.32,16.68
"galiatj8820122013","T.J..Galiardi","C","S.J",34,20122013,24,"NA","NA",0,2,1,0,6,0,0,0,1,0,0,0,0,23.13,171.69,11.87
"gallabr9220122013","Brendan.Gallagher","R","MTL",44,20122013,20,"0.690","0.685",2,7,0,1,15,12,1,0,0,1,2,2,0,102.97,190.76,35.06
"garbury8520122013","Ryan.Garbutt","RL","DAL",34,20122013,27,"0.550","0.575",0,0,0,0,3,0,1,0,0,0,1,1,0,6.17,201.38,2.98
"gardija9020122013","Jake.Gardiner","D","TOR",12,20122013,22,"0.875","0.875",0,1,1,0,3,4,1,1,1,0,0,0,0,27.61,40.15,40.75
"garrija8420122013","Jason.Garrison","D","VAN",45,20122013,27,"5.500","4.600",2,0,1,2,24,18,21,1,1,1,0,0,0,104.17,163.47,38.92
"gaustpa8220122013","Paul.Gaustad","C","NSH",23,20122013,30,"2.000","3.250",1,0,0,0,0,0,0,0,0,0,1,0,-4.66,12.88,96.6,11.77
"geliner9120122013","Eric.Gelinas","D","N.J",1,20122013,21,"0.690","0.660",0,0,0,0,0,0,0,0,0,0,0,0,0,1.43,1.15,55.48
"gerbena8720122013","Nathan.Gerbe","LR","BUF",41,20122013,25,"1.250","1.450",1,0,0,0,7,1,1,0,5,0,2,0,-3.24,36.99,187.18,16.5
"gervabr8420122013","Bruno.Gervais","D","PHI",37,20122013,27,"0.825","0.825",0,0,0,0,1,0,1,0,0,0,0,0,0,7.94,201.52,3.79
"getzlry8520122013","Ryan.Getzlaf","C","ANA",43,20122013,27,"6.125","5.325",6,5,9,2,17,15,11,1,5,1,1,2,0.5,120.33,65.12,64.88
"gilbeto8320122013","Tom.Gilbert","D","MIN",41,20122013,29,"3.500","4.000",0,0,2,1,9,3,6,1,1,2,0,0,0,65.01,167.44,27.97
"gillico8920122013","Colton.Gillies","L","CBJ",27,20122013,23,"0.650","0.625",0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,142.03,0.41
"gillxha7520122013","Hal.Gill","D","NSH",30,20122013,37,"2.000","2.000",0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,147.47,0.01
"gilroma8420122013","Matt.Gilroy","D","NYR",15,20122013,28,"0.650","0.650",0,0,0,0,0,0,0,0,0,0,0,0,0,1.43,75.51,1.86
"giontbr7920122013","Brian.Gionta","R","MTL",48,20122013,33,"5.000","5.000",1,10,2,0,7,6,5,0,0,0,0,1,0.44,136.32,183.32,42.65
"giontst8320122013","Stephen.Gionta","CR","N.J",48,20122013,28,"0.525","0.562",0,0,0,0,1,1,0,0,0,0,0,0,0,4.03,272.72,1.45
"giordma8320122013","Mark.Giordano","D","CGY",46,20122013,28,"3.500","4.020",3,3,0,1,13,9,10,0,3,3,1,0,-0.58,103.88,139.43,42.69
"girarda8420122013","Daniel.Girardi","D","NYR",46,20122013,28,"3.400","3.325",3,3,0,2,18,5,11,2,4,2,0,1,0.62,97.33,140.1,40.99
"giroucl8820122013","Claude.Giroux","C","PHI",48,20122013,24,"3.500","3.750",5,9,7,8,29,17,20,0,6,1,0,3,1.03,175.25,97.18,64.33
"glassta8320122013","Tanner.Glass","L","PIT",47,20122013,28,"1.100","1.100",0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,263.41,0.2
"gleasti8320122013","Tim.Gleason","D","CAR",42,20122013,29,"3.500","4.000",0,0,0,0,0,0,0,0,0,0,1,0,-17.1,3.51,233.2,1.48
"glenccu8220122013","Curtis.Glencross","L","CGY",40,20122013,29,"2.500","2.550",2,5,1,0,11,5,0,0,4,0,1,1,0,100.88,104.29,49.17
"gocxxma8320122013","Marcel.Goc","C","FLA",41,20122013,29,"1.700","1.700",1,4,1,1,7,2,4,0,3,1,0,0,0,72.67,113.73,38.99
"goligal8520122013","Alex.Goligoski","D","DAL",45,20122013,27,"4.200","4.600",0,5,7,4,14,11,13,6,2,0,0,0,0,129.63,143.15,47.52
"golouco8920122013","Cody.Goloubef","D","CBJ",11,20122013,22,"0.875","0.783",0,0,0,0,0,0,0,0,0,0,0,0,0,1.18,61.1,1.89
"gomezsc7920122013","Scott.Gomez","C","S.J",38,20122013,32,"0.700","0.700",0,1,3,5,15,2,2,0,7,2,0,0,0,83.17,133.97,38.3
"gonchse7420122013","Sergei.Gonchar","D","OTT",44,20122013,38,"5.500","5.500",5,0,4,6,24,11,25,2,2,1,0,0,0,163.65,77.53,67.86
"gordoan8520122013","Andrew.Gordon","R","VAN",5,20122013,26,"0.550","0.537",0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,25.29,0.07
"gordobo8320122013","Boyd.Gordon","C","PHX",47,20122013,28,"1.350","1.325",1,2,2,0,0,0,0,0,0,0,0,0,0,6.93,263.38,2.56
"gorgejo8420122013","Josh.Gorges","D","MTL",48,20122013,28,"3.900","3.900",3,0,0,0,3,3,0,0,0,0,0,0,0,16.88,302.77,5.28
"grabnmi8720122013","Michael.Grabner","L","NYI",43,20122013,24,"2.000","3.000",0,1,1,0,3,1,0,0,1,1,0,0,0,21.23,198.72,9.65
"grabomi8420122013","Mikhail.Grabovski","C","TOR",47,20122013,28,"6.000","5.500",3,14,0,3,5,5,2,0,1,0,1,0,-0.74,81.34,166.89,32.77
"gragnma8720122013","Marc-Andre.Gragnani","D","CAR",1,20122013,25,"0.800","0.800",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,3.88,0
"granlmi9220122013","Mikael.Granlund","C","MIN",26,20122013,20,"0.900","0.900",0,2,1,1,2,2,2,0,4,0,1,1,0,40.59,98.37,29.21
"grantde9020122013","Derek.Grant","CL","OTT",5,20122013,22,"0.580","0.605",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,20.65,0
"greenan8220122013","Andrew.Greene","D","N.J",48,20122013,29,"2.750","3.000",0,3,2,2,12,1,17,1,2,1,1,0,-0.68,88.28,188.47,31.9
"greenco8620122013","Colin.Greening","L","OTT",46,20122013,26,"0.800","0.817",1,3,2,0,5,6,4,0,2,1,0,0,0,45.94,198.38,18.8
"greenma8320122013","Matt.Greene","D","L.A",5,20122013,29,"3.000","2.950",0,1,0,0,0,0,0,0,0,0,0,0,0,1.43,23.76,5.69
"greenmi8520122013","Mike.Green","D","WSH",35,20122013,26,"6.000","6.000",4,3,7,3,28,11,27,2,2,3,0,0,0,136.83,38.82,77.9
"grigomi9420122013","Mikhail.Grigorenko","CL","BUF",24,20122013,18,"0.925","0.925",0,2,0,0,3,0,1,0,1,0,0,0,0,15.03,114.39,11.62
"grossni8520122013","Nicklas.Grossmann","D","PHI",30,20122013,27,"3.500","3.500",0,0,0,0,1,0,0,0,0,0,0,0,0,1,193.04,0.52
"grybaer8820122013","Eric.Gryba","D","OTT",32,20122013,24,"0.525","0.562",0,0,0,0,0,0,0,0,0,0,0,0,0,5.09,164.13,3.01
"gudasra9020122013","Radko.Gudas","D","T.B",22,20122013,22,"0.625","0.600",0,0,0,0,2,1,0,0,0,0,0,0,0,2.59,99.63,2.54
"gudbrer9220122013","Erik.Gudbranson","D","FLA",31,20122013,20,"0.900","0.900",0,3,0,1,6,5,2,0,1,0,1,1,0,18.27,129.18,12.39
"gunnaca8620122013","Carl.Gunnarsson","D","TOR",36,20122013,25,"1.250","1.325",0,3,0,0,5,2,0,1,0,0,0,0,0,28.24,159.59,15.04
"gustaer8820122013","Erik.Gustafsson","D","PHI",27,20122013,23,"0.900","0.900",0,1,0,1,4,1,2,1,2,0,0,0,0,40.56,102.91,28.27
"hagelca8820122013","Carl.Hagelin","L","NYR",48,20122013,24,"0.688","0.662",1,2,0,0,2,3,3,1,3,0,1,0,-1.28,46.92,203.5,18.74
"hainsro8120122013","Ron.Hainsey","D","WPG",46,20122013,31,"3.000","4.500",0,1,0,1,4,2,5,0,0,1,0,0,0,27.38,207.28,11.67
"haleymi8620122013","Micheal.Haley","LR","NYR",9,20122013,26,"0.600","0.600",0,0,0,0,0,0,0,0,0,0,0,1,480,0.12,29.12,0.43
"halisma8820122013","Matt.Halischuk","RL","NSH",35,20122013,24,"0.825","0.713",0,2,0,0,0,0,0,0,0,0,0,0,0,2.51,177.11,1.4
"hallxad8020122013","Adam.Hall","RC","CAR/PHI/T.B",37,20122013,32,"0.650","0.650",0,0,0,0,0,0,0,1,0,0,0,0,0,4.3,195.12,2.16
"hallxta9120122013","Taylor.Hall","L","EDM",43,20122013,20,"0.900","0.900",1,8,6,4,19,6,9,0,4,3,3,0,-1.26,142.52,102.09,58.26
"halpeje7620122013","Jeff.Halpern","CR","MTL/NYR",46,20122013,36,"0.700","0.700",1,0,0,0,0,0,0,0,0,0,0,0,0,1.81,251.22,0.71
"hamhuda8220122013","Dan.Hamhuis","D","VAN",45,20122013,29,"4.250","4.500",1,2,2,4,13,6,9,1,1,0,0,0,0,102.06,165.57,38.13
"hamildo9320122013","Dougie.Hamilton","D","BOS",41,20122013,19,"0.925","0.894",3,1,2,0,16,2,13,2,3,0,0,0,0,79.85,100.67,44.23
"hamilry8520122013","Ryan.Hamilton","L","TOR",10,20122013,27,"0.600","0.600",1,0,0,0,0,0,0,0,0,0,0,0,0,1.49,58.92,2.47
"hamontr9020122013","Travis.Hamonic","D","NYI",45,20122013,22,"0.875","0.875",1,4,1,1,8,7,9,2,0,1,0,0,0,55.19,176.31,23.84
"hamrlro7420122013","Roman.Hamrlik","D","NYR/WSH",16,20122013,38,"3.500","3.500",0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,65.36,1
"handzmi7720122013","Michal.Handzus","C","CHI/S.J",39,20122013,35,"2.500","2.500",0,2,0,0,2,1,0,0,0,0,1,0,-2.75,21.85,206.78,9.56
"hannasc7920122013","Scott.Hannan","D","NSH/S.J",32,20122013,33,"1.000","1.000",0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,161.81,0.83
"hanowbe9020122013","Ben.Hanowski","LR","CGY",4,20122013,21,"0.900","0.900",0,0,0,0,0,0,0,0,0,0,0,0,0,1.54,7.88,16.37
"hanseja8620122013","Jannik.Hansen","RL","VAN",45,20122013,26,"1.350","1.350",0,3,2,0,4,4,5,0,1,1,0,0,0,77.02,189.56,28.89
"hanzama8720122013","Martin.Hanzal","C","PHX",39,20122013,25,"2.500","3.100",5,7,1,1,10,6,3,0,2,3,1,2,0.54,110.22,107.41,50.65
"harrija8220122013","Jay.Harrison","D","CAR",47,20122013,29,"0.750","0.700",1,0,0,0,3,0,2,1,1,0,1,0,-2.96,20.26,232.71,8.01
"harrope8320122013","Peter.Harrold","D","N.J",23,20122013,29,"0.525","0.525",1,2,2,0,8,1,3,0,1,0,0,0,0,37.11,79.41,31.85
"hartite9020122013","Teemu.Hartikainen","LR","EDM",23,20122013,22,"0.875","0.875",3,3,1,1,2,2,1,0,0,0,0,0,0,43.25,107.09,28.77
"hartnsc8220122013","Scott.Hartnell","L","PHI",32,20122013,30,"3.200","4.200",6,5,1,0,15,11,2,1,2,1,3,0,-1.94,92.64,79.24,53.9
"havlama8120122013","Martin.Havlat","RL","S.J",39,20122013,31,"5.000","5.000",1,1,1,2,8,5,3,0,4,1,0,0,0,85.61,144.2,37.25
"hayesji8920122013","Jimmy.Hayes","R","CHI",9,20122013,22,"0.662","0.654",0,0,0,0,0,0,0,0,0,0,0,0,0,3.63,45.11,7.45
"heatlda8120122013","Dany.Heatley","LR","MIN",35,20122013,31,"6.000","7.500",1,5,3,1,22,3,5,1,1,0,3,0,-1.7,105.65,105.42,50.06
"hechtjo7720122013","Jochen.Hecht","C","BUF",46,20122013,35,"1.000","1.000",0,0,0,0,1,0,0,0,0,0,0,0,0,6.87,255.58,2.62
"hedmavi9020122013","Victor.Hedman","D","T.B",44,20122013,21,"3.000","4.000",0,3,1,1,9,5,6,2,3,0,2,0,-1.74,68.84,172.62,28.51
"hejdaja7820122013","Jan.Hejda","D","COL",45,20122013,34,"3.250","3.250",0,0,0,0,0,0,0,0,0,0,0,0,0,1.52,206.53,0.73
"hejdumi7620122013","Milan.Hejduk","R","COL",28,20122013,36,"2.000","2.000",0,1,1,0,6,0,4,0,6,0,0,0,0,55.24,83.32,39.87
"helmxda8720122013","Darren.Helm","C","DET",1,20122013,25,"1.750","2.125",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,6.58,0
"hemskal8320122013","Ales.Hemsky","R","EDM",37,20122013,29,"4.500","5.000",1,6,1,3,12,6,3,0,2,0,0,0,0,93.19,119.38,43.84
"hendeke8620122013","Kevin.Henderson","L","NSH",3,20122013,25,"0.550","0.550",0,0,0,0,0,0,0,0,0,0,0,0,0,1.23,17.86,6.46
"hendrjo8420122013","Jordan.Hendry","D","ANA",2,20122013,28,"0.600","0.600",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,5.79,0
"hendrma8120122013","Matt.Hendricks","LR","WSH",48,20122013,31,"0.800","0.825",0,0,0,0,0,0,0,0,0,0,0,0,0,1.86,250.8,0.74
"henriad9020122013","Adam.Henrique","CL","N.J",42,20122013,22,"0.525","0.575",0,2,1,0,13,9,5,0,5,0,1,0,-0.54,110.19,129.41,45.99
"hicketh8920122013","Thomas.Hickey","D","NYI",36,20122013,23,"0.700","0.700",1,0,0,0,0,0,0,1,0,0,0,0,0,1.27,187.03,0.67
"higgich8320122013","Chris.Higgins","L","VAN",39,20122013,29,"1.900","1.900",1,2,0,0,4,1,0,0,0,2,0,0,0,33.01,206.94,13.76
"hilleja8620122013","Jack.Hillen","D","WSH",23,20122013,26,"0.650","0.650",0,0,0,0,1,0,0,0,0,0,0,0,0,3.34,117.28,2.77
"hjalmni8720122013","Niklas.Hjalmarsson","D","CHI",45,20122013,25,"3.500","3.500",0,0,0,0,0,0,1,0,0,0,0,0,0,6.33,245.93,2.51
"hodgsco9020122013","Cody.Hodgson","C","BUF",47,20122013,22,"0.787","0.817",1,5,1,1,15,6,9,0,7,0,0,1,0.48,125.46,139.53,47.34
"hoffmmi8920122013","Mike.Hoffman","L","OTT",3,20122013,22,"0.660","0.610",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,16.76,0
"holdeni8720122013","Nick.Holden","D","CBJ",2,20122013,25,"0.550","0.550",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,10.45,0
"hollape9120122013","Peter.Holland","C","ANA",20,20122013,21,"0.900","0.870",0,0,0,0,5,1,1,0,0,0,0,0,0,16.31,59.33,21.56
"holzeko8820122013","Korbinian.Holzer","D","TOR",21,20122013,24,"0.575","0.575",0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,100.47,2.21
"horakro9120122013","Roman.Horak","CL","CGY",19,20122013,21,"0.605","0.613",2,1,0,0,1,0,1,0,0,1,0,0,0,21.27,70.92,23.07
