"","Name","pos","Team","Gm","season","Age","Salary","AAV","HIT","HIT-","A1","A2","SH","MS","BK","AB","GV","TK","PN","PN-","PenD60","TOI","TOIoff","TOI%"
"eagerbe8420132014","Ben.Eager","L","EDM",7,"20132014",29,"1.200","1.100",9,3,1,0,4,3,4,2,2,2,1,1,0,49.88,285.93,14.85
"diazxra8620132014","Raphael.Diaz","D","MTL/VAN/NYR",63,"20132014",27,"1.250","1.225",29,47,6,1,50,35,50,100,15,6,8,4,-0.28,864.68,2117.53,28.99
"cormipa9020132014","Patrice.Cormier","LC","WPG",9,"20132014",23,"0.575","0.575",20,7,1,2,4,0,4,3,0,2,0,1,1.01,59.17,385.3,13.31
"borowma8920132014","Mark.Borowiecki","D","OTT",13,"20132014",24,"0.550","0.575",36,26,0,0,5,1,8,9,4,0,3,2,-0.42,143.78,451.62,24.15
"alberjo8920132014","John.Albert","C","WPG",9,"20132014",24,"0.585","0.585",8,4,0,0,4,0,1,3,0,1,0,0,0,47.33,379.55,11.09
"racinjo9320132014","Jonathan.Racine","D","FLA",1,"20132014",20,"0.665","0.674",1,4,0,0,0,1,2,3,1,0,1,0,-4.18,14.35,31.75,31.13
"newbukr8220132014","Kris.Newbury","CL","PHI",4,"20132014",31,"0.600","0.600",10,3,1,0,1,2,0,0,0,0,1,0,-2.91,20.65,159.28,11.48
"leblape8820132014","Peter.Leblanc","LC","WSH",1,"20132014",25,"0.550","0.550",2,1,0,0,0,1,0,1,0,0,0,0,0,9.18,46.26,16.56
"ferribe8720132014","Benn.Ferriero","R","VAN",2,"20132014",26,"0.550","0.550",1,1,0,0,0,0,0,0,0,0,0,0,0,8.15,95.04,7.9
"tedenma9020132014","Mattias.Tedenby","L","N.J",15,"20132014",23,"0.600","0.600",16,16,0,0,8,4,5,2,0,4,4,1,-1.2,149.58,543.64,21.58
"tavarjo9020132014","John.Tavares","C","NYI",59,"20132014",22,"5.000","5.500",23,59,15,6,106,40,55,19,46,46,10,12,0.13,931.25,1891.28,32.99
"proutda9020132014","Dalton.Prout","D","CBJ",50,"20132014",23,"0.700","0.667",89,66,1,3,47,16,35,56,10,12,4,5,0.08,733.55,1588.47,31.59
"perssjo9220132014","John.Persson","L","NYI",10,"20132014",21,"0.610","0.627",18,9,0,0,15,4,7,6,0,1,3,4,0.51,117.55,367.48,24.24
"lainxke8920132014","Kellan.Lain","C","VAN",9,"20132014",24,"0.600","0.600",7,4,0,0,6,1,2,1,1,1,3,1,-2.42,49.62,363.68,12.01
"hamilfr9220132014","Freddie.Hamilton","CR","S.J",11,"20132014",21,"0.640","0.627",24,17,0,0,12,7,6,3,1,3,1,1,0,112.53,413.43,21.39
"granlma9320132014","Markus.Granlund","C","CGY",7,"20132014",20,"0.743","0.767",2,8,1,0,6,2,1,1,2,1,0,0,0,62.99,272.4,18.78
"deschni9020132014","Nicolas.Deschamps","L","WSH",3,"20132014",23,"0.726","0.726",1,1,0,0,2,0,1,0,0,0,0,0,0,20.7,112.61,15.53
"boninni8820132014","Nick.Bonino","CL","ANA",77,"20132014",25,"0.700","0.700",27,66,12,2,84,28,31,48,21,24,6,5,-0.07,853.59,2776.16,23.52
"skillja8720132014","Jack.Skille","RL","CBJ",15,"20132014",26,"0.675","0.675",18,15,0,0,17,8,4,4,0,4,2,5,1.37,131.29,576.74,18.54
"romexaa8320132014","Aaron.Rome","D","DAL",25,"20132014",29,"1.600","1.500",19,40,1,0,14,7,14,33,12,2,3,0,-0.6,300.28,888.46,25.26
"paquece9320132014","Cedric.Paquette","C","T.B",2,"20132014",20,"0.625","0.633",2,4,1,0,1,0,1,4,0,0,0,0,0,27.58,75.88,26.66
"omarkli8720132014","Linus.Omark","LR","EDM/BUF",14,"20132014",26,"0.600","0.600",4,5,0,0,9,7,6,3,1,2,2,5,1.24,144.99,512.83,22.04
"mccarjo8620132014","John.McCarthy","LC","S.J",36,"20132014",27,"0.625","0.613",25,36,1,0,45,7,19,9,8,8,1,2,0.18,342.31,1442.45,19.18
"lindhel9420132014","Elias.Lindholm","RC","CAR",58,"20132014",18,"0.925","0.925",48,53,4,4,42,22,24,17,24,35,2,2,0,671.02,2135.32,23.91
"leblalo9120132014","Louis.Leblanc","RC","MTL",8,"20132014",22,"0.810","0.870",3,4,0,0,7,2,5,6,1,0,1,1,0,76.44,291.38,20.78
"johnsni8520132014","Nick.Johnson","R","BOS",9,"20132014",27,"0.600","0.600",3,8,0,0,10,2,2,5,2,5,0,2,1.36,88.47,352,20.09
"gilroma8420132014","Matt.Gilroy","D","FLA",16,"20132014",29,"0.700","0.700",5,21,1,0,21,11,3,17,9,1,1,1,0,237.59,556.12,29.93
"downist8720132014","Steve.Downie","RL","COL/PHI",62,"20132014",26,"2.750","2.650",69,69,9,7,72,26,35,18,19,23,19,14,-0.41,737.64,2106.65,25.93
"wellmca8720132014","Casey.Wellman","CR","WSH",13,"20132014",25,"0.550","0.550",9,13,0,1,13,6,4,5,3,3,0,1,0.5,119.03,470.23,20.2
"schilca8820132014","Cameron.Schilling","D","WSH",1,"20132014",24,"0.925","0.925",2,1,0,0,2,0,1,0,0,0,0,0,0,18.57,40.65,31.35
"reinhma9220132014","Max.Reinhart","CL","CGY",8,"20132014",21,"0.640","0.618",1,5,1,1,6,4,6,0,1,3,1,0,-0.78,76.87,297.66,20.52
"payerad9120132014","Adam.Payerl","RC","PIT",2,"20132014",22,"0.635","0.627",6,8,0,0,4,1,0,2,0,0,1,0,-3.15,19.07,82.22,18.82
"kaletpa8620132014","Patrick.Kaleta","RL","BUF",5,"20132014",27,"1.250","1.250",11,3,0,0,0,1,0,1,2,0,0,0,0,33.88,203.48,14.27
"carknma8020132014","Matt.Carkner","D","NYI",53,"20132014",32,"1.500","1.500",54,57,3,0,48,15,24,58,15,8,16,4,-1.16,622.52,1895.82,24.72
"brollda9320132014","David.Broll","L","TOR",5,"20132014",20,"0.598","0.591",6,3,0,1,3,1,3,2,5,2,0,0,0,41.08,186.42,18.06
"bertuto7520132014","Todd.Bertuzzi","RL","DET",59,"20132014",38,"2.175","2.075",65,29,3,3,61,25,19,14,20,12,15,4,-1,660.63,2128.32,23.69
"archida9020132014","Darren.Archibald","L","VAN",16,"20132014",23,"0.660","0.660",30,25,1,1,10,4,5,8,1,2,0,4,1.88,127.99,609.27,17.36
"thomach9220132014","Christian.Thomas","R","MTL",2,"20132014",21,"0.900","0.808",1,1,0,0,1,0,2,1,0,1,0,0,0,13.57,77.55,14.9
"quincky8520132014","Kyle.Quincey","D","DET",82,"20132014",28,"4.000","3.775",73,119,4,4,95,38,62,83,34,28,30,5,-1.07,1402.05,2457.44,36.33
"peverri8220132014","Rich.Peverley","RC","DAL",63,"20132014",31,"3.375","3.250",25,59,12,7,91,30,22,38,22,17,2,6,0.34,715.8,2201.62,24.54
"lindbma9020132014","Matt.Lindblad","L","BOS",2,"20132014",23,"0.743","0.834",0,0,0,0,0,0,0,0,0,1,0,0,0,21.23,80.51,20.87
"lilesjo8020132014","John-Michael.Liles","D","TOR/CAR",41,"20132014",32,"4.250","3.875",46,74,3,1,40,13,27,72,16,12,1,2,0.09,669.24,1326.78,33.53
"hemskal8320132014","Ales.Hemsky","R","EDM/OTT",75,"20132014",30,"5.500","5.000",35,95,9,7,110,29,49,29,27,39,10,10,0,946.21,2563.72,26.96
"granbpe9220132014","Petter.Granberg","D","TOR",1,"20132014",21,"0.800","0.800",3,1,0,0,0,1,0,1,0,0,0,0,0,11.21,35.34,24.08
"galiatj8820132014","T.J..Galiardi","C","CGY",62,"20132014",25,"NA","NA",75,81,8,4,88,46,32,34,15,20,2,15,0.97,808.12,2212.48,26.75
"boychza8920132014","Zach.Boychuk","LR","CAR",11,"20132014",23,"0.550","0.550",16,6,3,0,13,2,6,2,1,4,0,1,0.6,99.4,449.92,18.1
"welshje8820132014","Jeremy.Welsh","CL","VAN",19,"20132014",25,"1.000","0.850",16,12,0,0,12,5,2,8,5,3,1,3,0.89,134.32,780.96,14.68
"suttebr8720132014","Brett.Sutter","CL","CAR",17,"20132014",26,"0.600","0.600",35,23,1,0,14,7,2,2,2,4,0,2,1.02,117.87,689.05,14.61
"mielean8820132014","Andy.Miele","C","PHX",7,"20132014",25,"0.675","0.675",4,4,0,2,5,1,3,2,1,2,0,0,0,61.66,268.94,18.65
"mackede8120132014","Derek.MacKenzie","CL","CBJ",71,"20132014",32,"1.000","1.000",229,64,5,3,56,30,30,18,13,13,6,6,0,660.83,2613.47,20.18
"knighco9020132014","Corban.Knight","C","CGY",7,"20132014",23,"0.900","0.900",9,3,0,0,2,1,0,4,0,1,0,0,0,58.19,275.55,17.44
"conacco8920132014","Cory.Conacher","LR","OTT/BUF",79,"20132014",23,"0.925","0.871",51,94,10,9,85,27,29,26,13,23,18,28,0.68,885.65,2808.62,23.97
"vandech8720132014","Chris.Vandevelde","C","PHI",18,"20132014",26,"0.550","0.550",22,22,0,0,7,4,5,6,2,3,2,2,0,105.58,712.78,12.9
"petroal9220132014","Alex.Petrovic","D","FLA",7,"20132014",21,"0.815","0.795",24,10,0,0,4,3,4,5,0,0,4,2,-1.39,86.24,250.97,25.57
"kassima8620132014","Matt.Kassian","L","OTT",33,"20132014",26,"0.600","0.575",51,16,1,0,11,4,3,3,5,1,2,3,0.4,151.49,1396.4,9.79
"hanowbe9020132014","Ben.Hanowski","LR","CGY",11,"20132014",22,"0.900","0.900",13,3,0,2,10,0,3,1,3,2,1,1,0,80.47,449.04,15.2
"forsbfi9420132014","Filip.Forsberg","LR","NSH",13,"20132014",19,"0.925","0.894",6,7,1,0,16,8,7,2,2,5,2,1,-0.51,118.07,507.81,18.86
"ferrala9120132014","Landon.Ferraro","RC","DET",4,"20132014",22,"0.675","0.685",7,2,0,0,2,0,0,2,1,0,0,0,0,33.07,153.01,17.77
"weyxxpa9120132014","Patrick.Wey","D","WSH",9,"20132014",22,"0.640","0.640",11,24,1,2,5,1,9,3,7,1,0,1,0.52,114.41,326.21,25.97
"tangual7920132014","Alex.Tanguay","LR","COL",16,"20132014",33,"3.500","3.500",6,18,1,4,15,2,5,5,6,7,1,1,0,210.07,542.98,27.9
"pyattto8720132014","Tom.Pyatt","C","T.B",27,"20132014",26,"0.600","0.600",10,31,2,2,24,13,8,15,5,1,2,4,0.43,280.66,1021.77,21.55
"portech8420132014","Chris.Porter","L","STL",22,"20132014",29,"0.650","0.675",66,27,0,1,24,11,2,3,1,3,0,1,0.28,213.76,803.86,21.01
"pinizst8420132014","Steven.Pinizzotto","R","EDM",6,"20132014",29,"0.650","0.650",10,10,1,1,2,2,1,1,1,1,0,0,0,55.4,238.78,18.83
"caronjo9020132014","Jordan.Caron","LR","BOS",35,"20132014",22,"0.640","0.640",46,37,2,0,49,13,20,8,7,11,9,2,-1.2,350.01,1371.97,20.33
"sauveya9020132014","Yann.Sauve","D","VAN",3,"20132014",23,"0.709","0.709",5,1,0,0,1,0,1,2,0,1,0,0,0,36.18,109.83,24.78
"pellepa8320132014","Pascal.Pelletier","CL","VAN",3,"20132014",30,"0.550","0.550",3,5,0,0,1,0,1,1,0,0,0,0,0,25.25,127.33,16.55
"nemetpa9220132014","Patrik.Nemeth","D","DAL",7,"20132014",21,"0.790","0.763",14,18,0,0,3,1,0,11,5,1,3,0,-2.02,88.9,233.98,27.53
"leivojo9320132014","Josh.Leivo","RL","TOR",7,"20132014",20,"0.693","0.792",5,6,1,0,3,2,0,0,0,2,0,1,0.9,67.03,244.88,21.49
"chiasal9020132014","Alex.Chiasson","R","DAL",79,"20132014",22,"0.900","0.867",70,91,7,7,72,47,45,19,20,21,8,5,-0.21,851.57,2832.18,23.12
"brownch9120132014","Chris.Brown","C","PHX/WSH",12,"20132014",22,"0.870","0.853",22,12,1,0,7,3,7,1,2,2,0,1,0.59,102.23,492.08,17.2
"ashamar7820132014","Arron.Asham","R","NYR",6,"20132014",35,"1.000","1.000",8,2,0,0,1,0,1,1,2,0,1,0,-1.34,44.94,246.53,15.42
"martipa8120132014","Paul.Martin","D","PIT",39,"20132014",32,"5.000","5.000",26,69,1,2,39,20,21,50,12,9,3,2,-0.09,697.94,1185.45,37.06
"breench8920132014","Christopher.Breen","D","CGY",9,"20132014",24,"0.578","0.578",3,3,1,1,4,3,3,7,5,0,0,0,0,83.59,353.53,19.12
"belesma8820132014","Matt.Beleskey","L","ANA",55,"20132014",25,"1.300","1.350",129,68,6,4,92,42,43,18,11,13,12,7,-0.52,581.04,1982.86,22.66
"nessxaa9020132014","Aaron.Ness","D","NYI",20,"20132014",23,"0.875","0.792",13,29,0,2,21,8,16,23,7,2,4,2,-0.45,267.01,710.12,27.33
"sbisalu9020132014","Luca.Sbisa","D","ANA",30,"20132014",23,"2.600","2.175",80,53,1,3,25,18,29,28,8,7,11,2,-1.19,452.36,970.29,31.8
"pennedu8220132014","Dustin.Penner","L","ANA/WSH",67,"20132014",30,"2.000","2.000",86,74,5,9,89,28,30,24,24,22,7,7,0,841.6,2366.82,26.23
"komismi8220132014","Mike.Komisarek","D","CAR",32,"20132014",31,"0.700","0.700",65,31,1,3,20,6,22,24,15,3,6,3,-0.52,346.82,1198.03,22.45
"jonesse9420132014","Seth.Jones","D","NSH",77,"20132014",18,"0.925","0.925",46,90,2,8,71,37,59,79,44,18,7,7,0,1178.73,2567.9,31.46
"huntxbr8820132014","Brad.Hunt","D","EDM",3,"20132014",25,"0.550","0.550",0,6,0,0,1,0,1,2,1,1,0,0,0,36.34,105.03,25.71
"halpeje7620132014","Jeff.Halpern","CR","PHX",69,"20132014",37,"0.600","0.600",64,65,3,4,37,12,14,21,3,8,11,10,-0.11,552.48,2760.52,16.68
"dumoubr9120132014","Brian.Dumoulin","D","PIT",6,"20132014",22,"0.815","0.832",1,8,1,0,3,4,3,6,3,1,2,1,-0.73,82.37,191.01,30.13
"scandma9020132014","Marco.Scandella","D","MIN",76,"20132014",23,"0.900","1.025",61,130,5,9,68,38,63,81,31,20,7,6,-0.05,1212.15,2455.17,33.05
"haulaer9120132014","Erik.Haula","CL","MIN",46,"20132014",22,"0.900","0.900",21,35,3,6,46,17,12,16,5,7,4,2,-0.29,409.59,1856.37,18.08
"colexia8920132014","Ian.Cole","D","STL",46,"20132014",24,"0.750","0.825",23,68,1,5,40,22,33,62,8,9,9,6,-0.28,636.64,1562.59,28.95
"colexer7820132014","Erik.Cole","LR","DAL",75,"20132014",34,"4.000","4.500",73,92,3,4,90,47,47,20,26,27,6,15,0.61,888.56,2606.73,25.42
"polakro8620132014","Roman.Polak","D","STL",72,"20132014",27,"3.100","2.750",140,74,3,4,73,37,35,92,9,8,16,5,-0.63,1048.83,2309.35,31.23
"legwada8020132014","David.Legwand","CL","NSH/DET",83,"20132014",33,"3.500","4.500",44,51,11,10,103,36,25,36,32,32,16,5,-0.6,1101.66,2903.29,27.51
"czuczke9120132014","Kevin.Czuczman","D","NYI",13,"20132014",22,"0.925","0.925",15,15,2,0,21,11,5,11,6,6,3,0,-0.86,209.86,410.73,33.82
"billich8920132014","Chad.Billins","D","CGY",10,"20132014",24,"0.925","0.925",0,2,0,3,3,5,8,9,2,2,0,0,0,108.4,386.39,21.91
"agostke9220132014","Kenny.Agostino","L","CGY",8,"20132014",21,"0.900","0.845",9,7,1,0,11,6,2,3,2,3,0,1,0.71,84.56,322.82,20.76
"mcginty9020132014","Tye.McGinn","L","PHI",18,"20132014",23,"0.775","0.775",26,34,1,0,11,8,8,7,5,4,2,0,-0.67,179.78,664.77,21.29
"bogosza9020132014","Zach.Bogosian","D","WPG",55,"20132014",23,"4.000","5.143",78,48,4,2,90,38,48,51,30,7,12,1,-0.68,967.04,1596.89,37.72
"zolniha8720132014","Harry.Zolnierczyk","L","PIT",13,"20132014",26,"0.550","0.550",14,31,0,0,10,4,3,5,4,3,2,6,1.91,125.55,486.79,20.5
"pitlity9120132014","Tyler.Pitlick","RC","EDM",11,"20132014",21,"0.900","0.888",26,14,0,0,8,3,5,4,1,2,0,0,0,88.84,424.59,17.3
"horakro9120132014","Roman.Horak","CL","CGY/EDM",3,"20132014",22,"0.630","0.613",0,4,0,0,1,0,0,4,0,0,0,0,0,25.59,125.9,16.89
"postmpa8920132014","Paul.Postma","D","WPG",20,"20132014",24,"0.650","0.713",17,30,0,1,13,7,18,29,11,3,3,3,0,287.94,665.66,30.2
"nikitni8620132014","Nikita.Nikitin","D","CBJ",67,"20132014",27,"2.500","2.150",74,72,8,5,78,28,62,66,18,12,6,2,-0.24,1001.36,2095.11,32.34
"letesma8520132014","Mark.Letestu","CR","CBJ",82,"20132014",28,"1.300","1.300",48,41,9,3,73,25,31,16,13,19,7,4,-0.21,869.81,2929.49,22.89
"crombbj8520132014","B.J..Crombeen","R","T.B",55,"20132014",28,"NA","NA",54,50,0,5,55,22,20,10,5,10,8,6,-0.26,462.19,2128.09,17.84
"whitnry8320132014","Ryan.Whitney","D","FLA",7,"20132014",30,"0.900","0.900",4,16,0,0,5,1,4,10,2,0,2,0,-1.23,97.18,218.6,30.78
"letankr8720132014","Kris.Letang","D","PIT",37,"20132014",26,"3.500","3.500",35,59,1,3,63,21,28,43,26,9,4,5,0.1,630.05,1152.17,35.35
"vanbrbr9120132014","Bryce.van.Brabant","L","CGY",6,"20132014",21,"0.900","0.912",17,13,0,0,4,3,1,4,1,2,0,1,1.11,53.85,252.86,17.56
"tyutife8320132014","Fedor.Tyutin","D","CBJ",68,"20132014",30,"4.500","4.500",67,134,4,7,51,27,28,60,19,9,15,4,-0.6,1096.03,2068.62,34.63
"labripi8620132014","Pierre-Cedric.Labrie","L","T.B",13,"20132014",27,"0.625","0.625",24,4,0,0,2,0,5,2,0,1,4,0,-2.66,90.38,501.07,15.28
"fistrma8620132014","Mark.Fistric","D","ANA",34,"20132014",27,"0.900","0.900",129,52,1,2,21,11,12,32,8,5,12,3,-1.17,461.77,1120.34,29.19
"deslani9120132014","Nicolas.Deslauriers","LR","BUF",17,"20132014",22,"0.625","0.608",51,10,0,0,26,10,6,3,1,2,3,0,-0.96,187.81,605.34,23.68
"craigry8220132014","Ryan.Craig","LC","CBJ",6,"20132014",31,"0.600","0.600",8,1,0,0,4,0,1,1,0,0,0,0,0,42.62,247.39,14.69
"tyrelda8920132014","Dana.Tyrell","C","T.B",7,"20132014",24,"0.600","0.600",9,8,0,0,4,0,0,3,1,1,2,0,-2.21,54.3,275.46,16.47
"mclarfr8720132014","Frazer.McLaren","L","TOR",27,"20132014",25,"0.700","0.700",24,20,0,0,4,2,2,3,3,0,2,0,-1.11,107.73,1175.63,8.39
"gomezsc7920132014","Scott.Gomez","C","FLA",46,"20132014",33,"NA","NA",16,30,4,4,47,14,16,14,15,20,9,6,-0.34,526.35,1675.2,23.91
"duchema9120132014","Matt.Duchene","C","COL",71,"20132014",22,"3.750","3.500",44,86,21,10,151,59,66,39,29,32,3,22,1.11,1028.59,2389.49,30.09
"beaulna9220132014","Nathan.Beaulieu","D","MTL",17,"20132014",20,"0.925","0.925",7,28,1,1,12,7,16,20,13,0,5,4,-0.3,203.25,611.49,24.95
"zadorni9520132014","Nikita.Zadorov","D","BUF",7,"20132014",18,"0.925","0.925",23,11,0,0,3,2,3,3,4,1,1,0,-0.52,114.59,227.57,33.49
"rosehja8520132014","Jay.Rosehill","L","PHI",34,"20132014",28,"0.675","0.675",48,34,0,0,12,6,6,4,5,1,3,5,0.73,164.7,1387.08,10.61
"mcnabbr9120132014","Brayden.McNabb","D","BUF",12,"20132014",22,"0.840","0.715",21,15,0,0,9,4,10,11,4,2,1,6,1.82,164.96,389.04,29.78
"markoan7820132014","Andrei.Markov","D","MTL",81,"20132014",34,"5.750","5.750",40,71,12,2,76,32,54,119,67,21,7,6,-0.04,1363.38,2401.28,36.22
"ebbetan8320132014","Andrew.Ebbett","C","PIT",9,"20132014",30,"0.550","0.550",10,13,1,0,8,4,4,6,2,2,0,1,0.65,92.15,352.55,20.72
"panikri9120132014","Richard.Panik","RL","T.B",50,"20132014",22,"0.790","0.740",70,58,2,3,44,28,21,16,20,13,6,10,0.44,545.73,1822.41,23.04
"ovechal8520132014","Alex.Ovechkin","LR","WSH",78,"20132014",27,"9.000","9.538",183,83,7,2,203,102,126,20,30,27,14,17,0.16,1138.18,2574.78,30.65
"mottami7820132014","Mike.Mottau","D","FLA",8,"20132014",35,"0.700","0.700",3,10,0,0,1,1,3,3,0,1,2,0,-1.34,89.5,281.48,24.13
"jonesbl8620132014","Blair.Jones","C","CGY",14,"20132014",26,"0.650","0.650",30,15,0,0,11,5,8,2,9,4,3,2,-0.45,132.59,547.57,19.49
"howdequ9220132014","Quinton.Howden","L","FLA",16,"20132014",21,"0.900","0.870",32,17,2,0,15,4,5,7,0,5,4,2,-0.65,185.14,580.34,24.19
"etemxem9220132014","Emerson.Etem","LR","ANA",29,"20132014",21,"0.900","0.870",50,48,2,2,30,16,18,10,6,6,2,2,0,324.41,1061.49,23.41
"wrighja9020132014","James.Wright","L","WPG",59,"20132014",23,"0.650","0.650",63,36,1,1,34,14,19,15,10,11,2,4,0.29,411.54,2362.99,14.83
"michazb8220132014","Zbynek.Michalek","D","PHX",59,"20132014",30,"4.000","4.000",42,146,5,2,68,25,51,120,20,16,9,3,-0.37,973.76,1830.93,34.72
"jokinol7820132014","Olli.Jokinen","C","WPG",82,"20132014",34,"4.500","4.500",111,43,11,4,125,43,51,38,25,15,17,7,-0.52,1153.94,2722.4,29.77
"hollapa9220132014","Patrick.Holland","RC","MTL",5,"20132014",21,"0.640","0.640",2,1,0,0,2,0,0,3,0,0,0,0,0,29.97,199.52,13.06
"gustaer8820132014","Erik.Gustafsson","D","PHI",31,"20132014",24,"1.000","1.000",10,69,1,5,23,16,17,44,14,4,1,1,0,479.86,960.55,33.31
"milledr8420132014","Drew.Miller","LR","DET",82,"20132014",29,"1.350","1.350",121,140,6,2,105,35,25,34,7,20,6,7,0.07,893.72,2965.78,23.16
"fowleca9120132014","Cam.Fowler","D","ANA",70,"20132014",21,"4.000","4.000",36,70,6,9,51,23,45,77,16,14,6,1,-0.26,1140.58,2144.21,34.72
"fehrxer8520132014","Eric.Fehr","C","WSH",73,"20132014",28,"1.400","1.500",67,72,11,4,106,32,51,29,14,40,11,11,0,906.29,2552.89,26.2
"weavemi7820132014","Mike.Weaver","D","FLA/MTL",72,"20132014",35,"1.100","1.100",113,138,2,8,48,31,25,81,20,10,10,12,0.11,1064.99,2327.34,31.39
"porteke8620132014","Kevin.Porter","C","BUF",12,"20132014",27,"0.550","0.537",24,7,1,0,3,5,3,3,1,4,0,3,1.46,123.4,440.19,21.9
"murphry9320132014","Ryan.Murphy","D","CAR",48,"20132014",20,"0.925","0.863",17,53,6,1,62,26,46,54,37,28,3,8,0.42,713.42,1584.38,31.05
"dekeyda9020132014","Danny.Dekeyser","D","DET",65,"20132014",23,"0.925","0.925",56,101,4,9,61,25,44,87,28,6,11,7,-0.23,1062.3,2009.23,34.59
"backsni8720132014","Nicklas.Backstrom","C","WSH",82,"20132014",25,"6.000","6.700",77,97,6,12,115,52,40,42,15,43,19,13,-0.31,1165.56,2719.19,30
"stalbvi8620132014","Viktor.Stalberg","RL","NSH",70,"20132014",27,"2.500","3.000",55,77,7,4,102,41,40,23,22,31,14,16,0.14,841.36,2604.82,24.41
"cluttca8720132014","Cal.Clutterbuck","R","NYI",73,"20132014",25,"2.000","2.750",251,82,1,4,123,37,41,9,20,25,10,18,0.59,809.08,2647.69,23.41
"arcobma8820132014","Mark.Arcobello","CR","EDM",41,"20132014",25,"0.600","0.600",74,36,7,5,55,28,27,15,11,15,2,8,0.73,495.38,1398.43,26.16
"morrobr7920132014","Brenden.Morrow","L","STL",71,"20132014",34,"1.500","1.500",107,64,6,3,40,14,14,18,12,11,21,14,-0.56,755.27,2588.88,22.58
"coylech9220132014","Charlie.Coyle","RC","MIN",70,"20132014",21,"0.900","0.900",98,68,7,7,113,28,33,33,22,30,12,15,0.18,981.44,2425.28,28.81
"coutuse9220132014","Sean.Couturier","C","PHI",82,"20132014",20,"0.925","NA",58,103,9,8,114,44,47,26,29,32,9,14,0.27,1094.82,2651.79,29.22
"larssjo9220132014","Johan.Larsson","LC","BUF",28,"20132014",21,"0.790","0.763",51,41,2,2,19,10,7,14,3,6,4,4,0,334.81,987.28,25.32
"ekmanol9120132014","Oliver.Ekman-Larsson","D","PHX",80,"20132014",22,"3.500","5.500",110,113,6,8,105,38,82,64,28,18,19,12,-0.31,1376.38,2439.55,36.07
"blundmi8620132014","Mike.Blunden","RL","MTL",7,"20132014",26,"0.550","0.550",16,8,0,0,2,1,1,2,0,0,0,0,0,40.48,285.9,12.4
"beaucfr8020132014","Francois.Beauchemin","D","ANA",70,"20132014",33,"3.500","3.500",96,63,5,4,65,37,55,117,40,13,10,6,-0.2,1181.93,2098.6,36.03
"horcosh7820132014","Shawn.Horcoff","LC","DAL",77,"20132014",34,"4.000","5.500",58,36,10,2,51,15,24,22,16,30,16,5,-0.84,782.12,2799.91,21.83
"crabbjo8320132014","Joey.Crabb","R","FLA",9,"20132014",30,"0.600","0.600",21,9,1,0,5,3,3,5,1,1,0,1,0.56,107.9,329.97,24.64
"falkxju8820132014","Justin.Falk","D","NYR",21,"20132014",24,"0.975","0.975",37,34,0,2,10,5,9,26,8,0,5,1,-1.02,235.12,777.34,23.22
"streebe8720132014","Ben.Street","C","CGY",13,"20132014",26,"0.600","0.575",13,13,0,1,17,6,4,4,1,3,2,2,0,114.2,507.84,18.36
"gudasra9020132014","Radko.Gudas","D","T.B",73,"20132014",23,"0.575","0.992",224,93,7,7,98,42,72,107,31,10,27,11,-0.83,1159.78,2293.55,33.58
"cluneri8720132014","Rich.Clune","L","NSH",58,"20132014",26,"0.550","0.537",132,51,3,1,26,9,13,8,6,10,13,7,-0.74,486.48,2350.63,17.15
"aulieke8920132014","Keith.Aulie","D","T.B",15,"20132014",24,"0.975","0.975",17,22,0,1,6,1,10,13,1,0,1,1,0,140.34,574.42,19.63
"thornsh7720132014","Shawn.Thornton","R","BOS",64,"20132014",36,"1.100","1.100",111,40,1,1,87,34,23,19,10,13,6,3,-0.32,562.7,2537.2,18.15
"pelusan8920132014","Anthony.Peluso","R","WPG",53,"20132014",24,"0.550","0.562",85,40,2,1,22,6,1,3,2,7,3,2,-0.2,301.88,2233.4,11.91
"setogde8720132014","Devin.Setoguchi","R","WPG",75,"20132014",26,"3.250","3.000",134,58,9,6,100,32,46,37,27,21,10,11,0.06,979.22,2550.12,27.75
"mccabja9320132014","Jake.McCabe","D","BUF",7,"20132014",19,"0.925","0.925",5,12,0,1,1,0,4,10,0,2,0,0,0,94.88,234.07,28.84
"ashtoca9120132014","Carter.Ashton","L","TOR",32,"20132014",22,"0.810","0.840",45,54,2,1,22,7,8,7,4,2,2,2,0,198.42,1289.12,13.34
"troubja9420132014","Jacob.Trouba","D","WPG",65,"20132014",19,"0.925","0.894",75,79,5,9,85,50,81,89,62,17,5,13,0.45,1076.08,1978.62,35.23
"paillda8420132014","Daniel.Paille","L","BOS",72,"20132014",29,"1.300","1.300",66,78,6,3,53,20,20,19,10,26,3,8,0.45,668.55,2811,19.21
"laichbr8320132014","Brooks.Laich","C","WSH",51,"20132014",30,"4.000","4.500",59,77,2,1,53,11,29,17,14,14,3,2,-0.09,632.34,1735.38,26.71
"granlmi9220132014","Mikael.Granlund","C","MIN",63,"20132014",21,"0.900","0.900",38,103,12,11,75,21,30,35,18,25,9,10,0.07,854.43,2156.93,28.37
"gonchse7420132014","Sergei.Gonchar","D","DAL",76,"20132014",39,"5.000","5.000",64,89,3,4,56,31,57,75,25,9,7,3,-0.22,1083.66,2463.04,30.55
"scheima9320132014","Mark.Scheifele","C","WPG",63,"20132014",20,"0.925","0.863",61,107,6,8,71,34,27,37,17,29,4,16,0.84,858.41,2108.37,28.93
