"","Name","pos","Team","Gm","season","Age","Salary","AAV","HIT","HIT-","A1","A2","SH","MS","BK","AB","GV","TK","PN","PN-","PenD60","TOI","TOIoff","TOI%"
"wardxjo8020122013","Joel.Ward","R","WSH",39,20122013,31,"3.000","3.000",34,46,4,6,38,14,15,22,7,12,6,5,-0.14,443.31,1402.31,24.02
"oleksja9220122013","Jamie.Oleksiak","D","DAL",16,20122013,19,"0.925","0.894",26,27,1,1,10,10,12,17,7,2,2,2,0,223.93,526.67,29.83
"mashibr8820122013","Brandon.Mashinter","L","NYR",4,20122013,23,"0.550","0.550",7,2,0,0,2,0,2,1,1,0,0,0,0,24.9,180.18,12.14
"kovalal7320122013","Alex.Kovalev","R","FLA",14,20122013,39,"1.000","1.000",7,22,1,1,14,7,9,5,3,3,2,1,-0.35,173.26,472.51,26.83
"kellych8020122013","Chris.Kelly","LC","BOS",34,20122013,31,"2.500","3.000",40,30,3,3,28,12,12,14,7,17,7,5,-0.3,405.85,1201.95,25.24
"jovaned7620122013","Ed.Jovanovski","D","FLA",6,20122013,36,"4.250","4.125",2,7,0,0,5,4,5,4,4,1,0,1,0.82,72.92,202.65,26.46
"johnser8820122013","Erik.Johnson","D","COL",31,20122013,24,"3.250","3.750",37,17,2,1,44,16,24,39,20,15,7,3,-0.49,490.01,971.24,33.53
"geliner9120122013","Eric.Gelinas","D","N.J",1,20122013,21,"0.690","0.660",1,1,0,0,1,2,0,0,0,0,0,0,0,15.48,35.92,30.12
"ehrhoch8220122013","Christian.Ehrhoff","D","BUF",47,20122013,30,"8.000","4.000",30,69,6,3,63,34,44,64,18,17,11,4,-0.5,847.17,1335.59,38.81
"welshje8820122013","Jeremy.Welsh","CL","CAR",5,20122013,24,"0.700","0.850",6,2,1,0,4,1,1,0,0,1,0,0,0,28.62,200.71,12.48
"sheahri9120122013","Riley.Sheahan","C","DET",1,20122013,20,"0.715","0.785",0,2,0,0,1,0,0,0,0,1,0,0,0,5.38,41.86,11.4
"sestiti8420122013","Tim.Sestito","CL","N.J",6,20122013,28,"0.525","0.525",10,8,0,0,4,3,2,2,1,0,0,2,2.61,45.89,245.84,15.73
"pirribr9120122013","Brandon.Pirri","C","CHI",1,20122013,21,"0.640","0.618",1,0,0,0,2,1,0,1,0,0,0,0,0,15.1,35.48,29.86
"millejt9320122013","J.T..Miller","C","NYR",26,20122013,19,"NA","NA",46,32,1,0,36,18,18,12,3,4,4,6,0.38,312.59,976.88,24.24
"langeja7520122013","Jamie.Langenbrunner","R","STL",4,20122013,37,"1.250","1.250",3,2,0,1,5,0,0,0,1,0,0,0,0,32.42,151.1,17.66
"gagnoaa8620122013","Aaron.Gagnon","C","WPG",10,20122013,26,"0.525","0.562",7,7,0,0,8,3,3,3,1,4,1,1,0,73.42,420.37,14.87
"ellisry9120122013","Ryan.Ellis","D","NSH",32,20122013,21,"0.810","0.840",21,45,2,1,32,8,13,25,11,6,5,6,0.14,423.02,1113.64,27.53
"terrych8920122013","Chris.Terry","RL","CAR",3,20122013,23,"0.525","0.537",1,1,0,0,0,1,2,1,0,2,0,0,0,26.88,121.72,18.09
"tangrer8920122013","Eric.Tangradi","L","PIT/WPG",41,20122013,23,"0.726","0.726",86,53,2,1,45,20,17,22,8,8,1,4,0.44,405.76,1609.83,20.13
"smithbe8820122013","Ben.Smith","C","CHI",1,20122013,24,"0.550","0.562",1,0,0,0,0,0,1,0,0,0,0,0,0,14.06,36.52,27.8
"peterto7820122013","Toby.Petersen","C","DAL",1,20122013,33,"0.675","0.675",1,0,0,0,0,1,1,0,0,0,0,0,0,5.61,47.24,10.61
"panikri9120122013","Richard.Panik","RL","T.B",25,20122013,21,"0.740","0.740",37,41,1,2,26,10,12,12,6,12,1,4,0.7,257.57,945.69,21.41
"mursaja8820122013","Jan.Mursak","RL","DET",2,20122013,24,"0.560","0.550",0,3,0,0,0,0,0,0,1,0,2,0,-9.78,12.27,79.91,13.31
"morinje9120122013","Jeremy.Morin","RL","CHI",3,20122013,21,"0.765","0.735",3,4,1,0,6,1,2,1,1,0,0,2,3.33,36,122.19,22.76
"lundimi8420122013","Mike.Lundin","D","OTT",11,20122013,27,"1.150","1.150",2,22,1,0,12,2,8,7,5,2,0,0,0,156.57,370.23,29.72
"krugxto9120122013","Torey.Krug","D","BOS",1,20122013,21,"0.925","0.917",0,0,0,0,0,0,1,1,0,0,0,0,0,9.03,35.22,20.4
"holdeni8720122013","Nick.Holden","D","CBJ",2,20122013,25,"0.550","0.550",3,2,0,0,2,0,0,0,2,0,0,0,0,20.18,70.89,22.15
"helmxda8720122013","Darren.Helm","C","DET",1,20122013,25,"1.750","2.125",3,0,0,0,1,2,1,0,0,0,1,0,-7.2,8.33,28.49,22.63
"barchkr8020122013","Krys.Barch","L","N.J",22,20122013,32,"0.750","0.750",25,12,0,0,4,3,2,3,2,0,1,1,0,121.4,890.98,11.99
"anderma8220122013","Matt.Anderson","R","N.J",2,20122013,29,"0.525","0.525",0,3,1,0,0,1,1,1,0,0,0,0,0,12.18,79.33,13.31
"weberya8820122013","Yannick.Weber","D","MTL",6,20122013,23,"0.900","0.850",3,9,0,1,2,0,7,3,2,0,1,2,0.9,66.85,204.18,24.67
"scheima9320122013","Mark.Scheifele","C","WPG",4,20122013,19,"0.925","0.894",4,10,0,0,5,3,2,0,0,0,0,1,1.43,42,144.54,22.52
"petroal9220122013","Alex.Petrovic","D","FLA",6,20122013,20,"0.760","0.795",10,21,0,0,5,4,6,3,5,0,2,0,-1.1,108.92,201.75,35.06
"patergr9020122013","Greg.Pateryn","D","MTL",3,20122013,22,"0.637","0.662",2,2,0,0,0,0,2,1,1,0,0,0,0,28.8,110.13,20.73
"palusaa8920122013","Aaron.Palushaj","RL","COL",25,20122013,23,"0.600","0.600",32,32,3,4,25,8,11,12,5,8,2,8,1.33,270.02,954.78,22.05
"orlovdm9120122013","Dmitry.Orlov","D","WSH",5,20122013,21,"0.690","0.690",2,4,1,0,1,2,5,3,2,2,0,0,0,71.1,168.65,29.66
"mitchjo8520122013","John.Mitchell","C","COL",47,20122013,27,"1.100","1.100",93,44,4,3,52,20,39,31,14,25,8,8,0,616.21,1630.14,27.43
"martipa8120122013","Paul.Martin","D","PIT",34,20122013,31,"4.000","5.000",14,38,5,4,23,16,27,30,8,11,7,1,-0.59,613.52,998.3,38.06
"leexxan9020122013","Anders.Lee","LC","NYI",2,20122013,22,"0.900","0.900",0,0,1,0,1,1,1,2,1,0,0,0,0,17.96,87.06,17.1
"laichbr8320122013","Brooks.Laich","C","WSH",9,20122013,29,"4.000","4.500",12,12,2,0,5,2,12,3,4,0,1,0,-0.55,109.53,314.63,25.82
"kulikdm9020122013","Dmitry.Kulikov","D","FLA",34,20122013,21,"2.000","2.500",74,93,1,2,30,19,30,44,20,6,9,5,-0.42,569.32,1059.66,34.95
"halpeje7620122013","Jeff.Halpern","CR","MTL/NYR",46,20122013,36,"0.700","0.700",51,40,1,1,20,11,11,17,2,10,4,6,0.34,355.47,1834.9,16.23
"giontst8320122013","Stephen.Gionta","CR","N.J",48,20122013,28,"0.525","0.562",84,50,4,4,41,26,8,10,5,13,4,12,0.93,516.49,1733.88,22.95
"gilbeto8320122013","Tom.Gilbert","D","MIN",43,20122013,29,"3.500","4.000",18,77,2,4,22,23,29,46,11,5,8,4,-0.36,675.91,1402.12,32.53
"beckxta9120122013","Taylor.Beck","RL","NSH",16,20122013,21,"0.690","0.660",13,20,1,2,34,9,13,11,5,2,0,2,0.55,217.24,587.83,26.98
"westgke8420122013","Kevin.Westgarth","RL","CAR",31,20122013,28,"0.700","0.725",28,20,1,1,14,9,6,1,7,4,3,0,-1.03,174.81,1313.58,11.74
"wathifr8420122013","Francis.Wathier","L","DAL",1,20122013,27,"0.575","0.575",5,0,0,0,0,0,0,0,2,1,0,1,11.15,5.38,44.01,10.9
"urbomal9020122013","Alexander.Urbom","D","N.J",1,20122013,21,"0.525","0.563",1,0,0,0,0,1,0,1,2,1,0,0,0,12.76,35.18,26.61
"sustran9020122013","Andrej.Sustr","D","T.B",2,20122013,21,"0.925","0.925",0,1,0,0,2,1,0,1,1,0,0,0,0,20.24,79.59,20.28
"staaler8420122013","Eric.Staal","CL","CAR",48,20122013,27,"8.500","8.250",31,52,17,10,86,28,42,17,20,37,18,11,-0.57,734.77,1553.03,32.12
"shelljo7620122013","Jody.Shelley","L","PHI",1,20122013,36,"0.900","1.100",3,4,0,0,0,1,0,0,0,0,0,0,0,7.7,39.67,16.26
"samuemi7620122013","Mikael.Samuelsson","R","DET",4,20122013,35,"3.000","3.000",6,2,1,0,3,5,1,1,1,1,0,0,0,43.45,144.92,23.07
"nodlxan8720122013","Andreas.Nodl","LR","CAR",8,20122013,25,"0.845","0.845",13,4,0,1,5,3,2,3,0,3,0,0,0,66.04,308.07,17.65
"macinst8020122013","Steve.MacIntyre","L","PIT",1,20122013,32,"0.625","0.625",2,1,0,0,0,0,0,0,0,0,0,0,0,4.73,32.77,12.62
"joensje8720122013","Jesse.Joensuu","RL","NYI",7,20122013,24,"0.600","0.600",12,19,2,0,15,1,2,0,3,5,3,0,-2.53,71.22,285.87,19.94
"jenseni9320122013","Nicklas.Jensen","RL","VAN",2,20122013,19,"0.925","0.894",2,0,0,0,0,1,1,0,0,1,0,0,0,28.01,68.44,29.04
"gordoan8520122013","Andrew.Gordon","R","VAN",6,20122013,26,"0.550","0.537",4,6,0,0,2,1,2,1,2,1,0,1,1.22,49.17,246.46,16.63
"drazeni8720122013","Nick.Drazenovic","C","CBJ",8,20122013,25,"0.600","0.600",8,5,0,0,5,2,3,0,1,3,2,1,-0.9,66.67,302.25,18.07
"downist8720122013","Steve.Downie","RL","COL",2,20122013,25,"2.550","2.650",5,2,1,0,2,2,0,1,1,0,2,0,-8.01,14.97,67.04,18.26
"chipcky8620122013","Kyle.Chipchura","C","PHX",46,20122013,26,"0.675","0.675",61,57,8,0,27,11,9,6,10,14,3,8,0.7,425.86,1743.27,19.63
"boylebr8420122013","Brian.Boyle","CL","NYR",38,20122013,27,"1.700","1.700",141,50,1,1,49,20,20,22,6,9,8,8,0,445.65,1394.98,24.21
"barbema9020122013","Mark.Barberio","D","T.B",2,20122013,22,"0.600","0.580",0,2,0,0,0,1,2,1,3,0,0,0,0,24.19,59.23,29
"akesoja9020122013","Jason.Akeson","R","PHI",1,20122013,22,"0.715","0.715",0,1,0,0,1,0,1,0,0,2,0,0,0,12.57,34.34,26.79
"watsoau9220122013","Austin.Watson","CR","NSH",6,20122013,20,"0.900","0.870",2,6,0,0,3,4,3,2,2,3,0,0,0,67.3,244.53,21.58
"streebe8720122013","Ben.Street","C","CGY",6,20122013,25,"0.550","0.575",8,7,0,0,13,4,5,1,0,2,0,0,0,68.58,226.82,23.22
"segalbr8320122013","Brandon.Segal","R","NYR",1,20122013,29,"0.550","0.550",0,2,0,0,0,0,0,1,0,0,1,0,-11.65,5.15,33.88,13.19
"parenpa8320122013","P.A..Parenteau","R","COL",48,20122013,29,"NA","NA",49,49,10,4,61,18,31,13,22,38,9,5,-0.33,724.28,1565.2,31.64
"johanma9020122013","Marcus.Johansson","C","WSH",34,20122013,21,"0.900","0.900",12,43,7,6,29,11,13,5,15,12,1,9,1.06,452.51,1165.97,27.96
"bouchpi8420122013","Pierre-Marc.Bouchard","C","MIN",43,20122013,28,"4.300","4.080",12,24,4,5,56,9,14,5,10,10,3,4,0.12,510.55,1578.25,24.44
"tardija8520122013","Jamie.Tardif","R","BOS",2,20122013,27,"0.600","0.600",4,5,0,0,1,0,0,2,0,1,0,1,6.05,9.93,79.95,11.04
"taormma8620122013","Matt.Taormina","D","T.B",2,20122013,25,"0.700","0.700",4,4,0,0,0,1,1,3,0,0,0,0,0,33.3,69.45,32.41
"stemple8320122013","Lee.Stempniak","R","CGY",47,20122013,29,"2.250","2.500",42,34,9,8,87,17,48,11,22,25,1,8,0.64,659.67,1610.15,29.06
"stamkst9020122013","Steven.Stamkos","CR","T.B",48,20122013,22,"8.000","7.500",56,52,9,7,90,46,40,12,19,16,11,13,0.15,777.98,1503.15,34.1
"spoonry9220122013","Ryan.Spooner","CL","BOS",4,20122013,20,"0.740","0.760",1,2,0,0,4,1,3,2,1,0,0,0,0,30.62,162.35,15.87
"selleer8720122013","Eric.Selleck","L","FLA",2,20122013,24,"0.550","0.550",5,2,1,0,2,1,1,0,0,2,0,0,0,15.52,84.37,15.53
"schenlu8920122013","Luke.Schenn","D","PHI",47,20122013,22,"3.350","3.600",163,106,2,5,68,21,47,73,24,8,8,3,-0.36,824.65,1344.51,38.02
"portech8420122013","Chris.Porter","L","STL",29,20122013,28,"0.650","0.650",62,33,4,2,43,9,10,5,1,5,0,2,0.4,303.68,1107.18,21.52
"nugenry9320122013","Ryan.Nugent-Hopkins","C","EDM",40,20122013,19,"0.925","0.925",25,34,4,5,55,28,19,25,5,21,3,8,0.51,591.19,1267.33,31.81
"golouco8920122013","Cody.Goloubef","D","CBJ",11,20122013,22,"0.875","0.783",10,10,0,0,10,2,1,7,1,0,0,0,0,151.13,380.16,28.45
"cundama9020122013","Mark.Cundari","D","CGY",4,20122013,22,"0.550","0.540",13,4,0,0,5,4,3,4,3,1,1,1,0,66.28,132.6,33.33
"brownch9120122013","Chris.Brown","C","PHX",5,20122013,21,"0.790","0.853",4,9,0,0,5,3,1,0,0,1,1,0,-1.91,31.35,201.96,13.44
"brenntj8920122013","T.J..Brennan","D","BUF/FLA",29,20122013,23,"NA","NA",30,46,1,3,26,17,26,29,8,11,3,8,0.72,419.41,1008.54,29.37
"bangxda8720122013","Daniel.Bang","LR","NSH",8,20122013,25,"0.718","0.718",12,11,1,1,13,6,5,0,0,3,0,1,0.6,100.37,306.15,24.69
"wisnija8420122013","James.Wisniewski","D","CBJ",30,20122013,28,"7.000","5.500",49,44,4,2,30,11,28,45,10,7,3,2,-0.12,505.64,914.14,35.61
"wellwer9020122013","Eric.Wellwood","L","PHI",4,20122013,22,"0.540","0.580",2,3,0,0,2,1,3,0,0,3,0,0,0,37.11,134.03,21.68
"malonbr8920122013","Brad.Malone","LC","COL",13,20122013,23,"0.787","0.700",38,10,0,1,9,4,9,3,1,5,2,0,-1.08,111.6,510.57,17.94
"angelmi8520122013","Mike.Angelidis","L","T.B",1,20122013,27,"0.525","0.525",0,1,0,0,0,1,0,0,0,0,0,0,0,6.78,45.62,12.93
"schilca8820122013","Cameron.Schilling","D","WSH",1,20122013,23,"0.925","0.925",0,0,0,0,0,0,0,1,0,0,0,0,0,11.7,38.48,23.32
"scevico8920122013","Colton.Sceviour","R","DAL",1,20122013,23,"0.525","0.525",1,1,0,1,0,0,0,1,1,0,0,0,0,5.03,42.92,10.5
"royxxma8320122013","Mathieu.Roy","D","T.B",1,20122013,29,"0.525","0.525",0,3,0,0,0,1,1,0,0,0,0,0,0,13.97,37.37,27.21
"raskxjo9020122013","Joonas.Rask","CL","NSH",2,20122013,22,"0.590","0.600",0,2,0,1,0,0,0,0,0,0,0,0,0,14.23,84.57,14.41
"petreni8920122013","Nick.Petrecki","D","S.J",1,20122013,23,"0.650","0.650",1,0,0,0,0,0,1,2,2,1,0,0,0,10.41,37.47,21.74
"nichosc7420122013","Scott.Nichol","C","STL",30,20122013,37,"0.650","0.650",27,14,0,0,11,4,5,10,0,3,4,3,-0.26,233.57,1188.53,16.42
"kearnbr8120122013","Bracken.Kearns","LC","S.J",1,20122013,31,"0.550","0.550",3,0,0,0,0,0,0,0,0,0,0,0,0,10.51,35.52,22.83
"bourqre8120122013","Rene.Bourque","LR","MTL",27,20122013,30,"3.000","3.333",36,36,3,2,35,30,25,9,3,4,7,8,0.18,339.2,832.95,28.94
"blundmi8620122013","Mike.Blunden","RL","MTL",5,20122013,25,"0.575","0.575",2,4,0,0,5,1,1,3,1,0,2,1,-1.66,36.08,202.07,15.15
"thomach9220122013","Christian.Thomas","R","NYR",1,20122013,20,"0.715","0.808",3,3,0,0,2,0,0,0,0,0,0,0,0,11.84,39.03,23.28
"sweatwi8820122013","William.Sweatt","L","VAN",1,20122013,23,"0.900","0.900",0,1,0,0,0,1,0,0,0,0,0,0,0,12.14,41.63,22.58
"sgarbmi9220122013","Michael.Sgarbossa","C","COL",6,20122013,20,"0.598","0.591",4,3,0,0,5,1,1,1,1,1,1,0,-1.2,50.11,226.95,18.09
"palmiky9120122013","Kyle.Palmieri","RL","ANA",42,20122013,21,"0.900","0.900",45,48,6,4,72,30,27,10,6,13,2,5,0.4,450.73,1603.4,21.94
"mcdonco8420122013","Colin.McDonald","R","NYI",45,20122013,27,"0.700","0.700",119,52,5,4,74,18,26,9,12,6,4,12,0.96,498.17,1719.76,22.46
"gragnma8720122013","Marc-Andre.Gragnani","D","CAR",1,20122013,25,"0.800","0.800",0,2,0,0,0,0,0,0,1,0,0,0,0,7.97,42.93,15.65
"sheppja8820122013","James.Sheppard","C","S.J",32,20122013,24,"0.825","0.825",61,47,1,2,38,13,11,17,11,16,5,3,-0.33,368.46,1173.49,23.9
"polakro8620122013","Roman.Polak","D","STL",48,20122013,26,"2.450","2.750",101,38,1,3,37,27,30,56,6,5,10,3,-0.56,750.08,1547.74,32.64
"macdela8920122013","Lane.MacDermid","L","BOS/DAL",9,20122013,23,"0.600","0.600",13,8,0,0,2,2,0,0,1,0,1,0,-1.33,44.98,373.58,10.75
"larssjo9220122013","Johan.Larsson","LC","MIN",1,20122013,20,"0.690","0.763",2,1,0,0,2,0,0,1,0,0,0,0,0,14.47,35.23,29.11
"hordida8020122013","Darcy.Hordichuk","L","EDM",4,20122013,32,"0.850","0.850",6,2,0,0,0,0,0,0,0,0,1,0,-8.29,7.24,169.65,4.09
"arcobma8820122013","Mark.Arcobello","CR","EDM",1,20122013,24,"0.640","0.627",0,0,0,0,0,0,0,2,1,0,0,0,0,16.15,31.93,33.59
"winnida8520122013","Daniel.Winnik","C","ANA",48,20122013,27,"1.800","1.800",60,82,5,6,79,25,23,24,8,15,8,4,-0.37,649.88,1697.67,27.68
"vatansa9120122013","Sami.Vatanen","D","ANA",8,20122013,21,"0.840","0.785",2,6,0,0,3,1,2,13,1,1,0,0,0,98.06,282.57,25.76
"ullstda8920122013","David.Ullstrom","LR","NYI",20,20122013,23,"0.688","0.637",21,26,2,1,24,13,8,1,3,3,2,3,0.33,182.91,752.93,19.54
"tlustji8820122013","Jiri.Tlusty","LR","CAR",48,20122013,24,"1.500","1.600",51,87,6,4,76,31,31,34,16,22,7,4,-0.26,685.6,1602.19,29.97
"suttebr8720122013","Brett.Sutter","CL","CAR",3,20122013,25,"0.550","0.550",7,3,0,0,2,0,1,0,0,1,1,0,-2.63,22.82,123.03,15.64
"rallogr8120122013","Greg.Rallo","R","FLA",10,20122013,31,"0.550","0.550",20,13,0,0,9,5,2,1,2,2,1,0,-0.64,94.48,402.82,19
"newbukr8220122013","Kris.Newbury","CL","NYR",6,20122013,30,"0.600","0.600",9,5,1,0,4,1,1,0,0,1,1,0,-1.3,46.05,254.18,15.34
"kenneti8620122013","Tim.Kennedy","LC","S.J",13,20122013,26,"0.675","0.675",20,15,0,0,19,5,8,4,6,8,1,2,0.38,158.97,455.82,25.86
"grantde9020122013","Derek.Grant","CL","OTT",5,20122013,22,"0.580","0.605",8,2,0,0,4,3,2,0,1,0,0,0,0,33.19,215.53,13.35
"ellisma8120122013","Matt.Ellis","C","BUF",6,20122013,31,"0.525","0.525",0,2,0,0,8,1,0,2,1,0,0,0,0,35.48,233.74,13.18
"eakinco9120122013","Cody.Eakin","C","DAL",48,20122013,21,"0.550","0.572",64,48,9,8,52,12,29,20,18,20,9,4,-0.54,559.97,1671.12,25.1
"boldual8520122013","Alexandre.Bolduc","CL","PHX",14,20122013,27,"0.650","0.650",21,16,0,0,17,3,4,3,1,2,1,2,0.56,106.93,553.82,16.18
"blancni8720122013","Nicolas.Blanchard","LR","CAR",9,20122013,25,"0.525","0.537",22,7,0,0,6,1,2,2,0,1,0,0,0,74.07,369.98,16.68
"soderca8520122013","Carl.Soderberg","C","BOS",6,20122013,26,"1.025","1.008",3,9,0,2,4,1,2,3,3,2,3,1,-1.71,70.38,224.59,23.86
"landean9120122013","Anton.Lander","C","EDM",11,20122013,21,"0.900","0.880",7,12,0,0,8,1,4,2,7,3,0,0,0,98.71,417.92,19.11
"labripi8620122013","Pierre-Cedric.Labrie","L","T.B",19,20122013,26,"0.525","0.525",40,21,1,0,14,12,7,6,5,3,5,2,-1.11,162.83,743.29,17.97
"konanma9120122013","Matthew.Konan","D","PHI",2,20122013,21,"0.642","0.718",5,5,0,0,4,0,2,2,1,0,0,0,0,30.39,67.55,31.03
"keslery8420122013","Ryan.Kesler","C","VAN",17,20122013,28,"5.000","5.000",28,18,4,2,18,11,12,7,11,6,3,6,0.79,227.64,582.19,28.11
"joslide8720122013","Derek.Joslin","D","VAN",2,20122013,25,"0.700","0.700",4,2,0,0,2,0,2,2,1,0,0,0,0,32.42,64.53,33.44
"corrafr9320122013","Frank.Corrado","D","VAN",3,20122013,19,"0.585","0.592",8,10,0,0,3,3,4,5,2,1,0,0,0,51.24,87.46,36.94
"carusmi8820122013","Michael.Caruso","D","FLA",2,20122013,24,"0.600","0.600",0,4,0,0,0,0,2,1,1,0,0,0,0,11.42,65.32,14.88
"biekske8120122013","Kevin.Bieksa","D","VAN",36,20122013,31,"4.500","4.600",54,48,1,4,54,27,39,39,19,17,16,9,-0.69,612.07,1069.64,36.4
"thorbch8320122013","Chris.Thorburn","LR","WPG",42,20122013,29,"0.850","0.867",64,35,2,0,10,5,12,16,1,3,5,2,-0.7,258.07,1792.71,12.58
"tedenma9020122013","Mattias.Tedenby","L","N.J",4,20122013,22,"0.875","0.875",1,1,0,1,2,1,3,1,1,0,1,1,0,33.55,143.41,18.96
"peckhth8720122013","Theo.Peckham","D","EDM",4,20122013,24,"1.075","1.075",13,7,0,0,2,3,2,4,2,1,2,0,-2,60.03,144.79,29.31
"handzmi7720122013","Michal.Handzus","C","CHI/S.J",39,20122013,35,"2.500","2.500",29,38,4,1,35,14,8,17,13,13,6,4,-0.3,402.97,1434.86,21.93
"grabnmi8720122013","Michael.Grabner","L","NYI",45,20122013,24,"2.000","3.000",15,13,1,2,72,18,28,8,15,19,3,6,0.35,509.43,1689.65,23.17
"gocxxma8320122013","Marcel.Goc","C","FLA",42,20122013,29,"1.700","1.700",71,35,5,2,70,20,24,13,6,12,3,3,0,582.31,1498.22,27.99
"connobr9220122013","Brett.Connolly","R","T.B",5,20122013,20,"0.900","0.900",2,3,0,0,7,2,7,1,0,3,0,1,1.48,40.43,197.69,16.98
"colbojo9020122013","Joe.Colborne","C","TOR",5,20122013,22,"0.875","0.875",10,8,0,0,4,1,0,0,1,2,1,0,-1.33,45.08,189.42,19.22
"clarkbr7620122013","Brett.Clark","D","MIN",8,20122013,35,"0.900","0.900",5,7,1,0,6,2,9,10,4,1,0,0,0,100.61,312.64,24.35
"borturo8920122013","Robert.Bortuzzo","D","PIT",15,20122013,23,"0.525","0.525",18,28,1,1,8,7,7,13,1,1,3,1,-0.64,188.38,485.52,27.95
"mccorco8320122013","Cody.McCormick","C","BUF",8,20122013,29,"1.200","1.200",17,3,0,0,6,2,4,5,1,0,0,0,0,49.11,312.7,13.57
"korpila8620122013","Lauri.Korpikoski","LR","PHX",36,20122013,26,"1.850","1.800",64,40,3,1,57,28,32,18,4,11,4,5,0.13,464.64,1217.62,27.62
"hendrjo8420122013","Jordan.Hendry","D","ANA",2,20122013,28,"0.600","0.600",1,4,0,0,0,1,1,2,1,1,0,0,0,36.06,68.54,34.47
"glenccu8220122013","Curtis.Glencross","L","CGY",40,20122013,29,"2.500","2.550",46,38,4,3,64,33,33,9,20,17,5,6,0.11,552.88,1368.44,28.78
"gardija9020122013","Jake.Gardiner","D","TOR",12,20122013,22,"0.875","0.875",13,16,1,1,7,6,11,14,11,6,0,0,0,196.45,362.2,35.17
"falkxju8820122013","Justin.Falk","D","MIN",36,20122013,23,"0.825","0.825",46,36,1,2,25,11,27,34,4,5,5,3,-0.27,440.74,1258.03,25.94
"delzomi9020122013","Michael.Del.Zotto","D","NYR",46,20122013,22,"2.200","2.550",64,56,7,2,62,28,48,59,16,5,4,5,0.07,814.3,1412.9,36.56
"conacco8920122013","Cory.Conacher","LR","OTT/T.B",47,20122013,22,"0.818","0.871",38,61,8,7,52,11,26,8,13,9,9,21,1.29,559.98,1639.69,25.46
"brassde8720122013","Derick.Brassard","C","CBJ/NYR",47,20122013,24,"3.300","3.200",78,40,6,2,60,15,31,7,14,18,5,11,0.59,611.27,1612.2,27.49
"yonkmno8120122013","Nolan.Yonkman","D","FLA",7,20122013,31,"0.700","0.700",12,9,0,0,4,4,0,2,1,0,2,0,-1.79,67.03,288,18.88
"wandeto8720122013","Tom.Wandell","CL","DAL",18,20122013,25,"0.892","0.892",15,15,0,0,13,7,15,9,6,8,0,2,0.81,148.01,678.26,17.91
"scandma9020122013","Marco.Scandella","D","MIN",6,20122013,22,"0.610","0.643",8,13,0,0,6,2,4,2,1,0,1,0,-0.72,82.83,204.17,28.86
"moorejo9020122013","John.Moore","D","CBJ/NYR",30,20122013,21,"0.810","0.840",34,42,4,2,25,11,25,30,4,3,1,0,-0.16,383.77,1028.61,27.17
"mcmilbr9020122013","Brandon.McMillan","C","ANA",6,20122013,22,"0.733","0.688",4,8,0,1,1,2,1,1,0,0,1,1,0,49.04,235.64,17.23
"janssca8420122013","Cam.Janssen","R","N.J",4,20122013,28,"0.575","0.575",5,1,0,0,0,0,0,0,0,0,1,0,-3.82,15.72,171.75,8.38
"boulter7620122013","Eric.Boulton","L","NYI",15,20122013,36,"0.540","0.540",23,11,0,0,5,4,4,6,1,1,3,0,-2.14,84.08,671.94,11.12
"bennxja8920122013","Jamie.Benn","L","DAL",41,20122013,23,"4.500","5.250",68,46,8,4,79,34,45,31,26,35,5,6,0.1,626.59,1280.59,32.85
"bailejo8920122013","Josh.Bailey","RL","NYI",38,20122013,22,"1.300","1.050",24,38,2,3,49,20,25,19,16,21,2,2,0,511.39,1387.56,26.93
"smithtr8520122013","Trevor.Smith","CL","PIT",1,20122013,27,"0.575","0.575",0,1,0,0,0,0,0,1,0,0,0,0,0,10.98,40.23,21.45
"reasoma7720122013","Marty.Reasoner","C","NYI",31,20122013,35,"1.400","1.350",20,32,2,3,33,7,11,11,1,12,2,4,0.42,284.44,1215.96,18.96
"nolanjo8920122013","Jordan.Nolan","RL","L.A",44,20122013,23,"0.540","0.532",70,56,3,1,20,9,12,5,10,7,7,4,-0.48,373.45,1712.72,17.9
"hollape9120122013","Peter.Holland","C","ANA",21,20122013,21,"0.900","0.870",17,18,2,0,18,11,11,8,8,7,2,1,-0.26,229.24,796.04,22.36
"greenma8320122013","Matt.Greene","D","L.A",5,20122013,29,"3.000","2.950",18,7,1,0,2,1,1,3,3,0,4,0,-3.64,65.97,167.79,28.22
"forsbfi9420122013","Filip.Forsberg","LR","NSH",5,20122013,18,"0.925","0.925",3,7,0,1,13,3,4,0,3,3,0,0,0,61.03,195.78,23.77
"comeabl8620122013","Blake.Comeau","RL","CBJ/CGY",42,20122013,26,"1.250","1.250",92,33,3,2,41,20,25,8,9,5,10,2,-1.06,454.18,1577.26,22.36
"palaton9120122013","Ondrej.Palat","L","T.B",14,20122013,21,"0.562","0.575",27,19,0,2,13,6,4,1,1,3,0,1,0.4,150.39,533.69,21.98
"malhoma8020122013","Manny.Malhotra","CL","VAN",9,20122013,32,"2.500","2.500",7,4,0,0,2,2,2,2,0,3,0,2,1.66,72.08,332.06,17.83
"emingst8320122013","Steve.Eminger","D","NYR",35,20122013,28,"0.750","0.750",51,72,1,2,22,7,16,37,6,4,3,5,0.27,436.85,1276.88,25.49
