Name,Year,Team,Number,NonAssistGoal,1stAssistGoal,2ndAssistGoal,1stAssist,2ndAssisted1stAssist,2ndAssist,NonAssistPlayers,1stAssistPlayers,2ndAssistPlayers
T.B,63,0,1,2,0,2,1,0,1,0
Niklas Hjalmarsson,20122013,CHI,4,0,0,2,0,3,5,4,13,13
BUF,53,0,0,0,1,1,2,0,0,2
T.B,75,0,0,2,0,1,1,0,4,6
Steven Pinizzotto,20122013,VAN,13,0,0,0,0,0,0,0,0,0
David Steckel,20122013,ANA,20,0,0,1,0,3,2,0,1,0
Tyler Toffoli,20122013,L.A,73,0,0,1,0,1,1,0,1,1
Micheal Haley,20122013,NYR,32,0,0,0,0,0,0,0,0,0
NSH,56,0,0,2,0,1,2,0,0,5
WSH,81,0,0,0,0,1,0,0,2,3
Brooks Laich,20122013,WSH,21,0,1,0,2,0,0,0,0,2
Patrice Cormier,20122013,WPG,28,0,0,0,0,0,0,0,0,0
Matt Bartkowski,20122013,BOS,43,0,0,0,0,1,1,0,2,1
Ryan Hamilton,20122013,TOR,48,0,0,0,0,2,0,0,1,0
Kris Newbury,20122013,NYR,28,0,0,0,1,0,0,0,0,0
Torey Krug,20122013,BOS,47,0,0,0,0,0,0,0,0,1
Tuomo Ruutu,20122013,CAR,15,0,1,3,0,3,2,1,1,1
Douglas Murray,20122013,PIT,3,0,1,0,0,1,1,0,0,5
Dmitry Kulikov,20122013,FLA,7,0,0,1,0,1,2,1,9,8
Matt Hackett,20122013,MIN,31,0,0,0,0,0,0,0,1,1
Ben Lovejoy,20122013,PIT,12,0,0,1,2,1,1,0,0,1
Jeff Halpern,20122013,MTL,24,0,1,0,0,1,0,1,0,0
Andrew Gordon,20122013,VAN,44,0,0,0,0,0,0,0,0,0
Michal Handzus,20122013,CHI,26,2,0,0,0,3,1,1,0,3
Brad Richardson,20122013,L.A,15,0,1,0,1,0,2,0,0,0
Kent Huskins,20122013,PHI,23,0,0,0,0,1,0,0,1,2
Oliver Lauridsen,20122013,PHI,38,1,1,0,0,1,0,1,4,4
MTL,40,0,0,0,1,1,0,0,1,5
Brett Bellemore,20122013,CAR,73,0,0,0,0,1,1,0,0,0
Jordan Leopold,20122013,STL,33,0,0,0,0,0,0,0,1,4
Dennis Wideman,20122013,CGY,6,0,0,0,0,1,1,0,1,6
Bill Sweatt,20122013,VAN,42,0,0,0,0,0,0,0,0,0
Nicklas Jensen,20122013,VAN,46,0,0,0,0,0,0,0,0,0
Matt Tennyson,20122013,S.J,80,0,0,0,1,0,1,1,1,1
Mike Hoffman,20122013,OTT,68,0,0,0,0,0,0,0,0,0
Anders Lee,20122013,NYI,27,0,0,1,0,1,0,0,0,0
Luke Adam,20122013,BUF,72,0,0,1,0,0,0,0,0,1
Greg Rallo,20122013,FLA,37,0,0,0,0,0,0,0,0,0
Andrej Sustr,20122013,T.B,62,0,0,0,0,0,0,0,1,0
Ryane Clowe,20122013,NYR,29,1,1,0,1,2,1,0,1,2
Davis Drewiske,20122013,MTL,44,0,0,1,0,1,1,0,0,3
Lane MacDermid,20122013,DAL,28,0,1,1,0,0,0,0,0,0
Radek Dvorak,20122013,ANA,18,0,0,4,0,0,0,0,0,0
Jaromir Jagr,20122013,BOS,68,0,0,2,0,3,2,0,2,1
Adam Hall,20122013,PHI,18,0,0,0,0,0,0,1,1,0
Jay Rosehill,20122013,PHI,37,0,1,0,0,0,0,0,0,0
Aaron Gagnon,20122013,WPG,21,0,1,2,0,0,0,0,1,1
Mark Letestu,20122013,CBJ,55,0,1,1,1,1,1,0,0,1
Jay Bouwmeester,20122013,STL,19,0,0,1,0,2,1,1,2,3
PHX,14,0,0,1,0,1,0,2,0,2
Cory Conacher,20122013,OTT,89,1,0,1,1,1,1,0,0,3
Jussi Jokinen,20122013,PIT,36,0,0,6,0,1,0,0,0,0
Alex Chiasson,20122013,DAL,12,1,0,4,0,1,0,0,0,0
Patrick Maroon,20122013,ANA,19,0,0,0,0,0,0,0,0,1
Mike Santorelli,20122013,WPG,15,0,0,0,0,1,0,0,0,0
Jake Muzzin,20122013,L.A,6,0,0,4,1,3,1,3,8,11
Brett Connolly,20122013,T.B,14,0,0,0,0,0,0,0,0,0
Derick Brassard,20122013,NYR,16,0,0,3,0,2,2,1,1,2
Scott Timmins,20122013,FLA,75,0,0,0,0,0,0,0,0,0
Brad Malone,20122013,COL,42,0,0,1,0,0,1,0,1,0
Max Reinhart,20122013,CGY,59,0,0,1,0,1,0,1,0,2
Danny DeKeyser,20122013,DET,65,0,0,0,0,1,0,0,2,1
Raffi Torres,20122013,S.J,13,0,1,0,1,3,0,1,0,0
Jason Pominville,20122013,MIN,29,0,2,1,0,2,1,1,0,0
Matt Taormina,20122013,T.B,55,0,0,0,0,0,0,0,0,0
NSH,52,0,0,1,0,0,0,0,0,1
Ryan O'Byrne,20122013,TOR,23,0,0,1,0,1,0,0,3,1
TOR,32,0,0,0,0,0,0,0,1,0
Jerred Smithson,20122013,EDM,52,0,0,1,0,0,0,0,0,1
Steve Mason,20122013,PHI,35,0,0,0,0,0,1,2,7,5
Blake Comeau,20122013,CBJ,14,0,1,1,0,2,0,0,0,2
Mark Barberio,20122013,T.B,8,0,0,0,0,0,0,0,0,0
COL,30,0,0,0,0,0,0,0,2,0
Jean-Gabriel Pageau,20122013,OTT,44,0,0,2,0,1,0,0,0,1
Daniel Bang,20122013,NSH,50,0,0,0,0,1,1,0,1,0
Martin Erat,20122013,WSH,10,0,0,1,0,1,1,0,0,1
JT Wyman,20122013,T.B,34,0,0,0,0,0,0,0,0,0
Filip Forsberg,20122013,NSH,9,0,0,0,0,0,1,0,0,0
Carl Soderberg,20122013,BOS,34,0,0,0,0,0,2,0,1,0
Kaspars Daugavins,20122013,BOS,16,0,0,0,0,0,1,0,0,0
NSH,42,0,0,0,0,0,0,0,0,0
Ben Hanowski,20122013,CGY,58,0,0,1,0,0,0,1,0,0
Jesse Joensuu,20122013,NYI,6,0,0,0,0,2,0,0,0,0
Nicolas Blanchard,20122013,CAR,72,0,0,0,0,0,0,0,0,1
Scott Hannan,20122013,S.J,27,0,0,0,0,0,0,0,0,1
FLA,72,0,0,0,0,0,0,0,0,1
Brett Clark,20122013,MIN,5,0,0,0,0,1,0,1,0,0
Chad Ruhwedel,20122013,BUF,5,0,0,0,0,0,0,1,1,1
Kevin Henderson,20122013,NSH,46,0,0,1,0,0,0,0,0,2
Mark Cundari,20122013,CGY,42,0,0,0,0,0,1,0,0,1
STL,26,0,0,0,0,0,0,0,0,0
Alexander Urbom,20122013,N.J,33,0,0,0,0,0,0,0,0,0
COL,24,0,0,0,0,0,1,0,0,0
Akim Aliu,20122013,CGY,29,0,0,0,0,0,0,0,0,0
Drew LeBlanc,20122013,CHI,14,0,0,0,0,0,0,0,0,0
N.J,32,0,0,0,0,0,0,0,0,0
Joonas Rask,20122013,NSH,72,0,0,0,0,0,1,0,0,0
Derek Joslin,20122013,VAN,38,0,0,0,0,0,0,0,0,1
Jason Akeson,20122013,PHI,42,0,1,0,0,0,0,0,0,1
Jared Staal,20122013,CAR,13,0,0,0,0,0,0,0,0,0
Eric Selleck,20122013,FLA,76,0,0,0,1,0,0,0,0,1
Mathieu Roy,20122013,T.B,28,0,0,0,0,0,0,0,0,0
Carter Hutton,20122013,CHI,33,0,0,0,0,0,0,0,0,1
Ben Smith,20122013,CHI,28,0,0,1,0,0,0,0,0,0
Shawn Lalonde,20122013,CHI,42,0,0,0,0,0,0,0,0,1
Ryan Stanton,20122013,CHI,55,0,0,0,0,0,0,0,0,1
Frank Corrado,20122013,VAN,26,0,0,0,0,0,0,0,0,0
