"","Name","pos","Team","Gm","season","Age","Salary","AAV","HIT","HIT-","A1","A2","SH","MS","BK","AB","GV","TK","PN","PN-","PenD60","TOI","TOIoff","TOI%"
"parisza8420112012","Zach.Parise","L","N.J",82,20112012,27,"6.000","6.000",53,93,12,10,166,53,41,26,25,47,12,28,0.78,1234.76,2707.72,31.32
"doanxsh7620112012","Shane.Doan","RL","PHX",79,20112012,34,"4.550","4.550",172,128,8,7,135,78,60,20,22,35,14,8,-0.31,1145.04,2690.11,29.86
"tanevch8920112012","Christopher.Tanev","D","VAN",25,20112012,21,"0.900","0.900",9,74,1,1,15,6,19,37,8,5,1,3,0.32,378.99,813.55,31.78
"mitchjo8520112012","John.Mitchell","C","NYR",63,20112012,26,"0.650","0.650",86,57,4,5,55,26,24,26,15,11,2,7,0.51,586.98,2434.78,19.43
"lewistr8720112012","Trevor.Lewis","C","L.A",71,20112012,24,"0.750","0.725",109,139,1,3,82,46,26,21,13,17,7,14,0.55,767.01,2562.43,23.04
"dowelja8520112012","Jake.Dowell","CL","DAL",52,20112012,26,"0.800","0.800",78,49,3,1,36,14,16,11,11,8,3,2,-0.16,369.04,2062.47,15.18
"greenco8620112012","Colin.Greening","L","OTT",82,20112012,25,"0.700","0.817",185,135,7,6,136,44,50,45,24,27,9,6,-0.16,1105.42,2747.18,28.69
"saloxsa7420112012","Sami.Salo","D","VAN",69,20112012,37,"2.000","2.000",25,57,2,4,68,28,50,58,28,17,4,3,-0.06,997.06,2215.73,31.03
"butlebo8720112012","Bobby.Butler","R","OTT",56,20112012,24,"0.900","1.050",34,55,4,6,73,35,39,13,18,26,3,7,0.41,589.43,2035.76,22.45
"loktian9020112012","Andrei.Loktionov","CL","L.A",38,20112012,21,"0.575","0.604",6,30,4,0,50,15,30,6,22,14,1,4,0.42,425.23,1328.17,24.25
"palusaa8920112012","Aaron.Palushaj","RL","MTL",38,20112012,22,"0.787","0.738",28,50,1,3,36,13,19,11,5,9,3,7,0.82,291.4,1451.95,16.71
"picaral85070520112012","Alexandre.R..Picard","D","PIT",17,20112012,26,"0.600","0.600",12,25,2,2,10,3,5,14,3,4,2,2,0,204.88,553.2,27.03
"mcdonan7720112012","Andy.McDonald","LC","STL",25,20112012,34,"4.200","4.700",2,27,4,5,39,18,13,5,10,9,0,6,1.08,331.87,809.65,29.07
"leinovi8320112012","Ville.Leino","C","BUF",71,20112012,27,"6.000","4.500",41,111,8,8,66,38,44,26,21,30,6,13,0.42,1000.67,2435.7,29.12
"kellych8020112012","Chris.Kelly","LC","BOS",82,20112012,30,"2.000","2.125",75,75,9,6,87,34,34,36,13,29,6,10,0.24,985.55,2971.97,24.9
"garbury8520112012","Ryan.Garbutt","RL","DAL",20,20112012,26,"0.590","0.590",45,21,1,0,26,14,11,2,4,1,6,2,-1.49,161.12,804.92,16.68
"stastpa8520112012","Paul.Stastny","C","COL",79,20112012,25,"6.600","6.600",39,39,12,6,125,44,49,40,18,50,13,12,-0.05,1178.01,2665.39,30.65
"robidst7720112012","Stephane.Robidas","D","DAL",75,20112012,34,"3.550","3.300",133,170,3,3,43,27,48,72,19,14,16,2,-0.69,1214.15,2335.71,34.2
"desprsi9120112012","Simon.Despres","D","PIT",18,20112012,20,"0.900","0.840",17,29,1,2,13,10,8,14,6,5,3,0,-0.82,219.32,608.99,26.48
"stemple8320112012","Lee.Stempniak","R","CGY",61,20112012,28,"2.300","1.900",50,60,5,5,92,35,47,20,23,29,6,9,0.24,749.48,2154.39,25.81
"macarcl8520112012","Clarke.MacArthur","L","TOR",73,20112012,26,"3.250","3.250",57,94,9,7,112,36,69,20,24,16,11,14,0.18,984.78,2582.1,27.61
"bergema8020112012","Marc-Andre.Bergeron","D","T.B",43,20112012,30,"1.000","1.000",34,60,6,4,46,30,53,36,16,14,5,2,-0.27,665.74,1350.45,33.02
"aucoiad7320112012","Adrian.Aucoin","D","PHX",64,20112012,38,"2.200","2.000",83,25,0,7,78,43,54,56,17,20,17,4,-0.73,1063.94,2040.75,34.27
"nyquigu8920112012","Gustav.Nyquist","LR","DET",18,20112012,22,"0.688","0.762",4,22,4,2,17,9,6,0,5,9,1,2,0.32,187.94,682.78,21.58
"vermean8220112012","Antoine.Vermette","C","CBJ/PHX",82,20112012,29,"3.750","3.750",113,60,13,6,103,43,30,36,25,33,8,16,0.46,1052.47,2807.38,27.27
"greenmi8520112012","Mike.Green","D","WSH",32,20112012,25,"5.000","5.250",20,57,1,2,46,25,38,33,27,17,6,3,-0.34,524.27,1046.22,33.38
"broditj9020112012","T.J..Brodie","D","CGY",54,20112012,21,"NA","NA",38,91,2,5,34,14,27,36,38,22,7,5,-0.16,768.59,1844.17,29.42
"meszaan8520112012","Andrej.Meszaros","D","PHI",62,20112012,25,"4.000","4.000",115,73,10,6,75,30,64,74,25,15,16,7,-0.54,998.34,1771.2,36.05
"shawxan9120112012","Andrew.Shaw","CR","CHI",37,20112012,20,"0.565","0.565",76,84,3,3,52,22,28,18,3,14,6,12,0.75,478.75,1341.72,26.3
"reavery8720112012","Ryan.Reaves","R","STL",60,20112012,24,"0.525","0.525",171,59,1,0,29,12,11,7,3,11,10,3,-1.08,390.01,2455.65,13.71
"henriad9020112012","Adam.Henrique","CL","N.J",74,20112012,21,"0.613","0.575",78,50,11,11,84,21,18,39,20,36,0,12,0.69,1039.79,2527.93,29.14
"zubruda7820112012","Dainius.Zubrus","L","N.J",82,20112012,33,"3.400","3.400",94,107,13,6,74,27,18,25,17,23,11,11,0,1145.68,2796.8,29.06
"russekr8720112012","Kris.Russell","D","CBJ/STL",55,20112012,24,"1.300","1.300",58,51,3,2,38,16,38,69,11,10,7,8,0.08,780.64,1782.03,30.46
"prospva7520112012","Vaclav.Prospal","LC","CBJ",82,20112012,36,"1.750","1.750",56,74,16,9,103,32,38,33,14,46,7,6,-0.05,1144.67,2658.98,30.09
"colexer7820112012","Erik.Cole","LR","MTL",82,20112012,32,"6.000","4.500",165,106,8,11,159,51,85,26,27,33,15,23,0.41,1181.12,2589.95,31.32
"carcida8520112012","Dan.Carcillo","RL","CHI",28,20112012,26,"0.775","0.775",76,37,5,3,22,14,13,9,2,8,6,4,-0.38,312.68,1035.8,23.19
"hanseja8620112012","Jannik.Hansen","RL","VAN",82,20112012,25,"1.600","1.350",107,59,14,5,110,40,41,15,19,28,9,12,0.18,979.39,2854,25.55
"gomezsc7920112012","Scott.Gomez","C","MTL",38,20112012,31,"7.500","7.357",10,21,7,1,40,21,22,12,8,13,4,5,0.14,421.39,1330.28,24.06
"langkda7620112012","Daymond.Langkow","C","PHX",73,20112012,34,"4.500","4.500",85,62,8,8,85,46,25,46,20,25,4,3,-0.07,916.77,2629.38,25.85
"klinkro8620112012","Rob.Klinkhammer","L","OTT",15,20112012,25,"0.525","0.525",46,13,1,1,23,12,7,3,3,6,1,2,0.4,151.02,554.33,21.41
"nolanjo8920112012","Jordan.Nolan","RL","L.A",26,20112012,22,"0.540","0.532",58,26,2,0,17,9,3,4,4,3,3,5,0.51,235.6,1019.75,18.77
"hunwima8520112012","Matt.Hunwick","D","COL",33,20112012,26,"1.550","1.550",21,29,1,0,33,8,23,24,15,8,5,0,-0.61,491.12,1110.3,30.67
"aucoike7820112012","Keith.Aucoin","C","WSH",27,20112012,32,"0.525","0.512",10,26,4,4,15,9,12,7,6,11,0,5,1.14,263.48,1085.59,19.53
"mossxda8120112012","David.Moss","R","CGY",32,20112012,29,"1.300","1.300",42,25,3,2,73,25,25,16,14,8,4,2,-0.32,369.5,1133.45,24.58
"vanrija8920112012","James.van.Riemsdyk","L","PHI",43,20112012,22,"0.875","0.875",32,43,6,3,81,22,37,16,5,15,7,8,0.12,492.82,1418.1,25.79
"torrera8120112012","Raffi.Torres","L","PHX",79,20112012,29,"1.750","1.750",125,97,4,7,77,29,22,21,22,18,11,12,0.07,835.61,2984.41,21.87
"faynema8720112012","Mark.Fayne","D","N.J",82,20112012,24,"0.555","0.542",73,128,2,8,71,30,63,72,24,14,10,4,-0.27,1326.13,2616.35,33.64
"tyutife8320112012","Fedor.Tyutin","D","CBJ",66,20112012,28,"3.425","2.844",80,99,4,5,69,21,52,68,15,11,17,9,-0.43,1115.93,1959.22,36.29
"kulemni8620112012","Nikolay.Kulemin","LR","TOR",70,20112012,25,"2.200","2.350",91,82,5,10,86,69,44,32,21,30,3,4,0.07,887.02,2496.16,26.22
"gonchse7420112012","Sergei.Gonchar","D","OTT",74,20112012,37,"5.500","5.500",43,96,11,5,74,27,65,94,36,17,16,3,-0.65,1208.28,2280.17,34.64
"saricco7820112012","Cory.Sarich","D","CGY",62,20112012,33,"3.300","3.600",133,133,2,4,33,22,44,54,30,8,18,2,-1.04,921.67,2099.98,30.5
"josefja9120112012","Jacob.Josefson","CL","N.J",41,20112012,20,"0.900","0.900",16,48,4,3,31,12,9,9,8,11,2,4,0.27,443.71,1552.44,22.23
"fowleca9120112012","Cam.Fowler","D","ANA",81,20112012,19,"0.900","0.900",39,103,6,8,70,30,49,79,24,19,9,4,-0.21,1430.82,2426.09,37.1
"blakeja7320112012","Jason.Blake","L","ANA",45,20112012,38,"3.000","4.000",40,73,2,2,89,39,25,17,8,18,1,8,0.74,566.42,1612.83,25.99
"samuemi7620112012","Mikael.Samuelsson","R","FLA/VAN",54,20112012,34,"2.500","2.500",75,25,6,5,89,23,41,10,13,21,7,10,0.26,700.17,1910.72,26.82
"peverri8220112012","Rich.Peverley","RC","BOS",57,20112012,29,"1.400","1.325",20,42,10,7,75,37,37,8,14,13,6,4,-0.18,673.33,2019.44,25
"nichosc7420112012","Scott.Nichol","C","STL",80,20112012,36,"0.600","0.600",85,53,4,0,59,17,13,18,3,8,9,4,-0.5,604.98,3166.78,16.04
"mccorco8320112012","Cody.McCormick","C","BUF",50,20112012,28,"1.400","1.200",67,32,2,1,41,21,23,11,9,8,7,2,-0.76,392.78,2000.46,16.41
"verstkr8620112012","Kris.Versteeg","LR","FLA",71,20112012,25,"3.083","3.083",50,113,15,4,114,45,42,14,26,48,11,11,0,1027.73,2389.47,30.08
"peterto7820112012","Toby.Petersen","C","DAL",39,20112012,32,"0.800","0.775",34,25,0,2,38,21,6,11,3,7,2,2,0,266.03,1597.05,14.28
"huntetr8020112012","Trent.Hunter","R","L.A",37,20112012,31,"0.600","0.600",68,29,3,1,45,15,19,6,6,3,3,4,0.17,343.7,1369.61,20.06
"frolimi8820112012","Michael.Frolik","R","CHI",63,20112012,23,"3.000","2.333",52,103,4,3,101,39,61,19,3,33,7,6,-0.09,698.09,2347.38,22.92
"neilxch7920112012","Chris.Neil","R","OTT",72,20112012,32,"2.000","2.000",264,73,5,3,100,25,30,19,18,21,20,10,-0.75,795.08,2609.25,23.35
"fransco8720112012","Cody.Franson","D","TOR",57,20112012,24,"0.800","0.800",100,52,4,6,41,22,61,49,41,20,8,4,-0.3,800.16,1979.19,28.79
"cliffky9120112012","Kyle.Clifford","L","L.A",80,20112012,20,"0.765","0.710",171,108,5,2,81,30,22,8,19,8,13,11,-0.17,716.2,3007.11,19.24
"raymoma8520112012","Mason.Raymond","RL","VAN",55,20112012,25,"2.600","2.550",30,57,7,3,98,26,39,10,11,18,6,8,0.17,694.73,1915.48,26.62
"holmsto7320112012","Tomas.Holmstrom","RL","DET",74,20112012,38,"1.500","1.875",53,87,2,5,46,22,18,6,21,13,10,11,0.09,642.2,2837.43,18.46
"sturmma7820112012","Marco.Sturm","L","FLA/VAN",48,20112012,33,"2.250","2.250",44,50,2,0,56,11,23,11,9,9,4,6,0.24,492.48,1772.58,21.74
"tangrer8920112012","Eric.Tangradi","L","PIT",24,20112012,22,"0.660","0.708",41,31,1,1,18,11,9,7,2,5,3,1,-0.63,189.65,949.92,16.64
"sulzeal8420112012","Alexander.Sulzer","D","BUF/VAN",27,20112012,27,"0.700","0.700",16,56,2,3,28,13,29,32,9,4,4,3,-0.13,444.94,886.61,33.42
"larssad9220112012","Adam.Larsson","D","N.J",65,20112012,18,"0.925","0.925",86,102,5,3,54,19,43,61,35,11,9,5,-0.21,1149.17,1951.75,37.06
"fraseco8520112012","Colin.Fraser","C","L.A",66,20112012,26,"0.825","0.825",145,67,1,5,51,17,24,18,9,14,10,7,-0.32,561.27,2519.72,18.22
"eavespa8420112012","Patrick.Eaves","RL","DET",10,20112012,27,"1.200","1.200",21,11,1,0,23,3,7,2,1,2,1,0,-0.7,85.81,375.33,18.61
"desjaan8620112012","Andrew.Desjardins","C","S.J",76,20112012,25,"0.540","0.540",93,115,8,4,75,26,24,38,24,34,4,10,0.55,658.56,3022.62,17.89
"clarkda8420112012","David.Clarkson","R","N.J",80,20112012,27,"3.000","2.667",156,140,3,5,158,49,43,19,14,31,20,29,0.52,1042.67,2795.47,27.17
"crombbj8520112012","B.J..Crombeen","R","STL",40,20112012,26,"NA","NA",22,34,2,0,48,14,19,2,2,3,6,3,-0.54,330.95,1540.67,17.68
"volchan8220112012","Anton.Volchenkov","D","N.J",72,20112012,29,"4.250","4.250",151,149,4,4,57,29,53,91,13,7,15,8,-0.4,1055.28,2393.61,30.6
"spaceja7420112012","Jaroslav.Spacek","D","CAR/MTL",46,20112012,37,"3.833","3.833",27,49,5,2,29,15,35,61,14,10,3,3,0,602.58,1604.03,27.31
"perroda8820112012","David.Perron","RL","STL",57,20112012,23,"2.500","2.150",26,43,8,4,59,35,22,10,5,18,8,15,0.53,787.26,1887.23,29.44
"letesma8520112012","Mark.Letestu","CR","CBJ/PIT",62,20112012,26,"0.650","0.625",59,26,6,4,67,27,28,16,5,26,2,2,0,720.82,2171.6,24.92
"talboma8420112012","Max.Talbot","C","PHI",81,20112012,27,"2.500","1.800",135,143,9,3,78,32,37,34,14,22,14,19,0.31,966.98,2688.93,26.45
"erikslo8520112012","Loui.Eriksson","RL","DAL",82,20112012,26,"4.100","4.250",19,79,19,13,111,39,48,33,35,37,4,13,0.47,1147.34,2735.65,29.55
"bissopa8520112012","Paul.Bissonnette","LR","PHX",31,20112012,26,"0.625","0.613",70,31,0,0,14,4,4,1,4,2,2,1,-0.32,188.03,1320.03,12.47
"repikmi8820112012","Michal.Repik","R","FLA",17,20112012,22,"0.600","0.629",24,26,1,0,30,9,3,1,2,7,3,5,0.76,157.17,672.43,18.94
"jeffrdu8820112012","Dustin.Jeffrey","CL","PIT",26,20112012,23,"0.525","0.575",19,12,1,0,26,8,14,5,4,6,1,1,0,264.57,998.8,20.94
"portech8420112012","Chris.Porter","L","STL",47,20112012,27,"0.600","0.600",123,55,1,2,56,16,18,4,5,4,2,6,0.5,481.71,1763.85,21.45
"drewida8420112012","Davis.Drewiske","D","L.A",9,20112012,26,"0.625","0.617",5,25,0,0,9,2,9,4,2,1,1,0,-0.55,109.76,295.22,27.1
"bourdma8920112012","Marc-Andre.Bourdon","D","PHI",45,20112012,21,"0.853","0.853",68,91,0,3,37,20,34,71,24,7,11,2,-0.82,655.31,1381.47,32.17
"sekeran8620112012","Andrej.Sekera","D","BUF",69,20112012,25,"4.250","2.750",53,106,4,4,64,31,51,68,22,22,7,6,-0.05,1105.02,2202.32,33.41
"larseph8920112012","Philip.Larsen","D","DAL",55,20112012,21,"0.685","0.635",79,56,3,5,56,22,54,66,29,9,5,3,-0.14,862.42,1762.32,32.86
"janikdo8020112012","Doug.Janik","D","DET",9,20112012,31,"0.525","0.512",7,16,1,0,6,9,10,5,2,2,3,1,-0.98,122.47,313.79,28.07
"whiteco7720112012","Colin.White","C","S.J",54,20112012,33,"1.000","1.000",51,101,1,2,32,10,26,71,24,9,7,3,-0.35,694.56,1898.21,26.79
"schenbr9120112012","Brayden.Schenn","LC","PHI",54,20112012,20,"0.900","0.840",129,104,3,2,67,27,36,20,13,10,7,10,0.28,637.76,1877,25.36
"rozsimi7820112012","Michal.Rozsival","D","PHX",54,20112012,33,"3.000","5.000",62,119,4,8,47,18,39,72,14,9,12,2,-0.67,894.7,1730.53,34.08
"obrieji8920112012","Jim.O'Brien","RC","OTT",28,20112012,22,"NA","NA",25,33,2,1,32,10,17,5,5,12,1,1,0,266.65,1063.97,20.04
"zidlima7720112012","Marek.Zidlicky","D","MIN/N.J",63,20112012,34,"4.000","4.000",55,62,8,4,41,17,42,48,33,11,11,4,-0.41,1026.67,1978.42,34.16
"readxma8620112012","Matt.Read","RL","PHI",79,20112012,25,"0.800","0.900",67,109,6,9,95,48,45,36,17,22,2,12,0.66,907.6,2662.1,25.43
"nikitni8620112012","Nikita.Nikitin","D","CBJ/STL",61,20112012,25,"0.600","0.600",30,73,5,11,53,35,45,70,22,19,8,6,-0.12,1005.55,1814.84,35.65
"barrity9120112012","Tyson.Barrie","D","COL",10,20112012,20,"0.615","0.715",9,11,0,0,14,4,8,8,3,4,0,0,0,146.48,359.94,28.92
"visnolu7620112012","Lubomir.Visnovsky","D","ANA",68,20112012,35,"5.000","5.600",56,57,6,5,60,32,54,73,24,19,12,2,-0.54,1101.35,2169.35,33.67
"tavarjo9020112012","John.Tavares","C","NYI",82,20112012,20,"0.900","0.900",26,160,21,8,186,59,66,22,50,84,8,31,1.04,1330.39,2670.08,33.26
"murraan8120112012","Andrew.Murray","L","S.J",39,20112012,29,"0.575","0.575",66,46,2,1,32,11,7,6,4,6,1,5,0.86,278.58,1580.04,14.99
"greenan8220112012","Andrew.Greene","D","N.J",56,20112012,28,"2.500","3.000",29,85,6,7,42,28,31,75,13,11,5,5,0,907.17,1780.06,33.76
"vandeji8020112012","Jim.Vandermeer","DL","S.J",25,20112012,31,"1.000","1.000",13,26,0,3,18,7,14,8,7,6,2,0,-0.49,246.53,1003.78,19.72
"streima7720112012","Mark.Streit","D","NYI",82,20112012,33,"4.100","4.100",98,89,10,10,90,34,68,95,46,42,19,11,-0.33,1464.28,2536.2,36.6
"klingca9120112012","Carl.Klingberg","RL","WPG",6,20112012,20,"0.740","0.760",1,2,0,0,7,2,1,0,0,1,2,0,-3.98,30.17,248.31,10.83
"dadonev8920112012","Evgeny.Dadonov","RL","FLA",15,20112012,22,"0.688","0.654",13,31,1,0,18,7,1,1,1,6,1,1,0,148.82,535.65,21.74
"brunnfa8520112012","Fabian.Brunnstrom","LR","DET",5,20112012,26,"0.600","0.600",4,10,0,1,6,0,4,1,1,3,1,1,0,44.26,196.02,18.42
"ebbetan8320112012","Andrew.Ebbett","C","VAN",18,20112012,28,"0.525","0.525",15,17,0,1,20,7,2,8,3,3,3,2,-0.42,142.31,641.03,18.17
"coburbr8520112012","Braydon.Coburn","D","PHI",81,20112012,26,"3.400","3.200",137,103,9,5,91,56,73,69,31,19,14,7,-0.3,1401.83,2254.92,38.34
"parkxri7620112012","Richard.Park","C","PIT",54,20112012,35,"0.550","0.550",27,39,2,3,36,15,19,13,3,9,6,6,0,525.09,2051.47,20.38
"kassiza9120112012","Zack.Kassian","R","BUF/VAN",44,20112012,20,"0.900","0.870",79,42,4,1,47,18,23,2,8,10,6,6,0,470.01,1625.27,22.43
"royxxde8320112012","Derek.Roy","C","BUF",80,20112012,28,"4.500","4.000",30,53,8,11,107,35,61,33,40,30,18,13,-0.27,1117.12,2730.78,29.03
"huskike7920112012","Kent.Huskins","D","STL",25,20112012,32,"1.000","1.000",6,40,0,5,11,9,14,32,11,0,3,2,-0.17,349.97,850.26,29.16
"dacosst8920112012","Stephane.Da.Costa","C","OTT",22,20112012,22,"0.900","0.900",13,25,2,0,22,14,13,13,5,7,2,3,0.27,219.57,790.08,21.75
"chimeja7920112012","Jason.Chimera","L","WSH",82,20112012,32,"1.875","1.875",125,111,8,5,163,42,38,22,24,20,11,11,0,996.61,2967.14,25.14
"antroni8020112012","Nik.Antropov","RC","WPG",69,20112012,31,"4.250","4.062",85,21,10,4,67,34,33,32,15,20,15,6,-0.66,822.99,2474.07,24.96
"wellwer9020112012","Eric.Wellwood","L","PHI",24,20112012,21,"0.600","0.580",16,30,2,1,24,15,8,9,4,8,1,2,0.27,219.88,896.51,19.7
"upshasc8320112012","Scottie.Upshall","RL","FLA",26,20112012,27,"3.500","3.500",40,29,1,2,44,23,16,2,3,7,2,3,0.22,276.14,982.83,21.93
"hemskal8320112012","Ales.Hemsky","R","EDM",69,20112012,28,"5.000","4.100",21,102,10,5,109,37,58,18,48,35,10,8,-0.12,1016.05,2266.11,30.96
"demerja8820112012","Jason.Demers","D","S.J",57,20112012,23,"1.100","1.250",54,55,1,5,47,26,32,57,23,8,5,8,0.22,806.03,1974.88,28.98
"brownjt9020112012","J.T..Brown","RL","T.B",5,20112012,21,"NA","NA",2,5,0,1,13,1,10,3,2,1,0,1,0.96,62.42,181.21,25.62
"bowmadr8920112012","Drayson.Bowman","L","CAR",37,20112012,22,"0.650","0.658",54,48,2,3,59,16,30,9,8,10,2,5,0.41,439.77,1346.74,24.62
"backsni8720112012","Nicklas.Backstrom","C","WSH",42,20112012,23,"6.000","6.700",29,44,5,6,56,26,23,22,13,21,5,3,-0.2,589.52,1394.69,29.71
"backlmi8920112012","Mikael.Backlund","C","CGY",41,20112012,22,"0.787","0.846",22,25,3,3,70,28,22,18,15,24,2,3,0.12,517.98,1459.83,26.19
"zuccama8720112012","Mats.Zuccarello","RL","NYR",10,20112012,24,"0.900","0.900",8,4,0,0,5,2,3,3,1,2,3,1,-1.71,69.97,397.87,14.96
"reginpe8620112012","Peter.Regin","C","OTT",10,20112012,25,"1.050","1.000",4,13,2,0,11,5,7,3,1,1,1,2,0.52,114.67,345.73,24.91
"olverma8820112012","Mark.Olver","CL","COL",24,20112012,23,"0.610","0.598",43,30,2,1,21,5,9,9,8,4,5,3,-0.39,304.53,879.83,25.71
"gardija9020112012","Jake.Gardiner","D","TOR",75,20112012,21,"0.875","0.875",42,126,9,6,55,43,59,71,65,29,6,8,0.09,1287.43,2354.61,35.35
"faircca8920112012","Cade.Fairchild","D","STL",5,20112012,22,"0.613","0.625",1,2,0,1,1,3,1,4,0,0,0,0,0,47.08,179.7,20.76
"cormipa9020112012","Patrice.Cormier","LC","WPG",9,20112012,21,"0.613","0.575",12,9,0,0,8,1,4,0,1,0,0,1,1.08,55.66,379.35,12.79
"whitmde8420112012","Derek.Whitmore","L","BUF",2,20112012,26,"0.525","0.525",3,2,0,0,2,1,2,1,0,1,0,1,2.62,22.87,64.75,26.1
"thomabi8320112012","Bill.Thomas","RC","FLA",7,20112012,28,"0.550","0.550",10,11,0,0,8,2,6,1,0,1,0,0,0,59.14,275.99,17.65
"sterlbr8420112012","Brett.Sterling","L","STL",4,20112012,27,"0.600","0.600",1,1,0,0,5,1,1,0,1,1,0,1,2.35,25.56,163.63,13.51
"paajama9120112012","Magnus.Paajarvi","RL","EDM",41,20112012,20,"0.900","0.900",17,39,1,3,63,20,26,5,14,10,2,7,0.63,473.23,1451.6,24.59
"gagnoaa8620112012","Aaron.Gagnon","C","WPG",7,20112012,25,"0.600","0.562",1,7,0,0,6,3,3,4,0,1,0,0,0,67.16,281.14,19.28
"boychza8920112012","Zach.Boychuk","LR","CAR",16,20112012,21,"0.787","0.846",16,11,1,1,8,3,6,1,2,2,0,3,1.46,123.67,630.74,16.39
"smithza8820112012","Zack.Smith","CL","OTT",81,20112012,23,"0.625","0.700",158,93,4,5,105,62,62,32,25,42,13,20,0.46,921.92,2882.01,24.24
"shannry8320112012","Ryan.Shannon","C","T.B",45,20112012,28,"0.625","0.625",20,41,5,1,35,15,11,13,7,15,3,4,0.13,467.63,1678.48,21.79
"phillch7820112012","Chris.Phillips","D","OTT",80,20112012,33,"2.750","3.083",104,123,3,8,71,29,56,89,34,14,5,7,0.1,1185.42,2574.24,31.53
"lepissa8420112012","Sami.Lepisto","D","CHI",26,20112012,26,"0.750","0.750",24,27,0,2,17,6,13,7,8,8,2,4,0.45,266.55,974.67,21.47
"legwada8020112012","David.Legwand","CL","NSH",78,20112012,31,"4.500","4.500",28,50,14,2,102,32,34,22,31,37,8,8,0,1096.68,2720.3,28.73
"gervabr8420112012","Bruno.Gervais","D","T.B",50,20112012,26,"0.525","0.525",39,68,3,3,46,21,28,52,12,12,4,1,-0.29,617.25,1783.83,25.71
"calvema8920112012","Matthew.Calvert","L","CBJ",13,20112012,21,"0.713","0.713",8,9,0,3,3,3,5,1,2,3,1,1,0,110.82,471.41,19.03
"berglpa8820112012","Patrik.Berglund","C","STL",82,20112012,23,"2.100","2.250",82,76,7,7,114,72,52,23,14,31,12,12,0,1066.04,2788.61,27.66
"reesedy8420112012","Dylan.Reese","D","NYI",28,20112012,27,"0.635","0.635",22,36,2,4,23,16,20,23,12,11,3,1,-0.28,435.82,926.83,31.98
"dubinbr8620112012","Brandon.Dubinsky","CL","NYR",77,20112012,25,"3.750","4.200",187,82,9,5,114,45,42,30,14,30,18,12,-0.37,977.1,2645.91,26.97
"carknma8020112012","Matt.Carkner","D","OTT",29,20112012,30,"0.700","0.700",56,35,0,2,16,10,25,23,6,2,6,1,-0.92,324.98,1056.56,23.52
"rolstbr7320112012","Brian.Rolston","LR","BOS/NYI",70,20112012,38,"5.000","5.062",82,52,5,9,112,36,52,17,16,12,7,2,-0.37,803.42,2601.37,23.6
"hamrlro7420112012","Roman.Hamrlik","D","WSH",68,20112012,37,"3.500","3.500",61,75,4,6,49,18,47,125,38,23,13,2,-0.58,1136.6,2142.2,34.67
"giontbr7920112012","Brian.Gionta","R","MTL",31,20112012,32,"5.000","5.000",31,35,5,1,51,32,28,9,9,12,4,8,0.58,413.5,1003.86,29.17
"dumonga9020112012","Gabriel.Dumont","CR","MTL",3,20112012,20,"0.580","0.572",6,3,0,0,1,0,0,0,1,1,0,1,2.29,26.21,102.29,20.4
"beaucfr8020112012","Francois.Beauchemin","D","ANA",81,20112012,31,"3.650","3.800",123,89,2,7,95,50,67,113,38,16,11,8,-0.12,1505,2351.91,39.02
"zharkvl8820112012","Vladimir.Zharkov","RL","N.J",4,20112012,23,"0.578","0.578",1,1,0,0,0,1,1,0,1,0,0,1,3.16,18.98,155.21,10.9
"sneepca8720112012","Carl.Sneep","D","PIT",1,20112012,23,"0.610","0.598",2,0,1,0,0,0,0,1,0,0,0,0,0,14.75,32.73,31.07
"kadrina9020112012","Nazem.Kadri","C","TOR",21,20112012,20,"0.900","0.870",24,68,2,0,21,7,19,5,7,7,4,6,0.47,256.78,759.48,25.27
"whitftr7720112012","Trent.Whitfield","CL","BOS",1,20112012,34,"0.575","0.575",2,1,0,0,1,1,0,1,0,0,0,0,0,12.81,36.3,26.08
"prongch7420112012","Chris.Pronger","D","PHI",13,20112012,36,"7.600","4.936",11,6,0,4,13,3,8,14,3,4,5,0,-1.87,160.04,365.32,30.46
"parenpa8320112012","P.A..Parenteau","R","NYI",80,20112012,28,"NA","NA",93,123,19,8,113,35,40,23,42,33,17,16,-0.05,1179.49,2716.33,30.28
"kolankr8120112012","Krys.Kolanos","RC","CGY",13,20112012,30,"0.525","0.525",13,19,0,1,26,6,6,0,6,4,0,0,0,116.56,535.67,17.87
"huselkr7820112012","Kristian.Huselius","LR","CBJ",2,20112012,32,"4.750","4.750",0,1,0,0,2,2,1,0,0,1,1,0,-2.43,24.73,69.52,26.24
"ellisry9120112012","Ryan.Ellis","D","NSH",32,20112012,20,"0.900","0.840",27,50,4,1,23,11,15,36,8,7,2,4,0.3,404.89,1209.1,25.09
"connomi8920112012","Mike.Connolly","CL","COL",2,20112012,22,"0.640","0.690",2,5,0,0,1,0,0,1,0,1,1,0,-2.45,24.46,78.67,23.72
"collise83103020112012","Sean.P..Collins","D","WSH",2,20112012,27,"0.525","0.525",0,3,0,0,3,0,2,1,0,0,0,0,0,20.42,63.48,24.33
"carsobr8520112012","Brett.Carson","D","CGY",2,20112012,25,"0.550","0.575",0,2,0,0,1,0,2,0,0,0,0,0,0,21.68,81.08,21.1
