"","Name","pos","Team","Gm","season","Age","Salary","AAV","HIT","HIT-","A1","A2","SH","MS","BK","AB","GV","TK","PN","PN-","PenD60","TOI","TOIoff","TOI%"
"frattma8820142015","Matt.Frattin","RL","TOR",9,"20142015",26,"0.750","0.800",3,9,0,0,6,1,4,4,1,0,2,1,-0.91,66.22,371.71,15.12
"cluneri8720142015","Rich.Clune","L","NSH",1,"20142015",27,"0.850","0.850",3,0,0,0,0,0,0,0,0,0,0,0,0,5.59,38.44,12.7
"cizikca9120142015","Casey.Cizikas","C","NYI",70,"20142015",23,"0.800","1.000",141,97,4,4,72,30,36,40,20,34,7,15,0.62,776.77,2656.63,22.62
"carrisa92020420142015","Sam.Carrick","C","TOR",16,"20142015",22,"0.790","0.707",29,22,0,1,15,5,2,1,1,7,2,1,-0.61,99.17,681.76,12.7
"bordepa8620142015","Patrick.Bordeleau","LR","COL",1,"20142015",28,"1.000","1.000",2,1,0,0,0,0,0,0,0,0,0,0,0,7.02,40.26,14.84
"arvidvi9320142015","Viktor.Arvidsson","LR","NSH",6,"20142015",21,"0.615","0.632",3,8,0,0,9,5,4,5,3,3,0,1,0.98,61.33,225.51,21.38
"actonwi8720142015","Will.Acton","C","EDM",3,"20142015",27,"0.650","0.665",2,7,0,0,2,0,1,3,0,1,0,0,0,27.66,119.64,18.78
"fraseco8520142015","Colin.Fraser","C","STL",1,"20142015",29,"0.650","0.650",1,0,0,0,1,0,0,1,0,0,0,0,0,4.49,38.23,10.52
"elliost9120142015","Stefan.Elliott","D","COL",5,"20142015",23,"0.851","0.851",2,2,0,0,5,2,3,5,2,1,1,0,-0.96,62.3,180.4,25.67
"ebbetan8320142015","Andrew.Ebbett","C","PIT",24,"20142015",31,"0.550","0.550",9,36,3,2,17,5,11,9,2,6,0,0,0,190.97,922.75,17.15
"agozzan9120142015","Andrew.Agozzino","LC","COL",1,"20142015",23,"0.590","0.590",1,0,0,1,1,1,0,0,0,1,0,0,0,10.84,39.98,21.33
"suttebr9120142015","Brody.Sutter","C","CAR",4,"20142015",22,"0.585","0.577",3,5,0,0,0,1,1,2,1,0,0,0,0,29.2,162.35,15.24
"robinbo8120142015","Bobby.Robins","R","BOS",3,"20142015",32,"0.600","0.600",6,1,0,0,0,0,0,0,1,0,0,1,2.74,21.88,118.36,15.6
"nordsjo9220142015","Joakim.Nordstrom","C","CHI",38,"20142015",22,"0.600","0.600",73,50,0,2,39,19,24,13,3,9,1,5,0.61,390.42,1485.28,20.81
"karlswi9320142015","William.Karlsson","C","ANA/CBJ",21,"20142015",21,"0.925","0.831",18,27,1,0,20,11,6,6,7,8,0,4,1.13,212.24,790.89,21.16
"huntxbr8820142015","Brad.Hunt","D","EDM",11,"20142015",26,"0.550","0.550",8,16,2,0,14,7,12,10,5,4,0,1,0.35,170.02,364.52,31.81
"hayeser8820142015","Eriah.Hayes","RL","S.J",4,"20142015",26,"0.900","0.900",7,7,0,0,10,0,0,3,1,1,1,0,-1.62,37.09,154.07,19.4
"graovty9320142015","Tyler.Graovac","C","MIN",3,"20142015",21,"0.767","0.748",0,0,0,0,4,1,1,2,0,2,0,1,2.25,26.7,117.58,18.51
"fribema9220142015","Max.Friberg","L","ANA",1,"20142015",21,"0.925","0.777",2,0,0,0,0,0,1,0,0,0,0,0,0,8.49,42.73,16.58
"ferlibr9220142015","Brian.Ferlin","R","BOS",7,"20142015",22,"0.825","0.875",20,9,1,0,6,3,6,0,0,1,0,0,0,61.24,274.92,18.22
"downist8720142015","Steve.Downie","RL","PIT",72,"20142015",27,"1.000","1.000",102,89,6,6,85,15,36,33,19,15,26,14,-0.93,775.46,2611.54,22.9
"carcida8520142015","Dan.Carcillo","RL","CHI",39,"20142015",29,"0.550","0.550",36,39,3,1,38,19,11,7,5,6,4,9,0.94,320.28,1569.57,16.95
"brownpa9220142015","Patrick.Brown","RC","CAR",7,"20142015",22,"0.640","0.652",11,10,0,0,4,3,3,2,0,1,2,1,-0.97,61.84,268.23,18.74
"armiajo9320142015","Joel.Armia","R","BUF",1,"20142015",21,"0.925","0.902",4,2,0,0,0,0,0,0,0,0,0,0,0,14.59,34.15,29.94
"ruhwech9020142015","Chad.Ruhwedel","D","BUF",4,"20142015",24,"0.625","0.650",6,4,1,0,4,0,2,2,0,0,0,0,0,52.18,157.48,24.89
"reinhma9220142015","Max.Reinhart","CL","CGY",4,"20142015",22,"0.600","0.618",1,0,0,0,3,6,2,3,0,0,0,0,0,31.54,159,16.55
"klefbos9320142015","Oscar.Klefbom","D","EDM",60,"20142015",21,"0.925","0.894",42,110,4,10,83,46,62,83,45,40,3,2,-0.05,1116.41,1903.17,36.97
"jokipjy9120142015","Jyrki.Jokipakka","D","DAL",51,"20142015",23,"0.728","0.667",38,89,3,5,37,21,36,54,35,15,4,0,-0.31,763.84,1672.88,31.35
"griffse9320142015","Seth.Griffith","R","BOS",30,"20142015",21,"0.743","0.759",14,39,1,1,23,16,14,13,6,11,3,1,-0.35,341.39,1158.33,22.76
"garbury8520142015","Ryan.Garbutt","RL","DAL",67,"20142015",29,"1.600","1.800",67,91,11,6,119,62,46,39,17,20,19,14,-0.38,790.17,2374.66,24.97
"fransco8720142015","Cody.Franson","D","TOR/NSH",78,"20142015",27,"3.300","3.300",145,73,8,7,82,38,50,104,56,34,5,0,-0.26,1146.44,2579.77,30.77
"fiddlve8020142015","Vernon.Fiddler","C","DAL",80,"20142015",34,"1.000","1.250",42,74,11,4,98,44,38,42,18,27,7,16,0.66,813.64,2967.62,21.52
"ferrala9120142015","Landon.Ferraro","RC","DET",3,"20142015",23,"0.550","0.550",3,10,0,0,3,0,2,3,0,3,0,0,0,35.09,116.44,23.16
"donovma9020142015","Matt.Donovan","D","NYI",12,"20142015",24,"0.827","0.827",22,20,2,0,8,8,13,15,10,3,0,2,0.64,186.22,402.55,31.63
"brouiju8620142015","Julien.Brouillette","D","WPG",1,"20142015",27,"0.600","0.600",1,0,0,0,0,0,0,1,0,0,0,0,0,9.91,33.48,22.84
"woodsbr9220142015","Brendan.Woods","CL","CAR",2,"20142015",22,"0.725","0.725",2,1,0,0,3,0,1,0,0,0,0,0,0,12.57,80.17,13.56
"sgarbmi9220142015","Michael.Sgarbossa","C","COL",3,"20142015",22,"0.600","0.591",0,2,0,1,2,1,2,1,0,0,0,1,3.02,19.88,133.11,13
"rendubo9220142015","Borna.Rendulic","R","COL",11,"20142015",22,"0.610","0.620",21,9,1,0,5,0,4,2,1,5,2,0,-1.22,98.37,404.47,19.56
"kadrina9020142015","Nazem.Kadri","C","TOR",73,"20142015",23,"3.100","2.900",106,146,7,8,120,54,66,21,34,39,10,31,1.22,1031.65,2397.96,30.08
"craigry8220142015","Ryan.Craig","LC","CBJ",2,"20142015",32,"0.600","0.600",2,0,0,0,2,1,0,0,0,0,0,0,0,14.4,83.84,14.66
"blackje9120142015","Jesse.Blacker","D","ANA",1,"20142015",23,"0.550","0.550",1,0,0,0,0,0,0,1,0,0,0,0,0,6.89,37.57,15.5
"bartlvi8820142015","Victor.Bartley","D","NSH",37,"20142015",26,"0.600","0.667",71,37,7,3,26,17,19,49,9,2,6,0,-0.77,467.72,1323.68,26.11
"wagnech9120142015","Chris.Wagner","CR","ANA",9,"20142015",23,"0.900","0.900",21,10,0,0,7,2,4,3,0,1,1,1,0,76.63,379.58,16.8
"sislomi8820142015","Mike.Sislo","R","N.J",10,"20142015",26,"0.550","0.562",12,10,1,0,13,3,3,1,0,2,1,0,-0.54,110.33,377.71,22.61
"gardija9020142015","Jake.Gardiner","D","TOR",79,"20142015",24,"4.650","4.050",102,132,6,4,70,48,74,78,53,35,7,5,-0.09,1341.03,2367.4,36.16
"cousini9320142015","Nick.Cousins","C","PHI",11,"20142015",21,"0.843","0.812",12,11,0,0,6,1,2,4,2,5,1,1,0,94.71,430.86,18.02
"zibanmi9320142015","Mika.Zibanejad","C","OTT",80,"20142015",21,"0.833","0.894",139,73,9,4,87,44,48,25,20,30,6,17,0.66,995.23,2774.58,26.4
"thornsh7720142015","Shawn.Thornton","R","FLA",46,"20142015",37,"1.200","1.200",92,31,1,3,52,15,17,5,5,10,6,0,-0.83,435.56,1775.29,19.7
"suttebr8720142015","Brett.Sutter","CL","MIN",6,"20142015",27,"0.600","0.600",15,10,3,0,6,2,2,1,0,0,1,1,0,50.35,240.51,17.31
"mouilka8720142015","Kael.Mouillierat","C","NYI",6,"20142015",27,"0.675","0.675",8,3,0,1,0,2,1,3,0,4,1,0,-1.24,48.2,236.54,16.93
"halisma8820142015","Matt.Halischuk","RL","WPG",47,"20142015",26,"0.725","0.725",54,36,1,4,56,13,11,22,9,11,3,4,0.14,428.31,1731.72,19.83
"bowmadr8920142015","Drayson.Bowman","L","MTL",3,"20142015",25,"0.575","0.575",3,3,0,0,0,1,0,0,0,0,0,0,0,18.9,137.82,12.06
"schenbr9120142015","Brayden.Schenn","LC","PHI",82,"20142015",23,"2.250","2.500",188,130,10,6,82,44,49,36,28,23,9,12,0.17,1079.97,2848.05,27.49
"rycheke9420142015","Kerby.Rychel","L","CBJ",5,"20142015",19,"0.925","0.925",11,3,3,0,4,3,3,3,1,2,1,0,-1.17,51.12,174.33,22.67
"pakarii9120142015","Iiro.Pakarinen","RL","EDM",17,"20142015",23,"0.792","0.818",51,16,0,0,29,4,14,3,2,0,0,2,0.72,165.72,701.49,19.11
"namesvl9220142015","Vladislav.Namestnikov","LC","T.B",43,"20142015",21,"0.925","0.925",39,52,3,3,34,12,11,11,7,15,4,7,0.41,440.43,1591.23,21.68
"jonesbl8620142015","Blair.Jones","C","PHI",4,"20142015",27,"0.600","0.600",7,4,0,0,0,1,2,1,1,1,1,1,0,26.61,166.36,13.79
"farnhbo8920142015","Bobby.Farnham","L","PIT",11,"20142015",25,"0.550","0.550",26,14,0,0,5,4,4,2,1,0,1,5,3.05,78.58,418.29,15.82
"collise8820142015","Sean.B..Collins","L","CBJ",8,"20142015",25,"0.620","0.620",18,9,0,2,4,1,2,0,0,0,1,1,0,85.7,285.72,23.07
"boychza8920142015","Zach.Boychuk","LR","CAR",31,"20142015",24,"0.600","0.600",39,45,2,1,32,10,11,9,3,8,2,1,-0.19,316.67,1170.49,21.29
"streebe8720142015","Ben.Street","C","COL",3,"20142015",27,"0.650","0.650",3,5,0,0,4,1,2,0,2,1,0,0,0,33.71,129.02,20.71
"hamilcu9120142015","Curtis.Hamilton","L","EDM",1,"20142015",22,"0.725","0.725",4,1,0,0,0,0,0,1,0,0,1,0,-7.45,8.05,42.52,15.92
"gostish9320142015","Shayne.Gostisbehere","D","PHI",2,"20142015",21,"0.925","0.925",0,1,0,0,2,2,1,1,2,0,0,0,0,20.31,73.84,21.57
"andrean9120142015","Andy.Andreoff","CL","L.A",18,"20142015",23,"0.550","0.550",33,18,0,1,12,10,4,0,4,7,3,0,-1.15,156.69,704.46,18.2
"whitnjo8820142015","Joe.Whitney","L","N.J",4,"20142015",26,"0.550","0.568",5,2,0,0,0,0,1,0,0,0,0,0,0,28.88,164.32,14.95
"tangrer8920142015","Eric.Tangradi","L","MTL",7,"20142015",25,"0.700","0.675",12,5,0,0,5,1,2,4,2,0,0,0,0,54.42,286.52,15.96
"schleda8720142015","David.Schlemko","D","ARI/DAL/CGY",44,"20142015",27,"1.275","1.137",41,62,0,1,37,11,35,69,19,6,4,0,-0.41,583.04,1572.39,27.05
"samueph9120142015","Philip.Samuelsson","D","ARI",4,"20142015",23,"0.550","0.550",2,7,0,0,4,0,1,3,1,0,0,0,0,51.25,149.07,25.58
"oleksja9220142015","Jamie.Oleksiak","D","DAL",36,"20142015",21,"0.833","0.894",77,41,2,5,31,10,14,38,20,5,4,3,-0.14,437.91,1234.46,26.18
"haleymi8620142015","Micheal.Haley","LR","S.J",4,"20142015",28,"0.600","0.600",6,6,0,0,1,0,1,1,0,0,0,1,2,30.07,154.55,16.29
"boldual8520142015","Alexandre.Bolduc","CL","ARI",3,"20142015",29,"0.600","0.600",16,2,0,0,3,0,0,1,0,0,1,0,-1.9,31.64,113.28,21.83
"smithbe8820142015","Ben.Smith","C","CHI/S.J",80,"20142015",26,"1.500","1.500",72,102,3,2,77,34,30,50,13,19,1,5,0.29,840.58,3025.08,21.74
"mckeggr9220142015","Greg.McKegg","C","TOR",3,"20142015",22,"0.650","0.655",3,1,0,0,1,0,0,2,0,0,0,1,2.05,29.2,113.63,20.44
"mcgrabr8120142015","Brian.McGrattan","R","CGY",8,"20142015",33,"0.750","0.750",11,6,0,0,10,4,1,1,0,3,1,1,0,52,327.76,13.69
"lessilu9320142015","Lucas.Lessio","L","ARI",26,"20142015",21,"0.868","0.831",58,42,1,2,41,9,9,6,7,6,3,3,0,317.8,958.41,24.9
"granbpe9220142015","Petter.Granberg","D","TOR",7,"20142015",22,"0.800","0.800",15,9,0,0,1,0,1,3,2,1,3,0,-2.76,65.27,256.81,20.26
"bournmi9220142015","Michael.Bournival","LR","MTL",29,"20142015",22,"0.650","0.660",26,59,1,1,24,6,13,10,7,6,1,2,0.27,219.68,1152.46,16.01
"boulter7620142015","Eric.Boulton","L","NYI",10,"20142015",38,"0.650","0.650",10,6,0,0,7,2,2,4,1,1,1,0,-0.83,72.4,417.71,14.77
"ashtoca9120142015","Carter.Ashton","L","TOR",7,"20142015",23,"0.851","0.851",6,11,0,0,4,1,2,3,1,2,0,1,1.37,43.77,281.19,13.47
"andrisv9320142015","Sven.Andrighetto","RL","MTL",12,"20142015",21,"0.625","0.633",4,11,1,0,7,1,6,4,1,1,0,0,0,91.03,477.91,16
"streima7720142015","Mark.Streit","D","PHI",81,"20142015",36,"6.250","5.250",53,99,7,8,71,32,62,86,32,14,15,6,-0.39,1375.15,2504.84,35.44
"pinizst8420142015","Steven.Pinizzotto","R","EDM",18,"20142015",30,"0.650","0.650",32,23,0,1,11,1,1,2,1,1,5,1,-1.75,137.1,752.26,15.42
"musilda9320142015","David.Musil","D","EDM",4,"20142015",21,"0.925","0.894",4,4,1,0,3,1,3,8,1,1,1,0,-0.83,72.24,143.48,33.49
"fistrma8620142015","Mark.Fistric","D","ANA",9,"20142015",28,"1.100","1.267",27,15,0,0,1,5,3,19,1,3,2,0,-0.96,124.88,316.79,28.27
"clarkma9020142015","Mathew.Clark","D","ANA",7,"20142015",23,"0.550","0.550",10,10,1,0,2,1,4,4,2,1,3,1,-1.51,79.24,243.26,24.57
"ryanxbo8720142015","Bobby.Ryan","RL","OTT",78,"20142015",27,"5.562","5.100",96,89,12,9,138,40,62,29,35,54,11,11,0,1022.36,2630.81,27.99
"riedeto9320142015","Tobias.Rieder","C","ARI",72,"20142015",21,"0.843","0.853",110,124,2,4,156,57,53,28,8,31,6,17,0.67,979.67,2504.3,28.12
"mcquaad8620142015","Adam.McQuaid","D","BOS",63,"20142015",27,"1.800","1.567",131,130,2,3,56,23,49,74,20,5,18,9,-0.54,1000.73,2078.95,32.49
"mattest9420142015","Stefan.Matteau","L","N.J",7,"20142015",20,"0.843","0.843",17,18,0,0,7,2,3,1,3,2,2,0,-1.47,81.69,251.82,24.49
"legwada8020142015","David.Legwand","CL","OTT",80,"20142015",34,"2.500","3.000",40,60,3,4,54,17,32,17,11,20,11,6,-0.39,765.17,2998.32,20.33
"heatlda8120142015","Dany.Heatley","LR","ANA",6,"20142015",33,"1.000","1.000",5,7,0,0,7,3,2,3,0,1,0,0,0,67.14,240.23,21.84
"gormlbr9220142015","Brandon.Gormley","D","ARI",27,"20142015",22,"0.810","0.840",24,37,1,1,33,8,25,25,5,5,3,3,0,343.76,951.5,26.54
"sestito8720142015","Tom.Sestito","L","VAN",3,"20142015",26,"0.850","0.750",10,2,0,1,0,1,0,0,0,0,0,1,3.34,17.95,120.55,12.96
"kampfst8820142015","Steven.Kampfer","D","FLA",25,"20142015",25,"0.550","0.550",46,60,0,1,20,15,15,27,6,6,3,1,-0.31,382.17,827.94,31.58
"doanxsh7620142015","Shane.Doan","RL","ARI",79,"20142015",37,"5.050","5.252",150,125,11,5,127,51,50,19,32,36,14,13,-0.05,1159.01,2646.66,30.45
"clowery8220142015","Ryane.Clowe","L","N.J",13,"20142015",31,"4.850","4.850",21,13,2,1,12,2,7,1,2,3,2,0,-0.72,166.72,440.23,27.47
"brownch9120142015","Chris.Brown","C","WSH",5,"20142015",23,"0.900","0.853",6,2,0,0,3,0,0,1,2,0,0,0,0,32.89,188.72,14.84
"tyrelda8920142015","Dana.Tyrell","C","CBJ",3,"20142015",25,"0.655","0.655",5,3,0,0,1,0,0,3,0,0,0,0,0,20.07,124.71,13.87
"suttebr8920142015","Brandon.Sutter","C","PIT",80,"20142015",25,"3.300","3.300",80,101,3,5,115,46,37,29,19,30,6,11,0.3,1009.72,2756.93,26.81
"sestiti8420142015","Tim.Sestito","CL","N.J",15,"20142015",30,"0.575","0.562",21,15,2,0,9,3,3,1,1,1,2,1,-0.48,123.93,608.83,16.91
"orpikbr8020142015","Brooks.Orpik","D","WSH",78,"20142015",33,"6.500","5.500",270,118,5,11,57,24,74,142,28,8,21,8,-0.56,1394.68,2334.78,37.4
"millean8820142015","Andrew.Miller","RC","EDM",9,"20142015",25,"0.675","0.675",7,9,1,2,13,6,2,6,6,3,0,1,0.48,124.88,338.73,26.94
"megnaja9020142015","Jayson.Megna","C","PIT",12,"20142015",24,"0.874","0.874",40,16,0,1,12,4,6,8,4,3,4,1,-1.49,120.8,434.05,21.77
"lowexke9320142015","Keegan.Lowe","D","CAR",2,"20142015",21,"0.740","0.737",3,0,0,0,0,0,4,4,0,2,0,0,0,27.59,66.83,29.22
"brownmi85062420142015","Mike.Brown","RL","S.J",12,"20142015",29,"1.150","1.200",42,14,0,0,11,9,4,7,0,1,3,0,-1.82,98.67,466.64,17.45
"reinhgr9420142015","Griffin.Reinhart","D","NYI",8,"20142015",20,"0.925","0.863",14,9,0,1,4,4,3,8,2,0,3,2,-0.54,111.07,270.73,29.09
"gaudety9320142015","Tyler.Gaudet","C","ARI",2,"20142015",21,"0.925","0.925",2,1,0,0,1,0,0,1,0,1,0,0,0,18.23,84.56,17.73
"gagnesi8020142015","Simon.Gagne","RL","BOS",23,"20142015",34,"0.600","0.600",19,27,0,1,23,4,15,7,7,3,2,3,0.24,244.94,897.49,21.44
"mossxda8120142015","David.Moss","R","ARI",60,"20142015",32,"0.800","0.800",109,52,2,2,78,31,32,22,8,12,7,5,-0.18,649.73,2243.75,22.46
"bickest8620142015","Stu.Bickel","RD","MIN",9,"20142015",27,"0.600","0.600",10,7,1,0,3,1,1,9,2,1,1,0,-1.18,50.75,376.84,11.87
"voynosl9020142015","Slava.Voynov","D","L.A",6,"20142015",24,"3.000","4.167",7,6,0,0,3,6,6,7,7,1,1,0,-0.62,96.4,184.62,34.3
"wisnija8420142015","James.Wisniewski","D","CBJ/ANA",69,"20142015",30,"5.000","5.500",102,96,7,8,87,34,65,64,26,8,15,12,-0.17,1081.97,2184.03,33.13
"salvabr7620142015","Bryce.Salvador","D","N.J",15,"20142015",38,"3.250","3.167",16,22,2,0,12,4,10,11,5,1,4,2,-0.57,210.34,496.03,29.78
"nolanjo8920142015","Jordan.Nolan","RL","L.A",60,"20142015",25,"0.700","0.700",101,74,2,1,38,23,22,11,16,11,5,7,0.21,582.92,2355.31,19.84
"gudbrer9220142015","Erik.Gudbranson","D","FLA",76,"20142015",22,"2.250","2.500",193,175,0,5,83,36,60,56,30,6,13,10,-0.16,1147.07,2516.47,31.31
"dumoubr9120142015","Brian.Dumoulin","D","PIT",8,"20142015",23,"0.890","0.832",8,24,0,0,3,0,1,7,3,0,1,1,0,110.85,256.47,30.18
"ruututu8320142015","Tuomo.Ruutu","LR","N.J",77,"20142015",31,"5.000","4.750",174,119,2,4,67,27,20,22,22,12,8,12,0.3,811.59,2902.28,21.85
"poiriem9420142015","Emile.Poirier","RL","CGY",6,"20142015",19,"0.925","0.925",7,7,0,1,2,2,2,1,0,3,0,1,1.23,48.89,252.38,16.23
"michami8420142015","Milan.Michalek","LR","OTT",66,"20142015",29,"4.000","4.000",57,83,9,5,85,43,43,29,9,17,9,10,0.07,805.11,2287.94,26.03
"biegaal8820142015","Alex.Biega","D","VAN",7,"20142015",26,"0.600","0.600",29,7,0,0,5,6,5,8,3,1,0,0,0,108.18,236.59,31.38
"thorbch8320142015","Chris.Thorburn","LR","WPG",81,"20142015",31,"1.200","1.200",126,75,2,5,60,24,35,29,12,9,5,6,0.09,650.21,3119.18,17.25
"kuzneev9220142015","Evgeny.Kuznetsov","C","WSH",80,"20142015",22,"0.870","0.870",42,49,11,5,88,43,38,15,20,29,7,8,0.07,887.99,2927.73,23.27
"gleasti8320142015","Tim.Gleason","D","CAR/WSH",72,"20142015",31,"1.200","1.200",158,67,4,4,49,25,30,89,21,10,6,12,0.34,1054.77,2485.29,29.8
"erixoti9120142015","Tim.Erixon","D","CBJ/CHI/TOR",42,"20142015",23,"0.600","0.600",29,56,0,1,25,15,26,29,7,8,8,1,-0.82,513.51,1444.3,26.23
"percyst9320142015","Stuart.Percy","D","TOR",9,"20142015",21,"0.833","0.863",14,25,1,0,9,3,4,12,9,6,0,1,0.47,129.03,295.04,30.43
"nikitni8620142015","Nikita.Nikitin","D","EDM",42,"20142015",28,"4.500","4.500",19,47,2,1,65,15,32,42,27,14,5,5,0,649.33,1411.48,31.51
"landean9120142015","Anton.Lander","C","EDM",38,"20142015",23,"0.600","0.600",56,28,5,5,43,8,11,9,14,6,4,2,-0.27,451.06,1459.03,23.61
"kozunbr9020142015","Brandon.Kozun","R","TOR",20,"20142015",24,"0.550","0.550",19,30,1,1,5,0,8,4,4,4,2,0,-0.81,148.72,772.38,16.15
"joensje8720142015","Jesse.Joensuu","RL","EDM",20,"20142015",26,"1.000","0.950",37,22,0,1,16,10,2,8,4,7,7,1,-1.88,191.48,775.29,19.81
"kleinke8420142015","Kevin.Klein","D","NYR",65,"20142015",29,"3.000","2.900",115,93,5,11,62,28,66,93,41,10,4,3,-0.06,1043.69,2123.22,32.96
"keninro9120142015","Ronalds.Kenins","L","VAN",30,"20142015",23,"0.718","0.680",71,39,5,3,34,12,18,7,9,13,4,0,-0.64,373.65,1074.72,25.8
"purcete8520142015","Teddy.Purcell","RL","EDM",82,"20142015",29,"4.500","4.500",23,56,10,4,106,39,60,12,26,36,7,5,-0.11,1085.06,2985.98,26.65
"marinma9220142015","Martin.Marincin","D","EDM",41,"20142015",22,"0.810","0.730",15,38,2,1,34,25,45,45,33,14,7,2,-0.45,669.86,1381.78,32.65
"davidbr9120142015","Brandon.Davidson","D","EDM",12,"20142015",23,"0.640","0.615",16,20,0,0,6,7,6,20,4,0,0,0,0,161.62,466.23,25.74
"damigje9120142015","Jerry.D'Amigo","L","BUF",9,"20142015",23,"NA","NA",8,15,0,0,6,1,1,6,0,2,1,1,0,76.58,377.77,16.86
"mackede8120142015","Derek.MacKenzie","CL","FLA",82,"20142015",33,"1.300","1.300",264,80,2,2,54,25,21,29,7,19,11,8,-0.22,802.31,3155.89,20.27
"timonki7520142015","Kimmo.Timonen","D","CHI",16,"20142015",39,"2.000","2.000",15,28,0,0,8,1,6,15,6,0,1,0,-0.32,189.19,618.79,23.42
"obriesh8320142015","Shane.O'Brien","D","FLA",9,"20142015",31,"NA","NA",33,14,1,0,3,0,1,12,3,0,0,0,0,115.72,330.22,25.95
"macdoan8620142015","Andrew.MacDonald","D","PHI",58,"20142015",28,"4.250","5.000",29,108,2,3,35,31,41,62,20,10,14,6,-0.52,930.4,1860.93,33.33
"hilleja8620142015","Jack.Hillen","D","WSH/CAR",38,"20142015",28,"0.700","0.700",38,85,1,4,24,11,36,51,9,6,5,3,-0.25,481.82,1333.16,26.55
"stonemi9020142015","Michael.Stone","D","ARI",81,"20142015",24,"1.200","1.150",187,146,5,4,105,60,94,149,19,11,16,5,-0.47,1393.39,2516.98,35.63
"petroal9220142015","Alex.Petrovic","D","FLA",33,"20142015",22,"0.810","0.795",75,60,0,3,28,8,20,31,12,4,6,2,-0.49,487.38,1139.17,29.96
"olsendy9120142015","Dylan.Olsen","D","FLA",44,"20142015",23,"0.700","0.775",64,53,2,3,39,14,24,45,9,6,5,4,-0.1,584,1507.93,27.92
"ballake8220142015","Keith.Ballard","D","MIN",14,"20142015",31,"2.000","1.500",11,20,0,1,4,2,3,18,5,2,6,2,-1.55,155.2,491.88,23.98
"wennbal9420142015","Alexander.Wennberg","C","CBJ",68,"20142015",19,"0.925","0.925",54,58,5,6,64,16,29,29,8,22,7,17,0.75,801.19,2417.17,24.89
"tennyma9020142015","Matt.Tennyson","D","S.J",27,"20142015",24,"0.625","0.625",44,72,2,1,28,20,14,27,17,8,4,0,-0.6,396.78,920.16,30.13
"jennebo9320142015","Boone.Jenner","LC","CBJ",31,"20142015",21,"0.792","0.778",99,39,3,1,58,19,19,18,16,13,5,12,0.96,438.28,1023.48,29.98
"falkxju8820142015","Justin.Falk","D","MIN/CBJ",18,"20142015",25,"0.700","0.700",12,22,0,1,14,5,8,16,7,1,2,1,-0.35,171.03,700.27,19.63
"baertsv9220142015","Sven.Baertschi","LR","CGY/VAN",18,"20142015",21,"0.833","0.894",8,11,4,0,12,4,5,7,5,7,5,2,-1.06,170.07,689.65,19.78
"adamscr7720142015","Craig.Adams","C","PIT",70,"20142015",37,"0.850","0.700",169,70,2,3,43,13,10,11,5,4,5,2,-0.37,492.3,2812.91,14.89
"yandlke8620142015","Keith.Yandle","D","ARI/NYR",84,"20142015",28,"5.500","5.250",51,64,6,11,143,84,95,89,59,28,9,12,0.12,1500.65,2583.31,36.74
"setogde8720142015","Devin.Setoguchi","R","CGY",12,"20142015",27,"0.750","0.750",11,10,0,0,8,6,5,5,1,0,2,0,-0.94,128.18,451.74,22.1
"haulaer9120142015","Erik.Haula","CL","MIN",72,"20142015",23,"0.900","0.900",29,44,4,2,75,33,24,30,9,26,12,11,-0.08,709.5,2722.89,20.67
"geliner9120142015","Eric.Gelinas","D","N.J",61,"20142015",23,"0.900","0.900",73,86,4,3,73,31,66,47,20,13,11,2,-0.66,819.48,2090.29,28.16
"beaulna9220142015","Nathan.Beaulieu","D","MTL",64,"20142015",21,"0.925","0.925",50,123,2,4,49,29,48,61,44,8,5,3,-0.13,912.24,2140.84,29.88
"smithza8820142015","Zack.Smith","CL","OTT",37,"20142015",26,"1.700","1.887",60,52,0,0,35,13,12,9,7,13,2,5,0.47,379.82,1338.77,22.1
"plekato8220142015","Tomas.Plekanec","C","MTL",82,"20142015",31,"5.000","5.000",39,61,13,6,164,50,49,46,35,23,11,10,-0.05,1154.38,2776.05,29.37
"mackina9520142015","Nathan.MacKinnon","CR","COL",64,"20142015",19,"0.925","0.925",38,65,12,7,148,47,48,38,25,40,9,22,0.9,870.47,2177.02,28.56
"galiatj8820142015","T.J..Galiardi","C","WPG",38,"20142015",26,"NA","NA",37,29,0,0,27,9,9,9,5,9,1,5,0.78,307.98,1443.88,17.58
"richabr8520142015","Brad.Richardson","C","VAN",45,"20142015",29,"1.150","1.150",51,48,5,5,54,16,28,18,6,11,10,3,-0.79,529.82,1615.42,24.7
"bourqre8120142015","Rene.Bourque","LR","MTL/ANA/CBJ",51,"20142015",32,"2.500","3.333",68,47,7,0,76,39,37,10,12,6,10,6,-0.41,588.3,1821.91,24.41
"hishojo9120142015","Joey.Hishon","C","COL",13,"20142015",22,"0.851","0.851",3,12,0,1,17,4,4,7,2,4,0,2,0.98,122.86,535.73,18.65
"scottjo8220142015","John.Scott","LD","S.J",38,"20142015",31,"0.700","0.700",94,30,1,0,16,8,13,13,11,7,6,4,-0.43,280.61,1611.83,14.83
"gibbobr8820142015","Brian.Gibbons","C","CBJ",25,"20142015",26,"0.750","0.750",12,21,3,1,19,8,6,14,3,7,4,2,-0.45,269.23,887.73,23.27
