Name,Year,Team,Number,NonAssistGoal,1stAssistGoal,2ndAssistGoal,1stAssist,2ndAssisted1stAssist,2ndAssist,NonAssistPlayers,1stAssistPlayers,2ndAssistPlayers
Borna Rendulic,20142015,COL,71,0,0,1,1,0,0,0,0,4
Melker Karlsson,20142015,S.J,68,0,1,11,1,2,6,0,2,8
Brandon Davidson,20142015,EDM,88,0,0,1,0,0,0,3,2,0
Craig Cunningham,20142015,BOS,61,0,0,1,0,1,0,0,1,2
Michael Bournival,20142015,MTL,49,0,0,3,0,1,1,0,2,4
Dave Bolland,20142015,FLA,63,0,0,4,3,6,3,2,5,6
Daniel Cleary,20142015,DET,11,0,0,0,0,0,0,0,0,0
PIT,36,0,1,0,0,0,1,0,2,1
Andrei Vasilevskiy,20142015,T.B,88,0,0,0,0,0,0,1,10,22
Ilya Bryzgalov,20142015,ANA,80,0,0,0,0,0,1,1,1,8
Mikhail Grigorenko,20142015,BUF,25,0,0,2,0,0,2,1,2,2
Mark Stuart,20142015,WPG,5,0,0,2,1,5,3,1,9,17
Tim Erixon,20142015,CHI,34,0,0,0,0,0,0,0,1,3
Brett Sutter,20142015,MIN,27,0,0,0,0,3,0,0,0,0
Jeremy Morin,20142015,CBJ,9,0,0,2,2,2,0,1,1,6
Jay Harrison,20142015,WPG,23,0,0,1,0,1,1,1,5,9
Derrick Pouliot,20142015,PIT,51,0,0,1,0,1,1,1,0,12
Tyler Pitlick,20142015,EDM,15,0,0,1,0,0,0,0,0,1
Brad Hunt,20142015,EDM,24,0,0,0,0,1,0,0,1,2
Anton Lander,20142015,EDM,51,0,0,2,0,5,5,0,1,2
Travis Morin,20142015,DAL,39,0,0,0,0,0,0,0,0,1
Mark Pysyk,20142015,BUF,3,0,1,1,0,0,1,1,1,2
Rob Zepp,20142015,PHI,72,0,0,0,0,0,0,2,0,12
Jean-Gabriel Pageau,20142015,OTT,44,0,2,5,0,4,5,1,4,0
Scott Harrington,20142015,PIT,6,0,0,0,0,0,0,1,1,1
Brendan Woods,20142015,CAR,56,0,0,0,0,0,0,0,0,0
Jeff Zatkoff,20142015,PIT,37,0,0,0,0,0,0,0,2,0
Taylor Chorney,20142015,PIT,44,0,0,0,0,0,0,0,0,0
Dominik Uher,20142015,PIT,46,0,0,0,0,0,0,0,0,0
PIT,34,0,0,0,0,0,0,0,0,1
Kevin Poulin,20142015,NYI,60,0,0,0,0,0,0,1,0,2
Jack Johnson,20142015,CBJ,7,0,0,5,1,3,9,4,8,31
John Curry,20142015,MIN,33,0,0,0,0,1,0,0,3,5
Casey Bailey,20142015,TOR,37,0,0,1,0,0,0,0,0,1
Joe Whitney,20142015,N.J,33,0,1,0,0,0,0,0,2,0
Tyler Gaudet,20142015,ARI,32,0,0,0,0,0,0,0,0,0
Derek Roy,20142015,EDM,8,1,3,3,3,4,3,1,3,4
Micheal Haley,20142015,S.J,38,0,0,0,0,0,0,0,0,0
Nikita Nesterov,20142015,T.B,89,0,1,0,0,1,3,2,6,12
Brett Ritchie,20142015,DAL,25,0,0,6,0,1,1,2,0,3
Matt Fraser,20142015,EDM,28,0,0,3,1,0,3,1,1,2
Adam Larsson,20142015,N.J,5,0,0,3,1,7,9,2,1,11
Jordan Staal,20142015,CAR,11,1,0,2,2,4,5,2,1,5
Colin Fraser,20142015,STL,29,0,0,0,0,0,0,0,0,0
Mark Arcobello,20142015,NSH,26,0,0,1,0,0,0,0,0,0
PIT,39,0,0,9,0,4,4,1,5,4
Shane O'Brien,20142015,FLA,74,0,0,0,0,1,0,0,2,0
Rob Klinkhammer,20142015,EDM,12,0,0,1,1,1,0,0,0,5
Philip Varone,20142015,BUF,84,0,1,2,0,1,1,1,0,2
Freddie Hamilton,20142015,S.J,75,0,0,0,0,0,0,0,0,0
Sam Carrick,20142015,TOR,53,0,0,1,0,0,1,0,1,0
Miikka Salomaki,20142015,NSH,67,0,0,1,0,0,0,0,0,0
Marc Methot,20142015,OTT,3,0,0,1,0,2,8,3,7,23
Jeff Schultz,20142015,L.A,55,0,0,0,0,1,0,0,2,1
Teuvo Teravainen,20142015,CHI,86,0,1,3,1,3,0,1,3,2
Jordan Schroeder,20142015,MIN,10,0,0,3,1,2,2,0,0,4
David Schlemko,20142015,DAL,28,0,0,0,0,0,0,2,1,2
MTL,60,0,1,0,0,0,0,0,0,0
Joni Ortio,20142015,CGY,37,0,0,0,0,0,0,1,1,8
Matt Ellis,20142015,BUF,37,0,0,1,0,1,0,0,1,2
Frank Corrado,20142015,VAN,26,0,0,1,0,0,0,0,0,1
Devan Dubnyk,20142015,MIN,40,0,0,0,0,0,2,9,14,60
CBJ,53,0,0,0,0,0,1,0,0,1
Marek Mazanec,20142015,NSH,39,0,0,0,0,0,0,0,1,0
NSH,83,0,0,0,0,0,0,0,0,1
Philip Samuelsson,20142015,ARI,25,0,0,0,0,0,0,0,0,0
Tom McCollum,20142015,DET,38,0,0,0,0,0,0,2,0,1
Teemu Pulkkinen,20142015,DET,56,0,1,3,0,1,1,0,2,2
Mark Arcobello,20142015,PIT,26,0,0,2,0,5,3,0,0,5
John Klingberg,20142015,DAL,3,1,2,6,2,10,7,3,6,24
Maxim Lapierre,20142015,PIT,40,0,0,0,0,2,0,0,0,2
L.A,37,0,0,1,0,2,3,0,3,1
Ryan White,20142015,PHI,25,0,2,4,1,2,2,0,0,2
Petr Straka,20142015,PHI,51,0,0,0,0,2,0,0,0,0
FLA,72,0,0,0,0,0,3,2,5,6
Marcel Goc,20142015,STL,57,0,0,1,0,0,2,0,0,1
Matt Hackett,20142015,BUF,31,0,0,0,0,0,0,1,0,4
Alexey Marchenko,20142015,DET,47,0,0,1,0,0,1,0,2,1
Brendan Shinnimin,20142015,ARI,39,0,0,0,0,0,1,0,0,0
Louis Domingue,20142015,ARI,35,0,0,0,0,0,0,2,0,4
Luke Witkowski,20142015,T.B,53,0,0,0,0,0,0,3,3,4
Ronalds Kenins,20142015,VAN,41,0,0,4,0,4,3,1,2,1
Adam Clendening,20142015,VAN,44,0,0,0,0,0,1,1,6,5
Jacob De La Rose,20142015,MTL,25,1,0,1,1,0,1,0,4,0
Ty Rattie,20142015,STL,18,0,0,0,0,1,1,0,0,0
Steven Kampfer,20142015,FLA,3,0,0,2,0,0,1,0,2,3
Daniil Tarasov,20142015,S.J,71,0,0,0,0,0,1,0,1,1
Philipp Grubauer,20142015,WSH,31,0,0,0,0,0,0,0,0,2
Cameron Schilling,20142015,WSH,45,0,0,0,0,0,0,0,1,1
Gabriel Dumont,20142015,MTL,37,0,0,0,0,0,0,0,0,0
Harry Zolnierczyk,20142015,NYI,16,0,0,0,0,0,0,0,0,0
Colin McDonald,20142015,NYI,13,0,1,1,0,4,2,0,1,0
Clayton Stoner,20142015,ANA,3,1,0,0,1,5,0,1,8,19
Kevin Connauton,20142015,CBJ,4,2,2,5,2,3,2,2,5,17
Alexandre Bolduc,20142015,ARI,49,0,0,0,0,0,0,0,0,0
Ryan Hamilton,20142015,EDM,48,0,0,0,0,1,0,0,0,2
Tyler Myers,20142015,WPG,57,0,0,2,1,4,4,1,3,8
Stefan Elliott,20142015,COL,46,0,0,0,0,0,0,0,0,1
Richard Bachman,20142015,EDM,32,0,0,0,0,0,0,2,4,7
Jyrki Jokipakka,20142015,DAL,2,0,0,0,0,4,6,0,6,18
Steve Oleksy,20142015,WSH,61,0,0,0,0,0,0,0,0,0
Kyle Cumiskey,20142015,CHI,26,0,0,0,0,0,0,0,1,1
Shane Prince,20142015,OTT,10,0,0,0,0,0,1,0,0,0
Mike McKenna,20142015,ARI,43,0,0,0,0,0,0,0,0,2
Alex Biega,20142015,VAN,55,0,0,1,0,0,0,0,1,2
MTL,64,0,0,0,0,0,0,1,2,3
Andrew Hammond,20142015,OTT,30,0,0,0,0,0,0,2,6,40
Brandon McMillan,20142015,VAN,21,0,0,0,0,0,1,0,1,1
Malcolm Subban,20142015,BOS,70,0,0,0,0,0,0,0,0,1
Ryan Hartman,20142015,CHI,38,0,0,0,0,0,0,0,0,0
Kael Mouillierat,20142015,NYI,48,0,0,1,0,0,1,0,0,0
Mike Santorelli,20142015,NSH,10,0,0,1,0,2,1,2,0,1
Carl Klingberg,20142015,WPG,48,0,0,0,0,0,0,0,0,0
Drew Stafford,20142015,WPG,12,1,1,4,0,4,4,0,3,0
Brian Ferlin,20142015,BOS,68,0,0,0,0,1,0,0,0,0
Cody Franson,20142015,NSH,44,0,0,0,0,1,1,1,2,5
Dylan Reese,20142015,ARI,46,0,0,0,0,0,0,0,0,1
Garrett Wilson,20142015,FLA,28,0,0,0,0,0,0,0,0,0
Jiri Sekac,20142015,ANA,46,1,0,1,0,2,3,1,1,1
Devante Smith-Pelly,20142015,MTL,21,0,1,0,1,0,1,1,2,1
Sean Bergenheim,20142015,MIN,23,0,0,1,0,0,0,1,0,2
Eric O'Dell,20142015,WPG,58,0,0,0,1,0,0,0,0,1
Chris Wagner,20142015,ANA,62,0,0,0,0,0,0,0,1,0
Jaromir Jagr,20142015,FLA,68,0,1,3,0,6,4,0,2,0
Jack Hillen,20142015,CAR,38,0,0,0,0,0,0,0,1,1
ARI,15,0,0,0,0,0,0,0,0,0
Jiri Tlusty,20142015,WPG,91,0,1,0,0,1,5,0,0,3
Andy Andreoff,20142015,L.A,15,0,0,1,0,0,1,0,0,0
Keith Yandle,20142015,NYR,93,0,0,2,1,1,4,1,5,5
Antoine Vermette,20142015,CHI,80,0,0,0,0,1,1,2,0,3
Emile Poirier,20142015,CGY,57,0,0,0,0,0,1,0,0,0
Corey Potter,20142015,CGY,28,0,0,0,0,0,0,0,1,0
Justin Falk,20142015,CBJ,44,0,0,1,0,0,1,0,0,0
Curtis Glencross,20142015,WSH,22,0,0,2,0,0,2,0,0,1
Anders Lindback,20142015,BUF,35,0,0,0,0,0,0,1,3,16
Jerry D'Amigo,20142015,BUF,49,0,0,0,0,0,0,0,0,1
Matt Puempel,20142015,OTT,26,0,0,2,0,0,1,0,2,2
Simon Despres,20142015,ANA,24,0,0,1,0,3,2,1,2,5
Klas Dahlbeck,20142015,ARI,34,0,0,0,0,2,1,0,1,4
Jordan Oesterle,20142015,EDM,82,0,0,0,0,1,0,0,0,0
VAN,35,0,0,0,0,0,0,0,0,1
Lee Stempniak,20142015,WPG,20,0,2,4,0,3,0,0,0,1
Erik Cole,20142015,DET,72,0,0,2,0,0,1,0,1,3
Brian Flynn,20142015,MTL,32,0,0,0,0,0,0,0,0,1
Braydon Coburn,20142015,T.B,55,0,0,0,0,0,2,0,1,1
Joakim Lindstrom,20142015,TOR,15,0,0,1,0,1,1,0,1,0
Zach Sill,20142015,TOR,22,0,0,0,1,0,0,0,1,0
Dion Phaneuf,20142015,TOR,3,0,0,1,0,6,5,5,7,31
Dan Ellis,20142015,FLA,39,0,0,0,0,0,0,1,5,6
Eric Boulton,20142015,NYI,36,0,0,2,0,0,0,0,0,0
John Moore,20142015,ARI,17,0,0,1,0,0,0,0,0,3
Rasmus Rissanen,20142015,CAR,62,0,0,0,0,0,0,0,0,0
David Schlemko,20142015,CGY,3,0,0,0,0,0,0,1,3,8
Marek Zidlicky,20142015,DET,28,0,0,0,0,1,2,0,3,5
Ben Lovejoy,20142015,PIT,12,0,0,1,0,0,1,0,1,6
Ian Cole,20142015,PIT,28,0,0,1,1,2,3,0,1,4
Robert Bortuzzo,20142015,STL,41,0,0,1,0,1,0,0,0,2
Tim Erixon,20142015,TOR,33,1,0,0,0,0,0,1,0,1
Jordan Caron,20142015,COL,27,0,0,0,0,0,0,1,0,1
Ben Smith,20142015,S.J,21,0,0,2,0,0,2,0,0,0
Freddie Hamilton,20142015,COL,13,0,0,1,0,0,0,0,0,2
Tyler Kennedy,20142015,NYI,26,0,0,2,0,3,0,0,0,1
James Wisniewski,20142015,ANA,20,0,0,0,1,0,3,0,1,3
Andrej Sekera,20142015,L.A,7,0,0,1,0,1,1,0,3,4
Andrew MacWilliam,20142015,TOR,57,0,0,0,0,0,2,1,0,0
Zbynek Michalek,20142015,STL,6,0,0,1,0,2,0,0,1,5
James Sheppard,20142015,NYR,45,0,0,2,0,0,0,0,0,1
Chris Conner,20142015,WSH,23,0,0,0,0,0,0,0,0,1
Andrew Miller,20142015,EDM,58,0,0,0,0,1,2,0,0,0
Ryan Craig,20142015,CBJ,12,0,0,0,0,0,0,0,1,0
Danny Biega,20142015,CAR,41,0,0,0,0,0,2,0,1,2
Nick Cousins,20142015,PHI,52,0,0,0,0,0,0,0,1,2
Viktor Arvidsson,20142015,NSH,38,0,0,0,0,0,0,0,0,1
Kevin Fiala,20142015,NSH,56,0,0,0,0,0,0,0,0,0
Joey Hishon,20142015,COL,38,0,1,0,0,0,1,0,0,0
Zac Dalpe,20142015,BUF,20,0,0,1,0,0,2,0,0,1
Oliver Lauridsen,20142015,PHI,38,0,0,0,0,0,0,0,0,0
Mark Alt,20142015,PHI,39,0,0,0,0,0,0,0,0,0
NYR,55,0,0,0,0,0,0,1,0,0
Olli Jokinen,20142015,STL,13,0,0,1,0,2,0,0,0,0
Jordan Szwarz,20142015,ARI,21,0,0,1,0,0,0,0,1,0
Slater Koekkoek,20142015,T.B,29,0,0,0,0,0,0,0,1,0
Taylor Fedun,20142015,S.J,43,0,0,0,0,0,2,0,0,1
Tyler Bunz,20142015,EDM,34,0,0,0,0,0,0,0,1,0
VAN,42,0,0,0,0,0,0,0,0,0
David Musil,20142015,EDM,87,0,0,0,1,0,0,0,0,2
NYR,25,0,0,0,0,0,0,0,0,0
Keegan Lowe,20142015,CAR,45,0,0,0,0,0,0,0,0,0
Mike Sislo,20142015,N.J,34,0,0,0,0,0,0,0,1,0
S.J,42,0,0,1,0,0,0,0,0,0
Stanislav Galiev,20142015,WSH,49,0,0,1,0,0,0,0,0,0
Tyler Wotherspoon,20142015,CGY,26,0,0,0,0,0,0,0,0,0
WPG,51,0,0,0,1,0,0,0,1,0
CGY,55,0,0,0,0,0,0,0,1,0
CGY,63,0,0,0,1,0,0,0,0,0
Brett Kulak,20142015,CGY,61,0,0,0,0,0,0,0,1,0
Landon Ferraro,20142015,DET,29,0,1,0,0,0,0,0,0,0
Joe Piskula,20142015,NSH,47,0,0,0,0,0,0,0,0,0
Michael Paliotta,20142015,CHI,47,0,0,0,0,0,1,0,0,0
COL,16,0,0,0,0,0,0,0,0,1
Kyle Baun,20142015,CHI,39,0,0,0,0,0,0,0,0,0
Sven Baertschi,20142015,VAN,47,0,1,1,0,0,0,0,0,0
