,TOT,age_x,age_y,assists_ev,assists_pp,assists_sh,blocks,corsi_against,corsi_for,corsi_pct,corsi_rel_pct,fenwick_against,fenwick_for,fenwick_pct,fenwick_rel_pct,games_played,giveaways,goals_ev,goals_gw,goals_pp,goals_sh,hits,name,on_ice_shot_pct,on_ice_sv_pct,pdo,pen_min,plus_minus,season,shot_pct,shot_pct.1,shots_attempted,shots_attempted.1,takeaways,time_on_ice_avg,uniqueseason,zs_defense_pct,zs_offense_pct
411,TOT,25.0,25.0,6.0,0.0,0.0,23.0,798.0,675.0,45.8,-7.1,577.0,507.0,46.8,-6.8,78.0,8.0,6.0,0.0,0.0,0.0,194.0,lapiema01,5.5,92.2,97.7,80.0,-14.0,2010-11,4.7,4.7,197.0,197.0,20.0,11.38,1,54.0,46.0
435,TOR,25.0,25.0,28.0,13.0,0.0,20.0,1108.0,1254.0,53.1,5.1,824.0,855.0,50.9,2.9,82.0,49.0,15.0,3.0,6.0,0.0,115.0,macarcl01,9.5,90.6,100.0,37.0,-3.0,2010-11,13.6,13.6,292.0,292.0,24.0,17.07,1,50.6,49.4
441,EDM,25.0,25.0,0.0,0.0,0.0,1.0,8.0,13.0,61.9,7.4,7.0,10.0,58.8,1.9,2.0,2.0,1.0,0.0,0.0,0.0,1.0,mcdonco01,11.1,100.0,111.0,0.0,1.0,2009-10,33.3,33.3,4.0,4.0,0.0,6.42,1,37.5,62.5
454,CBJ,25.0,25.0,14.0,0.0,1.0,98.0,1088.0,1038.0,48.8,-3.7,825.0,787.0,48.8,-4.1,74.0,27.0,0.0,0.0,0.0,0.0,176.0,methoma01,8.5,91.7,100.0,58.0,2.0,2010-11,0.0,0.0,132.0,132.0,21.0,19.53,1,51.2,48.8
462,CGY,25.0,25.0,2.0,0.0,0.0,10.0,90.0,102.0,53.1,-2.0,54.0,79.0,59.4,4.5,16.0,0.0,0.0,0.0,0.0,0.0,24.0,meyerst01,9.4,86.8,96.3,17.0,0.0,2010-11,0.0,0.0,27.0,27.0,2.0,7.45,1,37.9,62.1
468,OTT,25.0,25.0,8.0,4.0,0.0,30.0,811.0,805.0,49.8,-3.3,608.0,586.0,49.1,-6.0,66.0,15.0,12.0,3.0,8.0,2.0,77.0,michami01,8.2,89.3,97.5,18.0,-12.0,2009-10,13.5,13.5,267.0,267.0,36.0,18.15,1,46.2,53.8
480,TOT,25.0,25.0,6.0,3.0,0.0,51.0,656.0,690.0,51.3,-2.7,485.0,521.0,51.8,-1.5,80.0,16.0,8.0,3.0,1.0,1.0,104.0,milledr01,5.4,94.8,100.0,12.0,2.0,2009-10,9.7,9.7,158.0,158.0,23.0,12.37,1,51.6,48.4
491,TOR,25.0,25.0,13.0,2.0,2.0,40.0,703.0,787.0,52.8,-1.7,514.0,559.0,52.1,-2.4,60.0,21.0,5.0,1.0,1.0,0.0,87.0,mitchjo01,6.3,91.7,98.0,31.0,-7.0,2009-10,6.7,6.7,177.0,177.0,20.0,15.49,1,47.8,52.2
500,CBJ,25.0,25.0,0.0,0.0,0.0,0.0,25.0,15.0,37.5,-12.0,19.0,8.0,29.6,-18.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,mooregr01,0.0,100.0,100.0,0.0,0.0,2009-10,0.0,0.0,3.0,3.0,0.0,5.54,1,71.4,28.6
502,LAK,25.0,25.0,0.0,0.0,0.0,4.0,65.0,58.0,47.2,-4.0,51.0,40.0,44.0,-7.1,7.0,1.0,1.0,1.0,0.0,0.0,2.0,moulsma01,8.3,84.8,93.2,2.0,-4.0,2008-09,16.7,16.7,11.0,11.0,1.0,14.3,1,52.8,47.2
519,EDM,25.0,25.0,11.0,5.0,0.0,34.0,739.0,661.0,47.2,2.0,558.0,515.0,48.0,1.9,60.0,38.0,8.0,1.0,3.0,0.0,30.0,nilssro01,7.1,89.0,96.1,12.0,-17.0,2009-10,10.6,10.6,183.0,183.0,32.0,14.45,1,52.6,47.4
525,TOT,25.0,25.0,10.0,0.0,0.0,51.0,877.0,826.0,48.5,-1.1,673.0,633.0,48.5,-0.8,77.0,30.0,0.0,0.0,0.0,0.0,79.0,obriesh01,9.7,92.2,101.0,196.0,5.0,2008-09,0.0,0.0,99.0,99.0,19.0,14.55,1,55.0,45.0
536,MTL,25.0,25.0,2.0,0.0,1.0,111.0,793.0,623.0,44.0,-4.4,577.0,451.0,43.9,-6.9,55.0,22.0,1.0,1.0,0.0,0.0,119.0,obyrnry01,6.5,94.0,100.0,74.0,-3.0,2009-10,3.7,3.7,74.0,74.0,7.0,15.16,1,52.6,47.4
550,TOT,25.0,25.0,3.0,3.0,0.0,4.0,329.0,275.0,45.5,0.8,266.0,207.0,43.8,-0.6,31.0,7.0,2.0,0.0,0.0,0.0,15.0,osullpa01,7.2,93.9,101.0,4.0,-2.0,2010-11,4.0,4.0,88.0,88.0,15.0,12.11,1,53.0,47.0
557,BUF,25.0,25.0,3.0,1.0,0.0,13.0,225.0,245.0,52.1,0.0,177.0,192.0,52.0,1.1,23.0,5.0,2.0,0.0,0.0,0.0,11.0,paetsna01,6.8,94.4,101.0,25.0,3.0,2008-09,9.5,9.5,36.0,36.0,4.0,12.11,1,42.2,57.8
565,NJD,25.0,25.0,27.0,17.0,0.0,34.0,1106.0,1319.0,54.4,5.1,832.0,1051.0,55.8,5.8,81.0,30.0,28.0,5.0,9.0,1.0,108.0,parisza01,9.0,93.0,102.0,32.0,24.0,2009-10,11.0,11.0,514.0,514.0,49.0,19.46,1,43.2,56.8
576,SJS,25.0,25.0,15.0,10.0,1.0,60.0,912.0,1020.0,52.8,1.3,693.0,767.0,52.5,1.5,67.0,38.0,21.0,5.0,3.0,1.0,58.0,paveljo01,8.3,90.8,99.1,26.0,1.0,2009-10,11.0,11.0,386.0,386.0,42.0,19.29,1,51.2,48.8
589,ANA,25.0,25.0,30.0,17.0,1.0,41.0,1366.0,1223.0,47.2,3.1,1049.0,958.0,47.7,3.3,82.0,54.0,32.0,11.0,14.0,4.0,64.0,perryco01,11.5,90.6,102.0,104.0,9.0,2010-11,17.2,17.2,483.0,483.0,55.0,22.19,1,53.1,46.9
603,TOR,25.0,25.0,12.0,9.0,1.0,121.0,1359.0,1229.0,47.5,-3.1,990.0,876.0,46.9,-2.6,66.0,53.0,5.0,1.0,3.0,0.0,186.0,phanedi01,8.4,92.2,100.0,88.0,-2.0,2010-11,4.2,4.2,411.0,411.0,31.0,25.18,1,50.3,49.7
621,MTL,25.0,25.0,5.0,0.0,0.0,59.0,513.0,693.0,57.5,8.6,362.0,503.0,58.2,7.5,43.0,28.0,1.0,1.0,2.0,0.0,55.0,picaral01,6.9,91.1,98.0,17.0,0.0,2010-11,6.1,6.1,116.0,116.0,9.0,16.26,1,47.1,52.9
630,NYR,25.0,25.0,1.0,0.0,0.0,8.0,64.0,60.0,48.4,0.3,47.0,45.0,48.9,2.6,5.0,0.0,1.0,0.0,0.0,0.0,4.0,potteco01,5.6,91.2,96.7,0.0,-1.0,2008-09,25.0,25.0,6.0,6.0,0.0,13.15,1,48.0,52.0
644,EDM,25.0,25.0,13.0,3.0,1.0,67.0,810.0,659.0,44.9,-1.8,586.0,508.0,46.4,-1.6,64.0,42.0,7.0,2.0,7.0,1.0,39.0,potulry01,6.4,89.2,95.6,28.0,-21.0,2009-10,9.9,9.9,237.0,237.0,30.0,16.17,1,53.0,47.0
660,COL,25.0,25.0,1.0,0.0,0.0,26.0,285.0,283.0,49.8,-1.9,216.0,227.0,51.2,-0.5,21.0,7.0,0.0,0.0,0.0,0.0,28.0,quincky01,7.2,89.0,96.1,18.0,-5.0,2010-11,0.0,0.0,73.0,73.0,6.0,19.35,1,43.3,56.7
670,NYI,25.0,25.0,2.0,0.0,0.0,25.0,254.0,241.0,48.7,-1.6,180.0,182.0,50.3,0.3,19.0,7.0,2.0,1.0,0.0,0.0,7.0,reesedy01,12.1,91.2,103.0,14.0,4.0,2009-10,12.5,12.5,30.0,30.0,10.0,15.02,1,57.2,42.8
680,LAK,25.0,25.0,12.0,0.0,0.0,11.0,623.0,702.0,53.0,-0.7,476.0,508.0,51.6,-1.3,68.0,18.0,6.0,1.0,0.0,1.0,84.0,richabr02,7.0,88.8,95.8,47.0,-13.0,2010-11,6.8,6.8,190.0,190.0,28.0,11.46,1,46.9,53.1
692,PHI,25.0,25.0,24.0,16.0,3.0,73.0,1104.0,1088.0,49.6,-2.0,783.0,812.0,50.9,-1.1,81.0,46.0,15.0,4.0,5.0,3.0,104.0,richami02,8.7,91.6,100.0,62.0,11.0,2010-11,12.5,12.5,373.0,373.0,62.0,18.53,1,52.9,47.1
704,TOR,25.0,25.0,2.0,0.0,0.0,4.0,150.0,95.0,38.8,-10.0,108.0,71.0,39.7,-10.0,26.0,4.0,1.0,0.0,0.0,0.0,36.0,rosehja01,5.2,87.3,92.5,71.0,-6.0,2010-11,8.3,8.3,16.0,16.0,3.0,5.12,1,50.0,50.0
722,CHI,25.0,25.0,22.0,15.0,2.0,154.0,1308.0,1503.0,53.5,-1.2,979.0,1120.0,53.4,-2.1,82.0,69.0,4.0,1.0,5.0,0.0,227.0,seabrbr01,7.7,91.0,98.8,47.0,0.0,2010-11,6.7,6.7,289.0,289.0,27.0,24.23,1,48.4,51.6
731,TBL,25.0,25.0,2.0,0.0,0.0,40.0,382.0,316.0,45.3,-0.4,283.0,251.0,47.0,0.1,33.0,15.0,0.0,0.0,0.0,0.0,66.0,smabyma01,6.7,90.6,97.4,27.0,-4.0,2009-10,0.0,0.0,36.0,36.0,2.0,13.29,1,53.0,47.0
738,CAR,25.0,25.0,31.0,10.0,0.0,17.0,1119.0,1120.0,50.0,1.5,850.0,807.0,48.7,1.2,70.0,42.0,16.0,5.0,13.0,0.0,74.0,staaler01,10.6,90.2,100.0,68.0,4.0,2009-10,10.5,10.5,504.0,504.0,45.0,20.43,1,47.9,52.1
751,TOT,25.0,25.0,19.0,10.0,1.0,37.0,1004.0,969.0,49.1,-0.5,753.0,710.0,48.5,-0.8,75.0,31.0,11.0,1.0,3.0,0.0,107.0,stemple01,8.2,90.9,99.1,33.0,-12.0,2008-09,8.2,8.2,335.0,335.0,39.0,16.32,1,49.1,50.9
787,EDM,25.0,25.0,4.0,0.0,0.0,8.0,210.0,160.0,43.2,-3.3,143.0,118.0,45.2,-0.8,32.0,5.0,0.0,0.0,0.0,0.0,46.0,stortza01,8.4,91.2,99.6,76.0,-2.0,2010-11,0.0,0.0,36.0,36.0,4.0,7.06,1,54.8,45.2
790,STL,25.0,25.0,2.0,0.0,0.0,5.0,108.0,81.0,42.9,-5.4,89.0,61.0,40.7,-7.9,8.0,4.0,0.0,0.0,0.0,0.0,8.0,stracty01,13.5,96.7,110.0,4.0,3.0,2009-10,0.0,0.0,15.0,15.0,1.0,14.02,1,45.5,54.5
801,BOS,25.0,25.0,5.0,0.0,0.0,82.0,753.0,737.0,49.5,-7.5,556.0,562.0,50.3,-6.2,56.0,18.0,2.0,0.0,0.0,0.0,103.0,stuarma01,6.9,92.8,99.7,80.0,1.0,2009-10,3.8,3.8,122.0,122.0,4.0,17.01,1,47.1,52.9
812,NSH,25.0,25.0,1.0,0.0,1.0,18.0,222.0,233.0,51.2,-2.4,172.0,179.0,51.0,-0.8,20.0,11.0,0.0,0.0,0.0,0.0,11.0,sulzeal01,6.2,95.9,102.0,4.0,4.0,2009-10,0.0,0.0,37.0,37.0,4.0,13.23,1,47.1,52.9
825,NSH,25.0,25.0,18.0,15.0,0.0,112.0,1323.0,1487.0,52.9,0.8,1023.0,1148.0,52.9,0.9,82.0,41.0,2.0,1.0,2.0,0.0,55.0,suterry01,8.6,91.8,100.0,48.0,4.0,2009-10,3.2,3.2,282.0,282.0,38.0,23.59,1,54.4,45.6
839,NYI,25.0,25.0,4.0,3.0,0.0,12.0,417.0,287.0,40.8,-8.0,306.0,226.0,42.5,-7.2,36.0,8.0,4.0,0.0,3.0,0.0,47.0,tambeje01,6.9,91.5,98.4,14.0,-8.0,2009-10,12.7,12.7,89.0,89.0,7.0,11.28,1,54.1,45.9
848,FLA,25.0,25.0,2.0,0.0,0.0,11.0,233.0,134.0,36.5,-8.8,170.0,99.0,36.8,-9.3,31.0,3.0,1.0,0.0,0.0,0.0,77.0,tarnani01,4.1,94.0,98.1,85.0,-5.0,2009-10,5.3,5.3,33.0,33.0,4.0,6.49,1,54.6,45.4
851,TOT,25.0,25.0,8.0,0.0,0.0,90.0,799.0,526.0,39.7,-9.6,546.0,422.0,43.6,-5.2,71.0,14.0,2.0,0.0,0.0,0.0,117.0,thompna01,5.2,91.3,96.5,56.0,-17.0,2009-10,2.2,2.2,154.0,154.0,30.0,13.24,1,75.1,24.9
863,BUF,25.0,25.0,18.0,6.0,0.0,27.0,877.0,830.0,48.6,-2.2,696.0,632.0,47.6,-3.0,73.0,56.0,18.0,5.0,20.0,2.0,34.0,vanekth01,10.6,90.2,100.0,44.0,-1.0,2008-09,19.0,19.0,347.0,347.0,33.0,17.12,1,48.9,51.1
876,DAL,25.0,25.0,0.0,0.0,0.0,0.0,30.0,12.0,28.6,-22.0,23.0,8.0,25.8,-24.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,wathifr01,0.0,100.0,100.0,5.0,0.0,2009-10,0.0,0.0,6.0,6.0,0.0,5.18,1,38.5,61.5
885,NSH,25.0,25.0,21.0,11.0,0.0,113.0,1368.0,1424.0,51.0,2.5,1080.0,1072.0,49.8,1.6,82.0,51.0,9.0,3.0,6.0,1.0,211.0,webersh01,8.6,92.1,100.0,56.0,7.0,2010-11,6.3,6.3,497.0,497.0,62.0,25.19,1,54.1,45.9
895,TOR,25.0,25.0,1.0,1.0,0.0,4.0,105.0,107.0,50.5,-4.5,72.0,76.0,51.4,-3.5,11.0,1.0,5.0,0.0,0.0,0.0,10.0,willije01,11.3,89.8,101.0,2.0,2.0,2008-09,23.8,23.8,32.0,32.0,1.0,13.26,1,45.1,54.9
8,EDM,25.0,25.0,0.0,0.0,0.0,19.0,403.0,310.0,43.5,-4.5,310.0,223.0,41.8,-9.3,25.0,18.0,1.0,1.0,1.0,0.0,36.0,barkeca01,10.2,93.2,103.0,23.0,0.0,2011-12,5.7,5.7,80.0,80.0,2.0,18.22,1,52.8,47.2
15,CHI,25.0,25.0,15.0,0.0,0.0,23.0,706.0,718.0,50.4,-4.9,525.0,523.0,49.9,-5.2,71.0,22.0,9.0,0.0,0.0,0.0,128.0,bickebr01,9.2,90.4,99.5,48.0,-3.0,2011-12,10.7,10.7,162.0,162.0,21.0,12.08,1,61.9,38.1
26,CHI,25.0,25.0,13.0,5.0,0.0,38.0,863.0,840.0,49.3,-6.3,638.0,616.0,49.1,-5.7,76.0,25.0,9.0,2.0,7.0,3.0,58.0,bollada01,9.5,89.8,99.3,47.0,0.0,2011-12,15.1,15.1,211.0,211.0,53.0,16.3,1,68.2,31.8
34,FLA,25.0,25.0,3.0,5.0,0.0,10.0,403.0,418.0,50.9,5.1,312.0,308.0,49.7,3.3,28.0,12.0,8.0,1.0,0.0,0.0,50.0,boothda01,7.2,92.8,100.0,23.0,-3.0,2009-10,8.4,8.4,162.0,162.0,11.0,18.08,1,52.5,47.5
72,CHI,25.0,25.0,13.0,6.0,0.0,36.0,771.0,965.0,55.6,1.6,564.0,694.0,55.2,0.7,79.0,20.0,10.0,5.0,7.0,0.0,262.0,brouwtr01,7.5,90.1,97.6,38.0,-2.0,2010-11,13.9,13.9,220.0,220.0,24.0,15.06,1,36.6,63.4
84,TOR,25.0,25.0,4.0,0.0,1.0,27.0,438.0,299.0,40.6,-9.5,307.0,222.0,42.0,-7.1,50.0,15.0,2.0,0.0,1.0,0.0,105.0,brownmi02,9.5,93.5,103.0,69.0,1.0,2010-11,5.1,5.1,97.0,97.0,11.0,10.06,1,57.0,43.0
98,CBJ,25.0,25.0,0.0,0.0,0.0,4.0,49.0,41.0,45.6,-3.6,38.0,32.0,45.7,-3.4,8.0,0.0,0.0,0.0,0.0,0.0,4.0,byersda01,4.3,95.7,100.0,29.0,0.0,2011-12,0.0,0.0,8.0,8.0,2.0,8.05,1,51.6,48.4
103,NYR,25.0,25.0,18.0,5.0,2.0,77.0,823.0,772.0,48.4,-2.6,597.0,582.0,49.4,-3.0,60.0,12.0,13.0,5.0,10.0,0.0,224.0,callary01,9.7,88.1,97.8,46.0,-7.0,2010-11,12.8,12.8,299.0,299.0,42.0,19.54,1,53.4,46.6
118,OTT,25.0,25.0,12.0,2.0,0.0,78.0,780.0,872.0,52.8,-0.4,569.0,649.0,53.3,-1.3,67.0,26.0,3.0,1.0,1.0,0.0,98.0,campoch01,7.5,90.5,98.0,16.0,-3.0,2009-10,5.6,5.6,148.0,148.0,18.0,17.51,1,42.2,57.8
125,TOT,25.0,25.0,0.0,0.0,0.0,11.0,158.0,179.0,53.1,5.8,104.0,135.0,56.5,9.0,19.0,2.0,0.0,0.0,0.0,0.0,19.0,carsobr01,14.3,89.4,103.0,4.0,9.0,2010-11,0.0,0.0,22.0,22.0,1.0,11.27,1,50.6,49.4
136,PHX,25.0,25.0,13.0,0.0,0.0,14.0,518.0,482.0,48.2,-1.6,407.0,364.0,47.2,-1.7,53.0,6.0,3.0,0.0,0.0,0.0,67.0,chipcky01,8.2,93.6,101.0,42.0,2.0,2011-12,7.0,7.0,78.0,78.0,13.0,10.32,1,51.7,48.3
143,CBJ,25.0,25.0,7.0,8.0,0.0,29.0,446.0,467.0,51.2,-3.8,339.0,351.0,50.9,-5.0,31.0,13.0,2.0,0.0,2.0,0.0,67.0,clitsgr01,10.1,91.5,101.0,16.0,2.0,2010-11,8.0,8.0,134.0,134.0,6.0,21.16,1,36.5,63.5
155,TOT,25.0,25.0,10.0,0.0,0.0,22.0,865.0,862.0,49.9,2.2,673.0,606.0,47.4,0.6,74.0,33.0,5.0,0.0,0.0,0.0,144.0,comeabl01,4.9,93.0,97.9,30.0,-11.0,2011-12,3.6,3.6,283.0,283.0,37.0,15.27,1,51.1,48.9
165,STL,25.0,25.0,4.0,0.0,0.0,7.0,188.0,175.0,48.2,-1.0,134.0,122.0,47.7,-2.1,24.0,1.0,3.0,0.0,0.0,0.0,29.0,crackad01,11.1,90.0,101.0,8.0,1.0,2010-11,11.5,11.5,47.0,47.0,8.0,8.55,1,40.0,60.0
177,CHI,25.0,25.0,12.0,0.0,3.0,43.0,717.0,748.0,51.1,-3.9,518.0,548.0,51.4,-3.7,79.0,18.0,6.0,0.0,0.0,0.0,107.0,dowelja01,7.2,92.4,99.6,63.0,5.0,2010-11,8.1,8.1,107.0,107.0,32.0,11.49,1,57.6,42.4
186,NYR,25.0,25.0,20.0,2.0,2.0,36.0,904.0,911.0,50.2,0.8,641.0,677.0,51.4,-0.7,77.0,21.0,9.0,1.0,0.0,1.0,207.0,dubinbr01,8.6,93.4,102.0,110.0,16.0,2011-12,7.1,7.1,256.0,256.0,37.0,16.16,1,58.7,41.3
194,MIN,25.0,25.0,0.0,0.0,0.0,0.0,53.0,27.0,33.8,-18.0,47.0,18.0,27.7,-24.0,6.0,3.0,0.0,0.0,0.0,0.0,8.0,earlro01,0.0,89.7,89.7,0.0,-3.0,2010-11,0.0,0.0,10.0,10.0,0.0,8.46,1,55.2,44.8
202,VAN,25.0,25.0,21.0,17.0,0.0,145.0,1311.0,1463.0,52.7,-1.6,994.0,1065.0,51.7,-1.5,82.0,51.0,5.0,0.0,5.0,1.0,143.0,edleral01,8.6,91.4,100.0,34.0,0.0,2011-12,4.8,4.8,451.0,451.0,32.0,23.52,1,40.9,59.1
208,MTL,25.0,25.0,3.0,0.0,1.0,88.0,1043.0,978.0,48.4,-1.1,756.0,692.0,47.8,-1.5,67.0,46.0,2.0,0.0,0.0,1.0,236.0,emelial01,7.2,90.0,97.1,30.0,-18.0,2011-12,4.8,4.8,146.0,146.0,13.0,17.18,1,52.1,47.9
218,DAL,25.0,25.0,2.0,0.0,0.0,105.0,763.0,714.0,48.3,-3.5,543.0,521.0,49.0,-3.6,60.0,19.0,0.0,0.0,0.0,0.0,235.0,fistrma01,6.8,93.6,100.0,41.0,-3.0,2011-12,0.0,0.0,89.0,89.0,10.0,16.31,1,54.8,45.2
237,WPG,25.0,25.0,0.0,0.0,0.0,4.0,58.0,73.0,55.7,10.6,40.0,54.0,57.4,9.7,7.0,0.0,0.0,0.0,0.0,0.0,1.0,gagnoaa01,0.0,96.6,96.6,0.0,-1.0,2011-12,0.0,0.0,12.0,12.0,1.0,9.27,1,41.9,58.1
242,TOT,25.0,25.0,15.0,17.0,0.0,106.0,1257.0,1398.0,52.7,1.2,940.0,1037.0,52.5,0.7,83.0,56.0,7.0,4.0,7.0,0.0,75.0,goligal01,9.7,92.0,101.0,40.0,20.0,2010-11,8.6,8.6,371.0,371.0,14.0,22.14,1,43.4,56.6
253,WSH,25.0,25.0,1.0,0.0,0.0,4.0,42.0,56.0,57.1,5.8,34.0,40.0,54.1,3.3,9.0,2.0,1.0,0.0,0.0,0.0,5.0,gordoan01,13.6,82.8,96.4,0.0,-2.0,2010-11,20.0,20.0,17.0,17.0,0.0,8.4,1,60.0,40.0
258,TOR,25.0,25.0,19.0,9.0,0.0,30.0,979.0,1056.0,51.9,0.5,717.0,779.0,52.1,1.0,78.0,62.0,14.0,2.0,6.0,0.0,45.0,grabomi01,7.7,90.4,98.1,92.0,-8.0,2008-09,16.7,16.7,254.0,254.0,50.0,16.13,1,47.0,53.0
267,NSH,25.0,25.0,0.0,0.0,0.0,1.0,18.0,16.0,47.1,-6.9,16.0,14.0,46.7,-8.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,granttr01,0.0,92.3,92.3,9.0,-1.0,2009-10,0.0,0.0,3.0,3.0,0.0,7.14,1,27.3,72.7
273,WSH,25.0,25.0,10.0,5.0,1.0,106.0,802.0,914.0,53.3,1.2,582.0,642.0,52.5,0.3,49.0,54.0,3.0,1.0,5.0,0.0,100.0,greenmi03,7.6,92.6,100.0,48.0,6.0,2010-11,7.0,7.0,246.0,246.0,25.0,25.12,1,48.0,52.0
283,DAL,25.0,25.0,6.0,1.0,0.0,100.0,1165.0,1011.0,46.5,-4.7,879.0,765.0,46.5,-4.7,71.0,33.0,0.0,0.0,0.0,0.0,150.0,grossni01,9.1,90.3,99.3,32.0,-3.0,2009-10,0.0,0.0,108.0,108.0,12.0,19.11,1,56.6,43.4
297,VAN,25.0,25.0,21.0,0.0,2.0,24.0,923.0,961.0,51.0,-3.8,683.0,678.0,49.8,-3.8,82.0,23.0,15.0,1.0,0.0,1.0,118.0,hanseja01,10.2,93.5,103.0,34.0,18.0,2011-12,11.7,11.7,230.0,230.0,39.0,14.54,1,59.6,40.4
306,TOT,25.0,25.0,9.0,3.0,0.0,71.0,1098.0,943.0,46.2,-4.9,843.0,703.0,45.5,-5.5,73.0,36.0,1.0,0.0,0.0,0.0,65.0,hunwima01,6.9,92.2,99.2,25.0,-15.0,2010-11,1.0,1.0,189.0,189.0,26.0,18.31,1,51.4,48.6
316,PIT,25.0,25.0,2.0,0.0,0.0,2.0,42.0,57.0,57.6,12.8,27.0,42.0,60.9,21.7,4.0,1.0,1.0,0.0,0.0,0.0,4.0,johnsni01,12.9,90.5,103.0,5.0,1.0,2010-11,10.0,10.0,14.0,14.0,1.0,16.44,1,52.6,47.4
321,TOT,25.0,25.0,4.0,0.0,0.0,21.0,421.0,380.0,47.4,-4.9,319.0,276.0,46.4,-5.6,49.0,13.0,6.0,0.0,2.0,0.0,71.0,jonesry01,7.8,93.9,101.0,26.0,0.0,2009-10,12.9,12.9,107.0,107.0,16.0,10.39,1,52.6,47.4
333,BUF,25.0,25.0,5.0,0.0,0.0,46.0,585.0,534.0,47.7,-4.2,433.0,399.0,48.0,-3.6,63.0,17.0,5.0,1.0,0.0,0.0,139.0,kaletpa01,5.9,92.5,98.5,116.0,-5.0,2011-12,7.2,7.2,130.0,130.0,19.0,13.09,1,57.9,42.1
346,PIT,25.0,25.0,19.0,3.0,0.0,10.0,621.0,853.0,57.9,3.7,475.0,653.0,57.9,2.8,60.0,11.0,11.0,1.0,0.0,0.0,70.0,kennety01,7.5,92.3,99.8,29.0,10.0,2011-12,5.6,5.6,324.0,324.0,19.0,14.22,1,43.5,56.5
354,NYR,25.0,25.0,1.0,0.0,0.0,2.0,26.0,33.0,55.9,-13.0,16.0,25.0,61.0,-9.4,4.0,0.0,0.0,0.0,0.0,0.0,3.0,kolarch01,10.5,75.0,85.5,2.0,-1.0,2010-11,0.0,0.0,7.0,7.0,1.0,9.08,1,39.3,60.7
359,PHX,25.0,25.0,18.0,2.0,0.0,43.0,1194.0,1021.0,46.1,-6.7,929.0,764.0,45.1,-6.7,82.0,24.0,14.0,3.0,0.0,3.0,91.0,korpila01,8.4,93.4,101.0,14.0,3.0,2011-12,11.6,11.6,293.0,293.0,24.0,17.08,1,56.8,43.2
370,BOS,25.0,25.0,30.0,9.0,0.0,46.0,1069.0,1268.0,54.3,-1.0,814.0,897.0,52.4,-2.7,79.0,34.0,21.0,2.0,2.0,0.0,69.0,krejcda01,9.6,88.9,98.5,36.0,-5.0,2011-12,15.9,15.9,259.0,259.0,43.0,18.25,1,45.2,54.8
383,ATL,25.0,25.0,20.0,9.0,1.0,43.0,1211.0,1301.0,51.8,2.4,874.0,986.0,53.0,2.4,81.0,43.0,18.0,2.0,9.0,2.0,68.0,laddan01,7.9,90.4,98.2,39.0,-10.0,2010-11,14.9,14.9,333.0,333.0,61.0,20.04,1,49.7,50.3
396,PHX,25.0,25.0,10.0,0.0,0.0,62.0,831.0,952.0,53.4,0.3,661.0,738.0,52.8,0.4,66.0,20.0,1.0,1.0,0.0,0.0,62.0,lepissa01,7.5,94.2,101.0,60.0,14.0,2009-10,1.5,1.5,135.0,135.0,21.0,18.14,1,45.9,54.1
413,TBL,25.0,25.0,9.0,1.0,0.0,81.0,819.0,653.0,44.4,-3.9,605.0,503.0,45.4,-2.1,49.0,16.0,3.0,0.0,0.0,0.0,20.0,lundimi01,8.0,92.0,100.0,18.0,-4.0,2009-10,7.1,7.1,87.0,87.0,17.0,21.57,1,57.3,42.7
422,PIT,25.0,25.0,37.0,22.0,0.0,41.0,1049.0,1431.0,57.7,4.5,763.0,1072.0,58.4,4.7,75.0,73.0,38.0,9.0,12.0,0.0,29.0,malkiev01,10.5,89.5,100.0,70.0,18.0,2011-12,14.7,14.7,583.0,583.0,52.0,21.01,1,34.2,65.8
431,BUF,25.0,25.0,6.0,1.0,0.0,8.0,198.0,203.0,50.6,4.0,151.0,177.0,54.0,4.3,20.0,5.0,0.0,0.0,1.0,0.0,16.0,mancama01,6.4,90.3,96.7,12.0,-1.0,2010-11,2.3,2.3,64.0,64.0,9.0,12.19,1,48.4,51.6
438,PHI,25.0,25.0,21.0,3.0,0.0,139.0,1332.0,1332.0,50.0,-1.9,991.0,974.0,49.6,-3.8,81.0,40.0,5.0,2.0,3.0,0.0,189.0,meszaan01,10.1,93.6,103.0,42.0,30.0,2010-11,5.6,5.6,314.0,314.0,34.0,21.07,1,54.8,45.2
446,SJS,25.0,25.0,9.0,0.0,0.0,19.0,451.0,504.0,52.8,0.6,358.0,369.0,50.8,-1.4,56.0,32.0,2.0,0.0,0.0,0.0,59.0,mitchto01,7.3,95.4,102.0,27.0,6.0,2009-10,3.4,3.4,104.0,104.0,21.0,11.26,1,51.6,48.4
462,TOT,25.0,25.0,18.0,6.0,1.0,114.0,928.0,946.0,50.5,2.1,673.0,737.0,52.3,4.7,61.0,30.0,4.0,3.0,3.0,0.0,47.0,nikitni01,8.2,89.2,97.4,18.0,-10.0,2011-12,6.8,6.8,236.0,236.0,24.0,23.12,1,56.2,43.8
