,TOT,age_x,age_y,assists_ev,assists_pp,assists_sh,blocks,corsi_against,corsi_for,corsi_pct,corsi_rel_pct,fenwick_against,fenwick_for,fenwick_pct,fenwick_rel_pct,games_played,giveaways,goals_ev,goals_gw,goals_pp,goals_sh,hits,name,on_ice_shot_pct,on_ice_sv_pct,pdo,pen_min,plus_minus,season,shot_pct,shot_pct.1,shots_attempted,shots_attempted.1,takeaways,time_on_ice_avg,uniqueseason,zs_defense_pct,zs_offense_pct
125,FLA,21.0,21.0,0.0,0.0,0.0,8.0,93.0,91.0,49.5,4.8,66.0,66.0,50.0,5.2,22.0,1.0,0.0,0.0,0.0,0.0,12.0,ellerke01,9.6,87.8,97.4,2.0,-1.0,2009-10,0.0,0.0,18.0,18.0,2.0,5.26,1,56.6,43.4
134,MTL,21.0,21.0,10.0,0.0,0.0,22.0,766.0,793.0,50.9,0.5,546.0,564.0,50.8,-0.8,77.0,25.0,7.0,2.0,0.0,0.0,85.0,ellerla01,7.1,92.1,99.1,48.0,-4.0,2010-11,8.9,8.9,171.0,171.0,24.0,11.08,1,48.4,51.6
142,MIN,21.0,21.0,0.0,0.0,0.0,4.0,27.0,14.0,34.1,-8.5,20.0,9.0,31.0,-12.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,falkju01,12.5,81.3,93.8,0.0,-2.0,2009-10,0.0,0.0,2.0,2.0,0.0,7.33,1,42.9,57.1
162,EDM,21.0,21.0,21.0,6.0,0.0,29.0,946.0,898.0,48.7,4.8,714.0,655.0,47.8,5.2,68.0,38.0,11.0,2.0,3.0,1.0,24.0,gagnesa01,9.5,87.9,97.4,37.0,-17.0,2010-11,10.9,10.9,242.0,242.0,33.0,17.45,1,50.1,49.9
170,COL,21.0,21.0,21.0,0.0,3.0,43.0,981.0,745.0,43.2,-4.7,743.0,582.0,43.9,-5.7,70.0,23.0,12.0,3.0,2.0,1.0,87.0,galiatj01,10.6,92.1,102.0,28.0,6.0,2009-10,12.5,12.5,226.0,226.0,59.0,18.11,1,52.4,47.6
182,MIN,21.0,21.0,0.0,0.0,0.0,2.0,51.0,35.0,40.7,-3.7,42.0,24.0,36.4,-1.1,7.0,1.0,1.0,0.0,0.0,0.0,16.0,gillico01,5.6,87.5,93.1,2.0,-2.0,2010-11,33.3,33.3,8.0,8.0,0.0,10.22,1,66.7,33.3
206,NJD,21.0,21.0,1.0,0.0,0.0,5.0,157.0,142.0,47.5,-2.7,116.0,113.0,49.3,-1.7,20.0,8.0,1.0,0.0,0.0,0.0,10.0,halisma01,4.7,91.4,96.1,2.0,-4.0,2009-10,4.5,4.5,33.0,33.0,4.0,11.18,1,40.0,60.0
231,PHI,21.0,21.0,2.0,0.0,0.0,7.0,79.0,49.0,38.3,-15.0,52.0,41.0,44.1,-11.0,12.0,1.0,1.0,1.0,0.0,0.0,12.0,kalinjo01,10.7,84.8,95.6,0.0,-2.0,2008-09,14.3,14.3,11.0,11.0,1.0,7.37,1,32.5,67.5
242,CHI,21.0,21.0,37.0,20.0,1.0,17.0,947.0,1353.0,58.8,0.8,703.0,1051.0,59.9,0.1,82.0,41.0,21.0,6.0,9.0,0.0,17.0,kanepa01,9.1,90.2,99.3,20.0,16.0,2009-10,11.5,11.5,474.0,474.0,51.0,19.12,1,32.0,68.0
250,NYI,21.0,21.0,1.0,0.0,0.0,21.0,148.0,126.0,46.0,-3.9,106.0,94.0,47.0,-5.6,11.0,4.0,0.0,0.0,0.0,0.0,8.0,katicma01,4.2,85.3,89.6,4.0,-9.0,2010-11,0.0,0.0,14.0,14.0,13.0,16.26,1,47.8,52.2
256,LAK,21.0,21.0,0.0,0.0,0.0,1.0,60.0,50.0,45.5,-8.7,44.0,39.0,47.0,-7.0,6.0,1.0,0.0,0.0,0.0,0.0,7.0,kingdw01,6.9,86.7,93.6,2.0,-2.0,2010-11,0.0,0.0,4.0,4.0,1.0,11.43,1,51.4,48.6
294,CBJ,21.0,21.0,0.0,0.0,0.0,0.0,31.0,44.0,58.7,4.9,22.0,31.0,58.5,5.6,5.0,0.0,1.0,0.0,0.0,0.0,4.0,mayorma01,5.0,93.8,98.8,0.0,0.0,2010-11,33.3,33.3,8.0,8.0,0.0,8.42,1,30.4,69.6
296,NYR,21.0,21.0,6.0,0.0,2.0,69.0,628.0,650.0,50.9,-1.8,442.0,500.0,53.1,-0.9,40.0,11.0,1.0,1.0,0.0,0.0,56.0,mcdonry01,9.7,93.0,102.0,14.0,16.0,2010-11,3.7,3.7,70.0,70.0,18.0,18.44,1,49.6,50.4
314,LAK,21.0,21.0,2.0,1.0,0.0,7.0,192.0,173.0,47.4,-4.6,155.0,134.0,46.4,-6.5,34.0,7.0,3.0,0.0,1.0,0.0,35.0,molleos01,7.5,87.9,95.4,4.0,-6.0,2009-10,9.5,9.5,71.0,71.0,1.0,8.35,1,48.6,51.4
316,LAK,21.0,21.0,1.0,0.0,0.0,2.0,110.0,105.0,48.8,-0.5,90.0,73.0,44.8,-4.3,11.0,7.0,0.0,0.0,0.0,0.0,22.0,muzzija01,3.9,93.9,97.9,0.0,-2.0,2010-11,0.0,0.0,20.0,20.0,2.0,13.43,1,46.8,53.2
339,MTL,21.0,21.0,8.0,3.0,0.0,25.0,612.0,563.0,47.9,-1.7,436.0,404.0,48.1,-2.6,52.0,19.0,3.0,0.0,0.0,0.0,68.0,pacioma01,5.1,94.0,99.1,20.0,-5.0,2009-10,4.1,4.1,153.0,153.0,20.0,12.43,1,55.9,44.1
348,NJD,21.0,21.0,7.0,1.0,0.0,8.0,432.0,469.0,52.1,-1.2,341.0,350.0,50.7,-4.0,43.0,16.0,8.0,2.0,1.0,0.0,36.0,palmini01,10.3,93.2,103.0,6.0,9.0,2010-11,13.6,13.6,126.0,126.0,16.0,14.2,1,42.4,57.6
352,MTL,21.0,21.0,0.0,0.0,0.0,1.0,30.0,29.0,49.2,11.9,20.0,16.0,44.4,3.2,3.0,2.0,0.0,0.0,0.0,0.0,3.0,palusaa01,11.1,100.0,111.0,2.0,1.0,2010-11,0.0,0.0,6.0,6.0,0.0,8.31,1,38.5,61.5
362,STL,21.0,21.0,18.0,8.0,1.0,12.0,888.0,966.0,52.1,0.2,707.0,743.0,51.2,-0.8,82.0,26.0,14.0,2.0,5.0,1.0,78.0,perroda01,7.5,89.9,97.4,60.0,-10.0,2009-10,12.0,12.0,275.0,275.0,35.0,16.09,1,44.9,55.1
386,FLA,21.0,21.0,2.0,0.0,0.0,5.0,148.0,134.0,47.5,-1.7,105.0,99.0,48.5,-1.7,19.0,2.0,3.0,0.0,0.0,0.0,28.0,repikmi01,6.5,94.1,100.0,6.0,1.0,2009-10,13.0,13.0,35.0,35.0,10.0,8.35,1,50.0,50.0
405,LAK,21.0,21.0,24.0,0.0,0.0,32.0,899.0,938.0,51.1,-1.0,667.0,710.0,51.6,-1.0,78.0,27.0,16.0,2.0,0.0,0.0,123.0,simmowa01,10.9,93.0,103.0,116.0,22.0,2009-10,12.6,12.6,238.0,238.0,33.0,14.29,1,49.4,50.6
419,NSH,21.0,21.0,3.0,0.0,0.0,9.0,216.0,191.0,46.9,-6.5,156.0,143.0,47.8,-3.9,28.0,5.0,0.0,0.0,0.0,0.0,13.0,spalini01,5.3,97.0,102.0,0.0,3.0,2009-10,0.0,0.0,49.0,49.0,11.0,11.03,1,48.1,51.9
429,MTL,21.0,21.0,15.0,9.0,0.0,106.0,1145.0,1346.0,54.0,4.6,844.0,984.0,53.8,2.8,77.0,56.0,5.0,3.0,9.0,0.0,110.0,subbapk01,6.6,91.1,97.7,124.0,-8.0,2010-11,7.1,7.1,390.0,390.0,37.0,22.16,1,51.0,49.0
438,CAR,21.0,21.0,12.0,2.0,1.0,72.0,1134.0,963.0,45.9,-5.4,866.0,715.0,45.2,-4.8,82.0,25.0,13.0,3.0,1.0,0.0,69.0,suttebr03,9.0,94.1,103.0,25.0,13.0,2010-11,9.7,9.7,242.0,242.0,48.0,16.51,1,56.3,43.7
448,PIT,21.0,21.0,2.0,0.0,0.0,5.0,121.0,96.0,44.2,-9.1,92.0,79.0,46.2,-8.0,15.0,5.0,1.0,0.0,0.0,0.0,25.0,tangrer01,6.8,87.9,94.7,10.0,-4.0,2010-11,5.6,5.6,25.0,25.0,2.0,11.12,1,47.4,52.6
466,CHI,21.0,21.0,27.0,13.0,3.0,33.0,819.0,1213.0,59.7,1.8,599.0,922.0,60.6,0.5,76.0,24.0,15.0,3.0,9.0,1.0,56.0,toewsjo01,9.3,89.3,98.6,47.0,22.0,2009-10,12.4,12.4,297.0,297.0,69.0,20.0,1,39.3,60.7
481,PHX,21.0,21.0,13.0,1.0,0.0,15.0,580.0,667.0,53.5,3.1,473.0,487.0,50.7,1.3,65.0,19.0,11.0,1.0,0.0,0.0,30.0,turriky01,9.3,90.9,100.0,16.0,0.0,2010-11,9.5,9.5,186.0,186.0,14.0,11.16,1,33.8,66.2
490,TBL,21.0,21.0,9.0,0.0,0.0,33.0,674.0,629.0,48.3,-5.9,469.0,502.0,51.7,-2.9,78.0,14.0,6.0,1.0,0.0,0.0,47.0,tyrelda01,5.6,91.8,97.4,12.0,-5.0,2010-11,8.2,8.2,118.0,118.0,21.0,12.03,1,54.7,45.3
496,PHI,21.0,21.0,18.0,1.0,0.0,25.0,1004.0,1004.0,50.0,-2.7,734.0,756.0,50.7,-2.0,75.0,16.0,18.0,4.0,3.0,0.0,107.0,vanrija01,10.0,92.5,102.0,35.0,15.0,2010-11,12.1,12.1,303.0,303.0,27.0,14.32,1,47.3,52.7
505,CBJ,21.0,21.0,26.0,6.0,0.0,22.0,999.0,1152.0,53.6,3.6,756.0,878.0,53.7,3.3,80.0,27.0,12.0,2.0,2.0,0.0,55.0,voracja01,8.7,90.3,99.0,26.0,-3.0,2010-11,7.7,7.7,299.0,299.0,38.0,16.58,1,41.9,58.1
513,MTL,21.0,21.0,0.0,0.0,0.0,3.0,60.0,64.0,51.6,13.3,48.0,41.0,46.1,10.6,5.0,2.0,0.0,0.0,0.0,0.0,1.0,weberya01,3.2,82.9,86.1,4.0,-5.0,2009-10,0.0,0.0,15.0,15.0,4.0,13.53,1,52.9,47.1
1,BUF,21.0,21.0,7.0,3.0,0.0,15.0,495.0,488.0,49.6,1.8,400.0,362.0,47.5,-0.2,52.0,16.0,10.0,0.0,0.0,0.0,26.0,adamlu01,7.4,92.2,99.6,14.0,-6.0,2011-12,11.2,11.2,167.0,167.0,24.0,12.24,1,42.5,57.5
14,NYI,21.0,21.0,10.0,4.0,3.0,41.0,932.0,796.0,46.1,-3.0,683.0,572.0,45.6,-3.6,70.0,44.0,6.0,2.0,5.0,0.0,47.0,bailejo01,7.6,90.0,97.6,37.0,-13.0,2010-11,10.8,10.8,162.0,162.0,72.0,17.5,1,57.0,43.0
34,PHX,21.0,21.0,8.0,2.0,0.0,6.0,286.0,312.0,52.2,3.5,231.0,228.0,49.7,0.9,34.0,3.0,4.0,0.0,0.0,0.0,42.0,boedkmi01,10.6,97.1,107.0,8.0,11.0,2010-11,10.3,10.3,76.0,76.0,7.0,10.54,1,43.9,56.1
46,WPG,21.0,21.0,19.0,6.0,0.0,109.0,1140.0,1130.0,49.8,-1.9,823.0,856.0,51.0,-1.1,65.0,41.0,4.0,0.0,1.0,0.0,117.0,bogosza01,7.7,90.9,98.6,71.0,-3.0,2011-12,3.3,3.3,349.0,349.0,17.0,23.19,1,51.0,49.0
61,CGY,21.0,21.0,2.0,0.0,0.0,26.0,241.0,184.0,43.3,-0.4,162.0,149.0,47.9,5.6,27.0,6.0,1.0,0.0,0.0,0.0,45.0,boumala01,2.9,93.0,95.9,11.0,-5.0,2011-12,3.8,3.8,48.0,48.0,8.0,10.1,1,56.0,44.0
69,CAR,21.0,21.0,3.0,0.0,0.0,6.0,258.0,225.0,46.6,-4.3,205.0,158.0,43.5,-8.0,23.0,7.0,3.0,1.0,1.0,0.0,50.0,boychza01,7.0,92.6,99.5,4.0,-2.0,2010-11,9.1,9.1,63.0,63.0,5.0,10.43,1,56.1,43.9
78,CGY,21.0,21.0,7.0,5.0,0.0,38.0,640.0,701.0,52.3,7.5,479.0,498.0,51.0,6.7,54.0,43.0,1.0,2.0,1.0,0.0,43.0,broditj01,8.4,92.4,100.0,14.0,3.0,2011-12,4.5,4.5,95.0,95.0,25.0,16.29,1,47.1,52.9
84,CBJ,21.0,21.0,8.0,1.0,0.0,8.0,332.0,408.0,55.1,2.7,251.0,303.0,54.7,2.6,42.0,8.0,8.0,1.0,3.0,0.0,51.0,calvema01,9.9,90.6,100.0,12.0,3.0,2010-11,22.0,22.0,84.0,84.0,7.0,11.06,1,36.8,63.2
95,WSH,21.0,21.0,25.0,5.0,0.0,158.0,1301.0,1467.0,53.0,2.7,932.0,1071.0,53.5,4.1,82.0,80.0,6.0,3.0,1.0,0.0,70.0,carlsjo01,9.2,92.8,102.0,44.0,21.0,2010-11,4.9,4.9,309.0,309.0,60.0,22.39,1,49.6,50.4
102,TOR,21.0,21.0,1.0,0.0,0.0,1.0,14.0,15.0,51.7,4.7,11.0,8.0,42.1,-5.2,1.0,3.0,0.0,0.0,0.0,0.0,0.0,colbojo01,16.7,100.0,116.0,0.0,1.0,2010-11,0.0,0.0,2.0,2.0,1.0,18.41,1,50.0,50.0
114,WPG,21.0,21.0,0.0,0.0,0.0,0.0,37.0,52.0,58.4,7.4,26.0,41.0,61.2,6.8,9.0,1.0,0.0,0.0,0.0,0.0,12.0,cormipa01,7.1,95.0,102.0,0.0,1.0,2011-12,0.0,0.0,13.0,13.0,0.0,6.22,1,58.3,41.7
121,CAR,21.0,21.0,1.0,0.0,0.0,5.0,143.0,106.0,42.6,-6.1,112.0,81.0,42.0,-6.7,15.0,1.0,3.0,1.0,0.0,0.0,10.0,dalpeza01,10.5,92.7,103.0,0.0,0.0,2010-11,18.8,18.8,28.0,28.0,5.0,7.56,1,49.0,51.0
131,NYR,21.0,21.0,16.0,13.0,2.0,95.0,1183.0,1084.0,47.8,-1.4,848.0,813.0,48.9,-2.6,77.0,35.0,8.0,2.0,1.0,1.0,156.0,delzomi01,10.0,92.7,102.0,36.0,20.0,2011-12,8.8,8.8,232.0,232.0,28.0,22.26,1,47.8,52.2
139,SJS,21.0,21.0,9.0,8.0,0.0,40.0,562.0,557.0,49.8,-1.7,426.0,414.0,49.3,-0.7,51.0,32.0,1.0,1.0,3.0,0.0,42.0,demerja01,10.0,92.5,102.0,21.0,5.0,2009-10,7.7,7.7,115.0,115.0,14.0,15.26,1,49.8,50.2
151,NYI,21.0,21.0,0.0,0.0,0.0,4.0,37.0,39.0,51.3,3.7,28.0,31.0,52.5,2.5,3.0,2.0,0.0,0.0,0.0,0.0,3.0,donovma01,5.0,78.9,83.9,0.0,-3.0,2011-12,0.0,0.0,10.0,10.0,0.0,18.34,1,54.2,45.8
156,LAK,21.0,21.0,19.0,10.0,0.0,101.0,1246.0,1478.0,54.3,1.9,949.0,1076.0,53.1,1.0,76.0,77.0,6.0,3.0,5.0,0.0,137.0,doughdr01,9.9,91.1,101.0,68.0,13.0,2010-11,7.9,7.9,341.0,341.0,22.0,25.39,1,46.5,53.5
164,EDM,21.0,21.0,32.0,10.0,0.0,24.0,1087.0,1018.0,48.4,3.1,824.0,745.0,47.5,0.3,78.0,47.0,24.0,4.0,10.0,0.0,45.0,eberljo01,12.5,90.1,102.0,10.0,4.0,2011-12,18.9,18.9,314.0,314.0,40.0,17.36,1,38.6,61.4
171,BUF,21.0,21.0,20.0,9.0,0.0,27.0,1024.0,1010.0,49.7,-1.7,797.0,764.0,48.9,-3.3,82.0,25.0,15.0,1.0,5.0,0.0,42.0,ennisty01,9.2,91.8,101.0,30.0,0.0,2010-11,9.5,9.5,340.0,340.0,45.0,15.4,1,45.2,54.8
181,OTT,21.0,21.0,1.0,0.0,0.0,1.0,77.0,70.0,47.6,-4.4,63.0,52.0,45.2,-6.4,9.0,7.0,0.0,0.0,0.0,0.0,8.0,filatni01,5.7,95.7,101.0,4.0,1.0,2011-12,0.0,0.0,15.0,15.0,1.0,9.49,1,47.4,52.6
182,TOR,21.0,21.0,17.0,6.0,0.0,90.0,1332.0,1353.0,50.4,0.4,1022.0,950.0,48.2,-2.0,75.0,73.0,6.0,0.0,1.0,0.0,52.0,gardija01,10.6,91.1,101.0,18.0,-2.0,2011-12,8.9,8.9,207.0,207.0,34.0,21.35,1,44.4,55.6
196,STL,21.0,21.0,3.0,0.0,0.0,10.0,188.0,174.0,48.1,-11.0,139.0,127.0,47.7,-12.0,26.0,2.0,1.0,1.0,0.0,0.0,23.0,grachev01,6.7,90.3,97.0,2.0,-4.0,2011-12,7.1,7.1,23.0,23.0,10.0,9.2,1,37.4,62.6
202,NYI,21.0,21.0,17.0,5.0,0.0,157.0,1328.0,1243.0,48.3,0.4,909.0,915.0,50.2,2.0,73.0,52.0,1.0,0.0,1.0,0.0,170.0,hamontr01,8.9,91.5,100.0,73.0,6.0,2011-12,1.6,1.6,294.0,294.0,37.0,22.26,1,51.5,48.5
209,EDM,21.0,21.0,3.0,0.0,0.0,11.0,233.0,174.0,42.8,-1.5,169.0,129.0,43.3,-1.3,17.0,5.0,2.0,1.0,0.0,0.0,36.0,hartite01,9.1,93.5,102.0,6.0,1.0,2011-12,8.3,8.3,36.0,36.0,4.0,13.01,1,44.2,55.8
227,TOT,21.0,21.0,15.0,7.0,0.0,29.0,874.0,850.0,49.3,-4.8,664.0,615.0,48.1,-5.0,83.0,26.0,12.0,3.0,7.0,0.0,37.0,hodgsco01,10.0,91.8,101.0,10.0,1.0,2011-12,12.3,12.3,259.0,259.0,34.0,13.49,1,47.3,52.7
238,NSH,21.0,21.0,8.0,3.0,0.0,98.0,837.0,644.0,43.5,-5.9,598.0,488.0,44.9,-4.3,52.0,16.0,4.0,0.0,1.0,0.0,33.0,josiro01,9.0,93.0,102.0,14.0,1.0,2011-12,7.8,7.8,131.0,131.0,16.0,18.23,1,56.7,43.3
246,OTT,21.0,21.0,34.0,25.0,0.0,65.0,1521.0,1870.0,55.1,2.8,1169.0,1373.0,54.0,3.7,81.0,84.0,16.0,5.0,3.0,0.0,60.0,karlser01,9.6,91.3,100.0,42.0,16.0,2011-12,7.3,7.3,499.0,499.0,67.0,25.19,1,43.0,57.0
253,CBJ,21.0,21.0,1.0,0.0,0.0,5.0,93.0,76.0,45.0,-9.1,63.0,56.0,47.1,-6.9,8.0,4.0,1.0,0.0,0.0,0.0,6.0,kubalto01,7.3,87.5,94.8,6.0,-3.0,2011-12,12.5,12.5,15.0,15.0,0.0,13.18,1,53.6,46.4
258,DAL,21.0,21.0,2.0,0.0,0.0,3.0,50.0,55.0,52.4,4.0,36.0,42.0,53.8,5.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,larseph01,22.2,85.7,107.0,0.0,1.0,2010-11,0.0,0.0,18.0,18.0,1.0,13.26,1,45.9,54.1
268,LAK,21.0,21.0,4.0,0.0,0.0,6.0,371.0,436.0,54.0,-1.0,299.0,320.0,51.7,-2.2,39.0,22.0,2.0,0.0,1.0,0.0,6.0,loktian01,4.4,92.8,97.3,2.0,-4.0,2011-12,5.0,5.0,111.0,111.0,14.0,12.32,1,39.5,60.5
275,NYI,21.0,21.0,8.0,0.0,1.0,47.0,746.0,506.0,40.4,-10.0,550.0,353.0,39.1,-11.0,68.0,11.0,5.0,1.0,0.0,0.0,294.0,martima02,7.6,91.6,99.2,147.0,-13.0,2010-11,8.3,8.3,132.0,132.0,25.0,10.57,1,54.6,45.4
283,ANA,21.0,21.0,4.0,0.0,0.0,13.0,234.0,136.0,36.8,-14.0,172.0,100.0,36.8,-13.0,25.0,1.0,0.0,0.0,0.0,0.0,20.0,mcmilbr01,11.6,85.5,97.1,20.0,-10.0,2011-12,0.0,0.0,35.0,35.0,2.0,11.13,1,58.9,41.1
293,BUF,21.0,21.0,11.0,4.0,0.0,70.0,987.0,861.0,46.6,-6.6,757.0,643.0,45.9,-7.5,55.0,44.0,5.0,1.0,3.0,0.0,78.0,myersty01,9.0,93.8,102.0,33.0,5.0,2011-12,9.5,9.5,190.0,190.0,26.0,22.29,1,48.7,51.3
302,CGY,21.0,21.0,0.0,0.0,0.0,1.0,51.0,51.0,50.0,1.2,40.0,38.0,48.7,-0.4,9.0,2.0,0.0,0.0,0.0,0.0,3.0,nemisgr01,12.0,93.1,105.0,0.0,1.0,2011-12,0.0,0.0,7.0,7.0,0.0,7.43,1,57.6,42.4
303,NYI,21.0,21.0,0.0,0.0,0.0,17.0,153.0,117.0,43.3,-5.4,114.0,85.0,42.7,-7.7,9.0,3.0,0.0,0.0,0.0,0.0,2.0,nessaa01,7.8,95.1,103.0,2.0,0.0,2011-12,0.0,0.0,18.0,18.0,2.0,16.56,1,47.9,52.1
324,STL,21.0,21.0,21.0,10.0,1.0,121.0,1105.0,1345.0,54.9,4.2,815.0,996.0,55.0,4.1,79.0,36.0,7.0,1.0,4.0,0.0,57.0,pietral01,10.3,89.9,100.0,19.0,18.0,2010-11,6.8,6.8,352.0,352.0,40.0,22.0,1,43.4,56.6
336,PHI,21.0,21.0,7.0,0.0,0.0,19.0,451.0,396.0,46.8,-6.9,323.0,288.0,47.1,-6.3,66.0,9.0,2.0,0.0,0.0,0.0,175.0,rinalza01,8.3,91.7,100.0,232.0,-1.0,2011-12,3.7,3.7,94.0,94.0,4.0,7.29,1,52.2,47.8
341,FLA,21.0,21.0,0.0,0.0,0.0,2.0,43.0,29.0,40.3,-11.0,32.0,22.0,40.7,-15.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,robakco01,16.7,91.7,108.0,0.0,1.0,2011-12,0.0,0.0,4.0,4.0,1.0,12.34,1,30.0,70.0
352,ANA,21.0,21.0,7.0,0.0,2.0,85.0,984.0,705.0,41.7,-5.3,735.0,540.0,42.4,-4.9,68.0,28.0,1.0,0.0,1.0,0.0,170.0,sbisalu01,6.3,92.4,98.7,43.0,-11.0,2010-11,2.6,2.6,148.0,148.0,15.0,16.48,1,43.9,56.1
360,MIN,21.0,21.0,4.0,5.0,0.0,106.0,1142.0,889.0,43.8,-0.8,854.0,652.0,43.3,-1.6,63.0,35.0,2.0,1.0,1.0,0.0,46.0,scandma01,6.0,91.9,97.9,19.0,-22.0,2011-12,3.9,3.9,176.0,176.0,24.0,21.47,1,56.4,43.6
368,TOR,21.0,21.0,16.0,0.0,1.0,168.0,1577.0,1459.0,48.1,-1.6,1141.0,1046.0,47.8,-0.9,82.0,95.0,5.0,0.0,0.0,0.0,251.0,schenlu01,8.2,91.3,99.5,34.0,-7.0,2010-11,3.9,3.9,311.0,311.0,38.0,22.22,1,50.6,49.4
398,OTT,21.0,21.0,1.0,0.0,0.0,2.0,96.0,93.0,49.2,-2.6,72.0,70.0,49.3,-0.9,15.0,7.0,1.0,0.0,0.0,1.0,31.0,smithza01,5.9,94.0,99.9,14.0,1.0,2009-10,18.2,18.2,23.0,23.0,0.0,9.03,1,48.6,51.4
406,MIN,21.0,21.0,4.0,4.0,0.0,45.0,636.0,565.0,47.0,1.2,487.0,442.0,47.6,1.8,53.0,15.0,2.0,1.0,2.0,0.0,37.0,spurgja01,6.5,93.7,100.0,2.0,-1.0,2010-11,10.5,10.5,80.0,80.0,11.0,15.04,1,45.6,54.4
417,TBL,21.0,21.0,24.0,13.0,0.0,37.0,1369.0,1332.0,49.3,2.5,1010.0,965.0,48.9,0.3,82.0,45.0,48.0,12.0,12.0,0.0,109.0,stamkst01,13.2,89.5,102.0,66.0,7.0,2011-12,19.8,19.8,539.0,539.0,42.0,22.01,1,45.0,55.0
424,NYR,21.0,21.0,22.0,12.0,0.0,44.0,1098.0,994.0,47.5,-2.8,789.0,765.0,49.2,-3.0,82.0,25.0,13.0,4.0,4.0,0.0,137.0,stepade01,9.4,93.2,102.0,22.0,14.0,2011-12,10.1,10.1,291.0,291.0,51.0,18.57,1,36.3,63.7
430,PHX,21.0,21.0,2.0,0.0,0.0,18.0,211.0,158.0,42.8,-5.8,154.0,124.0,44.6,-3.2,13.0,2.0,1.0,0.0,0.0,0.0,16.0,stonemi01,11.3,96.4,107.0,2.0,7.0,2011-12,7.7,7.7,25.0,25.0,1.0,13.53,1,46.1,53.9
437,NJD,21.0,21.0,5.0,0.0,0.0,1.0,352.0,308.0,46.7,-2.5,281.0,231.0,45.1,-4.8,43.0,8.0,1.0,0.0,0.0,0.0,25.0,tedenma01,5.3,87.8,93.1,16.0,-15.0,2011-12,2.2,2.2,72.0,72.0,11.0,10.45,1,50.0,50.0
440,EDM,21.0,21.0,1.0,0.0,0.0,28.0,298.0,264.0,47.0,-6.2,233.0,197.0,45.8,-10.0,24.0,9.0,0.0,0.0,0.0,0.0,68.0,teubeco01,5.9,92.6,98.5,25.0,-5.0,2011-12,0.0,0.0,33.0,33.0,1.0,12.39,1,52.7,47.3
475,NSH,21.0,21.0,14.0,4.0,0.0,24.0,822.0,814.0,49.8,-0.1,631.0,599.0,48.7,-1.0,82.0,41.0,14.0,2.0,2.0,0.0,38.0,wilsoco01,8.7,94.0,102.0,17.0,9.0,2010-11,15.8,15.8,186.0,186.0,24.0,13.18,1,48.0,52.0
5,COL,21.0,21.0,7.0,4.0,0.0,24.0,533.0,544.0,50.5,0.6,409.0,407.0,49.9,-0.6,32.0,15.0,1.0,1.0,1.0,0.0,31.0,barrity01,6.1,91.2,97.2,10.0,-11.0,2012-13,3.4,3.4,143.0,143.0,13.0,21.35,1,49.9,50.1
10,NSH,21.0,21.0,3.0,1.0,0.0,11.0,202.0,197.0,49.4,1.3,149.0,155.0,51.0,1.8,16.0,5.0,2.0,0.0,1.0,0.0,13.0,beckta01,8.2,92.1,100.0,2.0,0.0,2012-13,7.7,7.7,64.0,64.0,3.0,16.06,1,49.6,50.4
16,NSH,21.0,21.0,12.0,0.0,0.0,19.0,498.0,475.0,48.8,1.0,365.0,354.0,49.2,1.3,43.0,9.0,7.0,1.0,0.0,0.0,66.0,bourqga01,9.3,90.3,99.6,6.0,-2.0,2011-12,11.9,11.9,94.0,94.0,20.0,12.47,1,44.4,55.6
23,PHX,21.0,21.0,0.0,0.0,0.0,0.0,30.0,27.0,47.4,-7.7,25.0,25.0,50.0,-5.2,5.0,0.0,0.0,0.0,0.0,0.0,6.0,brownch01,0.0,100.0,100.0,2.0,0.0,2012-13,0.0,0.0,10.0,10.0,1.0,7.38,1,57.1,42.9
31,BOS,21.0,21.0,8.0,0.0,0.0,15.0,437.0,444.0,50.4,-8.4,328.0,322.0,49.5,-8.3,48.0,5.0,7.0,0.0,0.0,0.0,64.0,caronjo01,8.5,91.5,100.0,14.0,0.0,2011-12,12.3,12.3,87.0,87.0,6.0,11.32,1,42.3,57.7
48,NYI,21.0,21.0,8.0,1.0,0.0,21.0,409.0,375.0,47.8,-4.0,284.0,277.0,49.4,-3.3,45.0,6.0,6.0,1.0,0.0,0.0,75.0,cizikca01,10.1,89.3,99.4,14.0,0.0,2012-13,13.3,13.3,81.0,81.0,21.0,10.47,1,55.1,44.9
53,ANA,21.0,21.0,0.0,0.0,0.0,2.0,20.0,23.0,53.5,-1.9,15.0,19.0,55.9,-3.6,2.0,0.0,0.0,0.0,0.0,0.0,2.0,clarkma01,0.0,83.3,83.3,0.0,-2.0,2011-12,0.0,0.0,3.0,3.0,0.0,11.02,1,36.4,63.6
56,LAK,21.0,21.0,7.0,0.0,0.0,9.0,561.0,596.0,51.5,-4.1,436.0,449.0,50.7,-4.2,81.0,21.0,5.0,2.0,0.0,0.0,178.0,cliffky01,5.4,92.7,98.1,123.0,-5.0,2011-12,5.7,5.7,143.0,143.0,8.0,9.24,1,50.3,49.7
