,TOT,age_x,age_y,assists_ev,assists_pp,assists_sh,blocks,corsi_against,corsi_for,corsi_pct,corsi_rel_pct,fenwick_against,fenwick_for,fenwick_pct,fenwick_rel_pct,games_played,giveaways,goals_ev,goals_gw,goals_pp,goals_sh,hits,name,on_ice_shot_pct,on_ice_sv_pct,pdo,pen_min,plus_minus,season,shot_pct,shot_pct.1,shots_attempted,shots_attempted.1,takeaways,time_on_ice_avg,uniqueseason,zs_defense_pct,zs_offense_pct
259,TOR,26.0,26.0,22.0,3.0,0.0,27.0,780.0,1033.0,57.0,3.7,581.0,747.0,56.3,2.9,59.0,40.0,7.0,3.0,2.0,1.0,26.0,grabomi01,8.0,90.2,98.1,10.0,3.0,2009-10,7.9,7.9,239.0,239.0,30.0,16.48,1,43.9,56.1
274,WSH,26.0,26.0,3.0,1.0,0.0,44.0,504.0,545.0,52.0,0.5,363.0,393.0,52.0,-0.5,32.0,30.0,0.0,1.0,3.0,0.0,27.0,greenmi03,10.1,92.0,102.0,12.0,5.0,2011-12,4.7,4.7,149.0,149.0,23.0,21.03,1,49.7,50.3
284,DAL,26.0,26.0,9.0,0.0,0.0,78.0,868.0,739.0,46.0,-2.6,644.0,554.0,46.2,-1.8,59.0,26.0,1.0,0.0,0.0,0.0,161.0,grossni01,10.0,93.0,103.0,35.0,7.0,2010-11,2.6,2.6,114.0,114.0,8.0,18.12,1,59.9,40.1
298,VAN,26.0,26.0,15.0,2.0,0.0,10.0,580.0,606.0,51.1,-4.1,441.0,447.0,50.3,-3.4,47.0,17.0,9.0,2.0,1.0,0.0,55.0,hanseja01,10.7,93.3,104.0,8.0,12.0,2012-13,10.1,10.1,176.0,176.0,21.0,17.33,1,47.7,52.3
309,COL,26.0,26.0,3.0,0.0,0.0,30.0,461.0,512.0,52.6,0.3,346.0,373.0,51.9,1.3,33.0,19.0,3.0,0.0,0.0,0.0,24.0,hunwima01,5.2,93.1,98.3,8.0,-3.0,2011-12,7.5,7.5,76.0,76.0,11.0,18.04,1,45.7,54.3
317,MIN,26.0,26.0,17.0,1.0,0.0,21.0,1086.0,871.0,44.5,-1.7,801.0,653.0,44.9,-1.6,77.0,17.0,8.0,1.0,0.0,0.0,59.0,johnsni01,7.4,92.6,100.0,45.0,-6.0,2011-12,5.5,5.5,222.0,222.0,33.0,14.27,1,57.9,42.1
324,EDM,26.0,26.0,5.0,2.0,0.0,57.0,880.0,642.0,42.2,-4.6,634.0,452.0,41.6,-3.4,81.0,33.0,15.0,2.0,2.0,1.0,152.0,jonesry01,7.9,92.7,100.0,34.0,-5.0,2010-11,14.3,14.3,229.0,229.0,38.0,13.5,1,51.0,49.0
334,BUF,26.0,26.0,0.0,0.0,0.0,34.0,282.0,195.0,40.9,-5.6,207.0,157.0,43.1,-1.3,34.0,9.0,1.0,0.0,0.0,0.0,86.0,kaletpa01,3.2,94.9,98.1,67.0,-4.0,2012-13,2.9,2.9,51.0,51.0,2.0,10.48,1,54.1,45.9
347,PIT,26.0,26.0,3.0,2.0,0.0,9.0,473.0,467.0,49.7,1.0,344.0,345.0,50.1,-0.1,46.0,9.0,5.0,1.0,1.0,0.0,41.0,kennety01,5.8,90.9,96.8,19.0,-6.0,2012-13,6.0,6.0,169.0,169.0,9.0,12.28,1,48.4,51.6
360,PHX,26.0,26.0,4.0,1.0,0.0,27.0,485.0,472.0,49.3,-4.6,343.0,336.0,49.5,-5.6,36.0,5.0,5.0,0.0,1.0,0.0,71.0,korpila01,6.5,92.4,98.9,12.0,-3.0,2012-13,7.2,7.2,153.0,153.0,18.0,17.07,1,55.9,44.1
371,BOS,26.0,26.0,16.0,7.0,0.0,27.0,643.0,834.0,56.5,1.9,478.0,597.0,55.5,1.5,47.0,25.0,10.0,5.0,0.0,0.0,41.0,krejcda01,8.9,89.9,98.8,20.0,1.0,2012-13,10.8,10.8,173.0,173.0,20.0,18.3,1,46.9,53.1
384,WPG,26.0,26.0,14.0,8.0,0.0,25.0,1105.0,1368.0,55.3,5.8,844.0,1036.0,55.1,4.4,82.0,43.0,24.0,6.0,4.0,0.0,76.0,laddan01,7.7,89.9,97.6,64.0,-8.0,2011-12,10.6,10.6,431.0,431.0,40.0,19.34,1,42.4,57.6
397,TOT,26.0,26.0,12.0,0.0,0.0,90.0,949.0,999.0,51.3,1.0,724.0,755.0,51.0,1.9,70.0,24.0,4.0,0.0,0.0,0.0,72.0,lepissa01,8.5,92.8,101.0,55.0,10.0,2010-11,7.1,7.1,134.0,134.0,20.0,17.33,1,50.2,49.8
404,CGY,26.0,26.0,0.0,0.0,0.0,0.0,14.0,12.0,46.2,-18.0,11.0,10.0,47.6,-15.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,letoupi01,12.5,100.0,112.0,10.0,1.0,2011-12,0.0,0.0,4.0,4.0,0.0,4.51,1,33.3,66.7
414,TBL,26.0,26.0,11.0,0.0,0.0,108.0,1150.0,994.0,46.4,-9.7,855.0,755.0,46.9,-10.0,69.0,18.0,1.0,0.0,0.0,0.0,25.0,lundimi01,9.3,91.0,100.0,12.0,-3.0,2010-11,1.8,1.8,159.0,159.0,17.0,20.24,1,59.0,41.0
423,PIT,26.0,26.0,10.0,14.0,0.0,11.0,389.0,517.0,57.1,9.2,291.0,394.0,57.5,7.0,31.0,21.0,5.0,3.0,4.0,0.0,12.0,malkiev01,8.2,91.9,100.0,36.0,5.0,2012-13,9.1,9.1,193.0,193.0,23.0,19.42,1,36.6,63.4
432,VAN,26.0,26.0,0.0,0.0,0.0,0.0,39.0,40.0,50.6,-3.0,31.0,25.0,44.6,-6.2,6.0,1.0,0.0,0.0,0.0,0.0,5.0,mancama01,0.0,100.0,100.0,0.0,0.0,2011-12,0.0,0.0,10.0,10.0,1.0,8.19,1,67.9,32.1
439,PHI,26.0,26.0,17.0,1.0,0.0,88.0,1004.0,1074.0,51.7,-1.6,751.0,787.0,51.2,-2.3,62.0,30.0,5.0,2.0,2.0,0.0,144.0,meszaan01,9.4,90.8,100.0,38.0,6.0,2011-12,6.1,6.1,239.0,239.0,21.0,20.4,1,48.2,51.8
447,SJS,26.0,26.0,14.0,0.0,0.0,27.0,614.0,851.0,58.1,4.6,443.0,643.0,59.2,5.9,66.0,25.0,9.0,1.0,0.0,0.0,57.0,mitchto01,6.5,93.8,100.0,46.0,10.0,2010-11,7.8,7.8,194.0,194.0,32.0,13.21,1,52.0,48.0
465,CBJ,26.0,26.0,5.0,1.0,0.0,56.0,576.0,512.0,47.1,1.3,420.0,375.0,47.2,1.9,38.0,18.0,2.0,0.0,1.0,0.0,31.0,nikitni01,9.9,91.9,101.0,17.0,2.0,2012-13,5.0,5.0,143.0,143.0,11.0,21.12,1,52.4,47.6
480,TOT,26.0,26.0,4.0,0.0,0.0,10.0,378.0,309.0,45.0,-3.1,264.0,214.0,44.8,-3.7,56.0,6.0,3.0,1.0,0.0,0.0,46.0,nokelpe01,5.7,91.8,97.5,37.0,-6.0,2011-12,8.1,8.1,69.0,69.0,6.0,8.48,1,58.2,41.8
489,CHI,26.0,26.0,0.0,0.0,0.0,1.0,55.0,35.0,38.9,-15.0,41.0,26.0,38.8,-18.0,6.0,1.0,0.0,0.0,0.0,0.0,7.0,oleszro01,0.0,96.2,96.2,6.0,-1.0,2011-12,0.0,0.0,8.0,8.0,0.0,9.06,1,41.9,58.1
504,WSH,26.0,26.0,17.0,10.0,0.0,42.0,1287.0,1182.0,47.9,-1.7,933.0,871.0,48.3,-1.7,78.0,51.0,25.0,3.0,13.0,0.0,215.0,ovechal01,9.7,91.4,101.0,26.0,-8.0,2011-12,12.5,12.5,565.0,565.0,34.0,19.48,1,46.7,53.3
512,CGY,26.0,26.0,5.0,1.0,0.0,44.0,341.0,429.0,55.7,3.8,234.0,308.0,56.8,2.8,30.0,16.0,1.0,0.0,0.0,0.0,42.0,pardyad01,9.5,89.3,98.7,24.0,3.0,2010-11,2.8,2.8,81.0,81.0,8.0,14.41,1,41.2,58.8
521,LAK,26.0,26.0,3.0,0.0,0.0,4.0,60.0,64.0,51.6,4.9,35.0,52.0,59.8,11.8,5.0,5.0,1.0,0.0,0.0,0.0,2.0,parsesc01,16.2,95.0,111.0,0.0,5.0,2010-11,16.7,16.7,12.0,12.0,2.0,13.47,1,57.1,42.9
525,PIT,26.0,26.0,0.0,0.0,0.0,1.0,48.0,27.0,36.0,-8.0,30.0,21.0,41.2,-6.8,7.0,0.0,0.0,0.0,0.0,0.0,3.0,pesonja01,0.0,83.3,83.3,0.0,-3.0,2008-09,0.0,0.0,6.0,6.0,0.0,7.27,1,50.0,50.0
541,STL,26.0,26.0,5.0,0.0,0.0,78.0,643.0,629.0,49.4,-3.0,446.0,473.0,51.5,-1.1,48.0,8.0,1.0,1.0,0.0,0.0,110.0,polakro01,7.1,91.7,98.8,48.0,-2.0,2012-13,2.6,2.6,100.0,100.0,8.0,18.25,1,52.9,47.1
554,BUF,26.0,26.0,4.0,0.0,1.0,18.0,388.0,291.0,42.9,-2.3,293.0,225.0,43.4,0.2,31.0,9.0,3.0,0.0,0.0,1.0,56.0,porteke01,6.3,94.1,100.0,10.0,-1.0,2012-13,10.8,10.8,63.0,63.0,21.0,15.14,1,50.7,49.3
564,NYR,26.0,26.0,13.0,1.0,2.0,36.0,931.0,852.0,47.8,-3.5,659.0,646.0,49.5,-3.8,82.0,29.0,8.0,1.0,0.0,5.0,161.0,prustbr01,6.3,93.0,99.3,160.0,2.0,2010-11,14.9,14.9,140.0,140.0,26.0,13.49,1,58.5,41.5
586,OTT,26.0,26.0,3.0,0.0,0.0,8.0,213.0,258.0,54.8,3.4,165.0,186.0,53.0,2.7,27.0,4.0,0.0,0.0,0.0,0.0,12.0,reginpe01,5.8,90.3,96.1,8.0,-4.0,2012-13,0.0,0.0,64.0,64.0,10.0,11.31,1,49.0,51.0
594,FLA,26.0,26.0,1.0,1.0,0.0,17.0,605.0,603.0,49.9,-0.5,457.0,457.0,50.0,-2.2,60.0,10.0,7.0,1.0,2.0,0.0,49.0,santomi01,4.7,92.5,97.2,18.0,-10.0,2011-12,7.7,7.7,178.0,178.0,15.0,12.24,1,46.2,53.8
619,WSH,26.0,26.0,3.0,0.0,0.0,25.0,313.0,270.0,46.3,-1.7,240.0,188.0,43.9,-4.9,26.0,5.0,0.0,0.0,0.0,0.0,17.0,schulje02,6.6,90.1,96.7,12.0,-6.0,2012-13,0.0,0.0,35.0,35.0,3.0,14.15,1,55.5,44.5
628,BUF,26.0,26.0,9.0,0.0,1.0,73.0,722.0,533.0,42.5,-5.1,549.0,400.0,42.1,-4.7,37.0,19.0,2.0,0.0,0.0,0.0,30.0,sekeran01,8.2,93.0,101.0,4.0,-2.0,2012-13,6.1,6.1,85.0,85.0,10.0,21.12,1,53.0,47.0
641,EDM,26.0,26.0,2.0,0.0,1.0,119.0,832.0,652.0,43.9,-4.5,612.0,506.0,45.3,-1.8,48.0,23.0,1.0,0.0,0.0,0.0,151.0,smidla01,8.5,92.5,101.0,55.0,-1.0,2012-13,3.3,3.3,72.0,72.0,8.0,20.19,1,52.5,47.5
657,BUF,26.0,26.0,26.0,4.0,0.0,22.0,1090.0,1094.0,50.1,0.8,843.0,802.0,48.8,-0.7,80.0,40.0,16.0,4.0,3.0,1.0,102.0,staffdr01,9.1,92.4,101.0,46.0,5.0,2011-12,8.8,8.8,377.0,377.0,40.0,17.39,1,46.0,54.0
670,MIN,26.0,26.0,4.0,0.0,0.0,80.0,783.0,649.0,45.3,0.2,572.0,495.0,46.4,1.4,51.0,23.0,1.0,0.0,0.0,0.0,72.0,stonecl01,7.9,93.3,101.0,62.0,3.0,2011-12,2.1,2.1,103.0,103.0,14.0,17.36,1,62.5,37.5
701,FLA,26.0,26.0,1.0,1.0,0.0,3.0,114.0,87.0,43.3,-8.1,88.0,62.0,41.3,-10.0,10.0,6.0,2.0,0.0,0.0,0.0,5.0,verstkr01,9.5,82.1,91.6,8.0,-8.0,2012-13,10.0,10.0,33.0,33.0,7.0,16.53,1,35.4,64.6
721,WPG,26.0,26.0,17.0,5.0,0.0,39.0,775.0,800.0,50.8,0.2,560.0,590.0,51.3,0.5,48.0,20.0,17.0,2.0,2.0,0.0,90.0,wheelbl01,10.9,88.5,99.4,28.0,-3.0,2012-13,14.7,14.7,228.0,228.0,28.0,18.48,1,49.6,50.4
728,CBJ,26.0,26.0,7.0,0.0,0.0,8.0,252.0,267.0,51.4,1.2,188.0,202.0,51.8,-1.0,32.0,8.0,4.0,0.0,0.0,0.0,21.0,wilsoky01,9.5,89.4,98.9,12.0,-3.0,2010-11,10.5,10.5,63.0,63.0,10.0,10.38,1,40.9,59.1
734,TOT,26.0,26.0,14.0,0.0,1.0,50.0,1029.0,1119.0,52.1,-0.4,795.0,819.0,50.7,-2.2,84.0,24.0,7.0,1.0,0.0,1.0,95.0,winnida01,5.3,92.1,97.4,52.0,-11.0,2011-12,4.3,4.3,306.0,306.0,55.0,16.42,1,53.7,46.3
759,WSH,26.0,26.0,4.0,1.0,0.0,9.0,270.0,313.0,53.7,4.3,188.0,242.0,56.3,8.1,27.0,13.0,4.0,2.0,0.0,0.0,5.0,wolskwo01,7.5,90.7,98.2,6.0,1.0,2012-13,8.2,8.2,80.0,80.0,12.0,13.21,1,56.0,44.0
765,TOT,26.0,26.0,4.0,0.0,0.0,10.0,351.0,267.0,43.2,-9.0,257.0,203.0,44.1,-10.0,35.0,4.0,3.0,0.0,0.0,0.0,51.0,yipbr01,7.3,94.8,102.0,28.0,1.0,2011-12,7.3,7.3,65.0,65.0,8.0,10.41,1,53.9,46.1
777,NJD,26.0,26.0,4.0,0.0,0.0,3.0,186.0,173.0,48.2,-3.1,153.0,128.0,45.6,-5.9,15.0,6.0,1.0,1.0,1.0,0.0,11.0,zajactr01,8.0,91.5,99.5,4.0,-3.0,2011-12,8.0,8.0,39.0,39.0,12.0,17.22,1,46.9,53.1
6,DET,26.0,26.0,16.0,2.0,0.0,31.0,821.0,841.0,50.6,-3.1,629.0,645.0,50.6,-2.3,70.0,15.0,9.0,3.0,1.0,0.0,172.0,abdelju01,8.5,92.4,100.0,31.0,2.0,2013-14,6.8,6.8,223.0,223.0,21.0,15.17,1,47.5,52.5
36,MTL,26.0,26.0,0.0,0.0,0.0,3.0,27.0,22.0,44.9,-12.0,21.0,15.0,41.7,-17.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,blundmi01,9.1,89.5,98.6,4.0,-1.0,2012-13,0.0,0.0,7.0,7.0,0.0,8.21,1,60.9,39.1
46,CBJ,26.0,26.0,4.0,0.0,0.0,7.0,315.0,218.0,40.9,-7.3,247.0,152.0,38.1,-10.0,43.0,6.0,2.0,0.0,0.0,0.0,80.0,bollja01,8.5,95.0,103.0,100.0,1.0,2012-13,10.5,10.5,39.0,39.0,1.0,8.05,1,54.0,46.0
67,CGY,26.0,26.0,7.0,0.0,0.0,74.0,683.0,538.0,44.1,-5.3,497.0,403.0,44.8,-4.9,44.0,21.0,0.0,0.0,0.0,1.0,53.0,butlech01,7.2,90.5,97.7,19.0,-10.0,2012-13,2.5,2.5,77.0,77.0,8.0,17.02,1,54.3,45.7
81,COL,26.0,26.0,5.0,0.0,1.0,42.0,571.0,392.0,40.7,-9.5,412.0,299.0,42.1,-8.1,76.0,4.0,1.0,0.0,0.0,0.0,25.0,clichma01,4.5,92.7,97.2,17.0,-11.0,2013-14,1.4,1.4,104.0,104.0,34.0,10.34,1,48.8,51.2
85,NSH,26.0,26.0,4.0,0.0,0.0,9.0,376.0,336.0,47.2,-2.3,284.0,247.0,46.5,-3.9,58.0,6.0,3.0,1.0,0.0,0.0,132.0,cluneri01,5.6,92.0,97.6,166.0,-7.0,2013-14,10.3,10.3,51.0,51.0,11.0,8.27,1,57.5,42.5
94,ANA,26.0,26.0,18.0,0.0,2.0,36.0,1068.0,981.0,47.9,-4.9,794.0,739.0,48.2,-5.0,82.0,31.0,19.0,5.0,0.0,3.0,94.0,coglian01,9.2,92.5,101.0,26.0,13.0,2013-14,13.9,13.9,270.0,270.0,22.0,15.24,1,51.5,48.5
106,PIT,26.0,26.0,41.0,27.0,0.0,28.0,1239.0,1401.0,53.1,6.8,914.0,1060.0,53.7,7.1,80.0,56.0,25.0,5.0,11.0,0.0,47.0,crosbsi01,10.6,90.7,101.0,46.0,18.0,2013-14,13.9,13.9,421.0,421.0,41.0,21.58,1,49.3,50.7
123,TOT,26.0,26.0,2.0,1.0,0.0,12.0,221.0,263.0,54.3,0.9,145.0,180.0,55.4,-0.2,29.0,6.0,3.0,0.0,0.0,0.0,21.0,dagosma01,6.7,89.0,95.7,8.0,-5.0,2012-13,9.1,9.1,64.0,64.0,6.0,12.19,1,43.6,56.4
141,TOT,26.0,26.0,17.0,3.0,0.0,18.0,714.0,710.0,49.9,-1.7,553.0,515.0,48.2,-4.2,62.0,21.0,1.0,1.0,3.0,0.0,70.0,downist01,9.6,91.9,101.0,106.0,1.0,2013-14,4.5,4.5,159.0,159.0,24.0,14.06,1,51.1,48.9
147,CBJ,26.0,26.0,0.0,0.0,0.0,1.0,44.0,44.0,50.0,6.1,36.0,25.0,41.0,-6.3,8.0,1.0,0.0,0.0,0.0,0.0,8.0,drazeni01,4.8,88.0,92.8,4.0,-2.0,2012-13,0.0,0.0,10.0,10.0,3.0,9.56,1,56.3,43.8
153,NJD,26.0,26.0,7.0,0.0,0.0,83.0,795.0,967.0,54.9,1.5,599.0,724.0,54.7,1.7,72.0,32.0,3.0,0.0,0.0,1.0,77.0,faynema01,7.8,89.1,96.9,30.0,-5.0,2013-14,4.5,4.5,188.0,188.0,12.0,18.19,1,53.1,46.9
163,TOR,26.0,26.0,11.0,17.0,0.0,111.0,1346.0,1150.0,46.1,2.8,1033.0,841.0,44.9,1.8,79.0,68.0,4.0,0.0,1.0,0.0,282.0,fransco01,8.2,91.3,99.5,30.0,-20.0,2013-14,4.3,4.3,271.0,271.0,50.0,20.42,1,57.8,42.2
173,TOR,26.0,26.0,8.0,0.0,0.0,102.0,719.0,571.0,44.3,-0.4,511.0,415.0,44.8,1.1,45.0,26.0,0.0,0.0,0.0,0.0,153.0,frasema01,15.4,92.4,107.0,85.0,18.0,2012-13,0.0,0.0,91.0,91.0,13.0,16.57,1,59.7,40.3
184,CAR,26.0,26.0,11.0,4.0,0.0,15.0,1037.0,1130.0,52.1,0.9,796.0,852.0,51.7,1.4,81.0,34.0,11.0,1.0,3.0,2.0,53.0,gerbena01,5.0,93.8,98.8,36.0,-6.0,2013-14,7.2,7.2,368.0,368.0,48.0,16.24,1,53.9,46.1
197,OTT,26.0,26.0,9.0,2.0,0.0,24.0,575.0,665.0,53.6,0.5,436.0,496.0,53.2,1.2,47.0,18.0,6.0,2.0,2.0,0.0,122.0,greenco01,6.9,94.2,101.0,11.0,5.0,2012-13,10.0,10.0,149.0,149.0,19.0,14.44,1,45.8,54.2
209,PHX,26.0,26.0,17.0,8.0,0.0,37.0,894.0,912.0,50.5,-2.3,672.0,708.0,51.3,-0.3,65.0,19.0,10.0,2.0,5.0,0.0,200.0,hanzama01,7.0,91.2,98.2,73.0,-9.0,2013-14,8.9,8.9,268.0,268.0,32.0,18.41,1,49.5,50.5
218,DET,26.0,26.0,0.0,0.0,0.0,0.0,4.0,4.0,50.0,-1.7,1.0,2.0,66.7,9.2,1.0,1.0,0.0,0.0,0.0,0.0,4.0,helmda01,0.0,100.0,100.0,2.0,0.0,2012-13,0.0,0.0,4.0,4.0,1.0,12.27,1,50.0,50.0
233,CHI,26.0,26.0,19.0,0.0,3.0,157.0,1145.0,1312.0,53.4,-5.7,808.0,971.0,54.6,-3.6,81.0,100.0,3.0,1.0,0.0,1.0,39.0,hjalmni01,8.0,91.5,99.5,34.0,11.0,2013-14,4.1,4.1,211.0,211.0,21.0,21.17,1,50.9,49.1
241,NSH,26.0,26.0,7.0,3.0,0.0,9.0,256.0,294.0,53.5,6.8,196.0,217.0,52.5,5.3,24.0,6.0,0.0,1.0,4.0,0.0,29.0,hornqpa01,6.1,91.9,98.0,14.0,-1.0,2012-13,4.6,4.6,129.0,129.0,7.0,16.14,1,47.5,52.5
255,CBJ,26.0,26.0,9.0,5.0,0.0,90.0,836.0,697.0,45.5,-4.0,640.0,487.0,43.2,-7.0,44.0,20.0,2.0,1.0,3.0,0.0,66.0,johnsja02,7.9,93.2,101.0,12.0,-5.0,2012-13,5.2,5.2,196.0,196.0,9.0,25.58,1,55.4,44.6
267,CGY,26.0,26.0,1.0,0.0,0.0,9.0,148.0,122.0,45.2,-11.0,103.0,89.0,46.4,-10.0,15.0,0.0,0.0,0.0,0.0,0.0,22.0,jonesbl01,1.5,91.4,92.9,10.0,-6.0,2012-13,0.0,0.0,33.0,33.0,4.0,10.45,1,54.8,45.2
281,OTT,26.0,26.0,0.0,0.0,0.0,4.0,66.0,90.0,57.7,5.5,56.0,64.0,53.3,1.0,15.0,3.0,1.0,0.0,0.0,0.0,38.0,kassima01,6.8,93.0,99.8,47.0,0.0,2012-13,16.7,16.7,16.0,16.0,1.0,6.23,1,40.8,59.2
287,SJS,26.0,26.0,0.0,0.0,0.0,4.0,155.0,146.0,48.5,0.3,119.0,103.0,46.4,-3.1,13.0,6.0,2.0,1.0,0.0,0.0,22.0,kenneti01,3.9,94.0,97.9,2.0,-3.0,2012-13,8.3,8.3,38.0,38.0,9.0,13.35,1,44.4,55.6
293,DET,26.0,26.0,10.0,7.0,0.0,42.0,824.0,883.0,51.7,0.4,647.0,681.0,51.3,-1.0,66.0,34.0,2.0,0.0,0.0,0.0,57.0,kindlja01,7.2,92.3,99.5,24.0,-4.0,2013-14,2.2,2.2,206.0,206.0,14.0,17.14,1,42.1,57.9
307,LAK,26.0,26.0,28.0,13.0,0.0,44.0,937.0,1460.0,60.9,3.4,718.0,1098.0,60.5,4.4,82.0,41.0,19.0,9.0,10.0,0.0,90.0,kopitan01,8.6,94.0,102.0,24.0,34.0,2013-14,14.5,14.5,340.0,340.0,52.0,20.53,1,46.6,53.4
355,PIT,26.0,26.0,5.0,6.0,0.0,51.0,631.0,615.0,49.4,-1.9,466.0,474.0,50.4,-2.4,37.0,39.0,5.0,1.0,6.0,0.0,43.0,letankr01,7.5,89.9,97.4,16.0,-8.0,2013-14,10.2,10.2,190.0,190.0,9.0,24.14,1,46.3,53.7
369,BOS,26.0,26.0,2.0,0.0,1.0,43.0,359.0,396.0,52.5,-5.6,255.0,284.0,52.7,-4.5,32.0,8.0,1.0,0.0,0.0,0.0,62.0,mcquaad01,6.6,91.8,98.5,60.0,0.0,2012-13,3.8,3.8,63.0,63.0,3.0,14.18,1,45.7,54.3
391,PIT,26.0,26.0,19.0,15.0,0.0,23.0,720.0,938.0,56.6,10.3,564.0,699.0,55.3,9.3,59.0,22.0,16.0,4.0,11.0,0.0,58.0,nealja01,10.5,90.8,101.0,55.0,15.0,2013-14,11.3,11.3,427.0,427.0,31.0,18.27,1,41.4,58.6
402,PIT,26.0,26.0,8.0,2.0,0.0,47.0,642.0,682.0,51.5,4.2,472.0,511.0,52.0,3.8,40.0,17.0,4.0,2.0,0.0,0.0,49.0,niskama01,7.9,93.2,101.0,12.0,4.0,2012-13,6.0,6.0,153.0,153.0,15.0,20.21,1,50.5,49.5
426,STL,26.0,26.0,4.0,8.0,1.0,24.0,372.0,381.0,50.6,0.1,245.0,285.0,53.8,3.0,30.0,12.0,4.0,1.0,2.0,1.0,33.0,oshietj01,5.5,90.6,96.2,15.0,-5.0,2012-13,10.8,10.8,130.0,130.0,18.0,19.06,1,54.0,46.0
438,SJS,26.0,26.0,0.0,0.0,0.0,1.0,20.0,18.0,47.4,-10.0,13.0,13.0,50.0,-8.1,6.0,0.0,1.0,1.0,0.0,0.0,7.0,pelecma01,11.1,100.0,111.0,22.0,1.0,2013-14,33.3,33.3,5.0,5.0,1.0,3.56,1,72.7,27.3
447,TBL,26.0,26.0,9.0,3.0,0.0,6.0,360.0,364.0,50.3,4.5,278.0,282.0,50.4,2.9,34.0,16.0,8.0,1.0,0.0,0.0,35.0,poulibe01,12.4,91.8,104.0,15.0,8.0,2012-13,13.3,13.3,100.0,100.0,18.0,13.14,1,50.2,49.8
456,TBL,26.0,26.0,4.0,0.0,0.0,20.0,258.0,240.0,48.2,-3.9,176.0,184.0,51.1,-1.1,27.0,5.0,3.0,1.0,0.0,0.0,11.0,pyattto01,7.8,89.5,97.3,4.0,-2.0,2013-14,11.1,11.1,49.0,49.0,2.0,11.28,1,52.8,47.2
463,VAN,26.0,26.0,10.0,0.0,0.0,13.0,708.0,747.0,51.3,-1.3,546.0,532.0,49.4,-1.9,55.0,12.0,8.0,2.0,1.0,1.0,32.0,raymoma01,7.5,93.6,101.0,18.0,4.0,2011-12,8.0,8.0,204.0,204.0,20.0,15.35,1,39.5,60.5
471,STL,26.0,26.0,2.0,0.0,0.0,7.0,227.0,236.0,51.0,0.6,150.0,178.0,54.3,3.4,43.0,5.0,4.0,1.0,0.0,0.0,135.0,reavery01,5.9,94.9,100.0,79.0,3.0,2012-13,16.7,16.7,34.0,34.0,9.0,7.27,1,53.7,46.3
488,CGY,26.0,26.0,13.0,8.0,1.0,201.0,1389.0,1093.0,44.0,-3.1,924.0,793.0,46.2,-1.9,68.0,39.0,3.0,1.0,4.0,0.0,42.0,russekr01,8.7,90.7,99.4,15.0,-11.0,2013-14,6.4,6.4,225.0,225.0,25.0,23.08,1,47.0,53.0
501,OTT,26.0,26.0,22.0,3.0,0.0,30.0,983.0,1018.0,50.9,-2.6,788.0,774.0,49.6,-2.6,70.0,39.0,17.0,2.0,6.0,0.0,104.0,ryanbo01,9.7,93.3,102.0,45.0,7.0,2013-14,12.1,12.1,349.0,349.0,50.0,16.52,1,47.6,52.4
514,MIN,26.0,26.0,13.0,1.0,0.0,19.0,574.0,528.0,47.9,-4.1,434.0,390.0,47.3,-5.6,48.0,18.0,8.0,3.0,5.0,0.0,92.0,setogde01,10.1,92.6,102.0,20.0,5.0,2012-13,13.4,13.4,168.0,168.0,18.0,14.26,1,50.9,49.1
526,CBJ,26.0,26.0,0.0,0.0,0.0,4.0,117.0,102.0,46.6,-10.0,91.0,72.0,44.2,-8.1,16.0,0.0,4.0,1.0,0.0,0.0,18.0,skillja01,10.6,93.9,104.0,6.0,2.0,2013-14,17.4,17.4,35.0,35.0,4.0,8.4,1,47.8,52.2
538,STL,26.0,26.0,17.0,6.0,1.0,28.0,639.0,842.0,56.9,1.3,449.0,638.0,58.7,2.8,61.0,8.0,8.0,1.0,1.0,0.0,110.0,sobotvl01,10.1,90.6,100.0,72.0,14.0,2013-14,8.8,8.8,225.0,225.0,25.0,16.45,1,50.0,50.0
544,NYR,26.0,26.0,7.0,2.0,0.0,36.0,384.0,389.0,50.3,-3.6,274.0,280.0,50.5,-5.3,21.0,12.0,1.0,0.0,1.0,0.0,47.0,staalma01,9.1,92.3,101.0,14.0,4.0,2012-13,10.0,10.0,71.0,71.0,4.0,24.27,1,43.0,57.0
554,COL,26.0,26.0,20.0,12.0,0.0,49.0,1190.0,1277.0,51.8,-1.8,892.0,934.0,51.2,-1.3,79.0,24.0,14.0,2.0,7.0,0.0,40.0,stastpa01,7.8,90.9,98.7,34.0,-8.0,2011-12,11.1,11.1,304.0,304.0,59.0,18.5,1,50.0,50.0
562,WSH,26.0,26.0,0.0,0.0,0.0,1.0,24.0,17.0,41.5,-7.3,12.0,13.0,52.0,5.2,3.0,0.0,0.0,0.0,0.0,0.0,4.0,stoary01,0.0,88.9,88.9,0.0,-1.0,2013-14,0.0,0.0,4.0,4.0,0.0,9.05,1,40.0,60.0
